,SO2,CO,O3,PM10,PM25,NO2,pr
274,1.1,0.72,0.0,50.0,31.0,17.8,
275,1.1,0.72,0.0,50.0,31.0,17.8,
276,1.1,0.72,0.0,50.0,31.0,17.8,
277,1.1,0.72,0.0,50.0,31.0,17.8,
278,1.1,0.72,0.0,50.0,31.0,17.8,
279,1.1,0.72,0.0,50.0,31.0,17.8,
280,1.1,0.72,0.0,50.0,31.0,17.8,
281,1.1,0.72,0.0,50.0,31.0,17.8,
282,1.1,0.72,0.0,50.0,31.0,17.8,
283,1.1,0.72,0.0,50.0,31.0,17.8,
284,1.1,0.72,0.0,50.0,31.0,17.8,
285,1.1,0.72,0.0,50.0,31.0,17.8,
286,1.1,0.72,0.0,50.0,31.0,17.8,
287,1.1,0.72,0.0,50.0,31.0,17.8,
288,1.1,0.72,0.0,50.0,31.0,17.8,
289,1.1,0.72,0.0,50.0,31.0,17.8,
290,1.1,0.72,0.0,50.0,31.0,17.8,
291,1.1,0.72,0.0,50.0,31.0,17.8,
292,1.1,0.72,0.0,50.0,31.0,17.8,
293,1.1,0.72,0.0,50.0,31.0,17.8,
294,1.1,0.72,0.0,50.0,31.0,17.8,
295,1.1,0.72,0.0,50.0,31.0,17.8,
296,1.1,0.72,0.0,50.0,31.0,17.8,
297,1.1,0.72,0.0,50.0,31.0,17.8,
298,1.1,0.72,0.0,50.0,31.0,17.8,
299,1.1,0.72,0.0,50.0,31.0,17.8,
300,1.1,0.72,0.0,50.0,31.0,17.8,
301,1.7,0.87,31.0,44.0,26.0,17.7,
302,1.7,0.92,33.0,45.0,24.0,21.5,
303,1.5,0.96,36.0,46.0,24.0,19.3,
304,1.7,0.94,40.0,48.0,23.0,16.4,
305,1.5,0.87,46.0,48.0,24.0,16.1,
306,1.6,0.75,50.0,50.0,25.0,14.7,
307,1.7,0.74,52.0,52.0,27.0,21.8,
308,1.8,0.82,52.0,54.0,27.0,25.9,
309,1.9,0.86,51.0,55.0,28.0,25.5,
310,1.9,0.86,49.0,54.0,28.0,22.2,
311,1.3,0.88,46.0,56.0,28.0,24.4,
312,1.7,0.94,42.0,56.0,29.0,21.8,
313,1.9,0.94,39.0,55.0,30.0,18.2,
314,1.6,0.93,37.0,54.0,30.0,14.3,
315,1.5,0.89,36.0,52.0,31.0,14.2,
316,1.5,0.83,36.0,52.0,31.0,14.2,
317,1.5,0.81,36.0,50.0,30.0,14.2,
318,1.3,0.75,36.0,49.0,29.0,8.3,
319,1.0,0.69,40.0,48.0,28.0,8.6,
320,0.7,0.62,43.0,46.0,27.0,6.6,
321,0.7,0.62,46.0,44.0,26.0,11.6,
322,0.7,0.66,48.0,42.0,26.0,13.6,
323,0.8,0.67,50.0,43.0,27.0,12.5,
324,1.2,0.67,51.0,44.0,27.0,15.5,
325,1.6,0.69,52.0,46.0,26.0,15.4,
326,1.4,0.72,53.0,48.0,27.0,13.0,
327,1.2,0.74,54.0,49.0,26.0,12.6,
328,1.0,0.75,55.0,50.0,26.0,10.9,
329,0.9,0.74,56.0,50.0,27.0,12.6,
330,1.0,0.71,57.0,54.0,28.0,11.3,
331,1.0,0.72,57.0,54.0,30.0,13.5,
332,1.1,0.76,57.0,54.0,31.0,17.4,
333,1.3,0.78,56.0,56.0,30.0,15.2,
334,1.3,0.8,54.0,55.0,31.0,14.7,
335,1.3,0.8,53.0,56.0,32.0,12.9,
336,1.2,0.81,51.0,56.0,33.0,12.5,
337,1.0,0.81,51.0,56.0,34.0,11.2,
338,1.0,0.82,49.0,56.0,34.0,14.2,
339,1.1,0.78,48.0,57.0,34.0,10.9,
340,1.1,0.75,49.0,55.0,34.0,10.9,
341,1.1,0.73,49.0,54.0,34.0,10.9,
342,1.0,0.66,49.0,52.0,33.0,7.8,
343,1.6,0.62,49.0,50.0,33.0,7.8,
344,1.5,0.59,50.0,50.0,32.0,8.6,
345,1.5,0.6,49.0,50.0,31.0,13.2,
346,1.4,0.64,49.0,51.0,31.0,15.9,
347,1.3,0.7,47.0,54.0,33.0,16.0,
348,1.0,0.72,47.0,55.0,34.0,12.4,
349,0.9,0.72,47.0,55.0,35.0,12.4,
350,1.0,0.73,47.0,56.0,36.0,13.4,
351,1.1,0.75,47.0,55.0,37.0,12.9,
352,1.1,0.77,47.0,56.0,37.0,15.1,
353,1.0,0.77,48.0,56.0,37.0,15.6,
354,0.9,0.75,49.0,58.0,37.0,18.2,
355,1.0,0.75,50.0,59.0,37.0,21.0,
356,1.3,0.77,50.0,60.0,40.0,24.7,
357,1.5,0.79,50.0,63.0,43.0,21.0,
358,1.5,0.8,50.0,64.0,45.0,18.9,
359,0.9,0.8,50.0,65.0,47.0,17.5,
360,0.9,0.83,48.0,64.0,46.0,23.5,
361,0.8,0.85,47.0,76.0,49.0,25.3,
362,0.7,0.85,47.0,81.0,50.0,20.9,
363,0.9,0.83,47.0,78.0,48.0,21.3,
364,0.9,0.81,48.0,76.0,47.0,21.3,
365,0.9,0.8,48.0,66.0,43.0,21.3,
366,0.7,0.77,48.0,61.0,42.0,9.4,
367,0.9,0.76,49.0,64.0,41.0,9.3,
368,1.1,0.73,51.0,66.0,40.0,15.7,
369,1.3,0.72,50.0,67.0,40.0,19.2,
370,1.3,0.74,49.0,66.0,39.0,18.0,
371,1.2,0.75,48.0,64.0,40.0,14.8,
372,1.1,0.75,47.0,62.0,40.0,12.3,
373,0.9,0.74,49.0,59.0,38.0,10.4,
