,SO2,CO,O3,PM10,PM25,NO2,pr
3004,2.3,0.46,21,64.0,46.0,8.2,
3005,3.2,0.47,24,64.0,44.0,9.3,
3006,3.2,0.47,27,64.0,42.0,8.6,
3007,3.0,0.46,32,70.0,44.0,7.8,
3008,3.0,0.46,32,70.0,44.0,7.8,
3009,3.0,0.46,32,70.0,44.0,7.8,
3010,3.0,0.46,32,70.0,44.0,7.8,
3011,3.0,0.46,32,70.0,44.0,7.8,
3012,3.0,0.46,32,70.0,44.0,7.8,
3013,2.3,0.46,31,68.0,36.0,21.3,
3014,2.2,0.49,26,72.0,38.0,23.1,
3015,2.2,0.51,21,74.0,40.0,19.2,
3016,2.6,0.54,17,80.0,42.0,23.2,
3017,1.9,0.54,13,88.0,47.0,21.1,
3018,1.6,0.52,11,88.0,48.0,16.8,
3019,1.4,0.5,10,86.0,49.0,11.1,
3020,1.3,0.47,11,77.0,46.0,8.7,
3021,1.7,0.44,14,66.0,40.0,7.6,
3022,1.6,0.4,16,60.0,36.0,9.4,
3023,1.4,0.36,20,54.0,33.0,6.0,
3024,1.2,0.33,24,51.0,31.0,5.4,
3025,1.5,0.31,27,49.0,29.0,2.7,
3026,1.4,0.3,30,45.0,28.0,3.0,
3027,1.2,0.3,33,42.0,25.0,4.3,
3028,1.4,0.31,35,38.0,22.0,4.3,
3029,1.6,0.32,37,35.0,20.0,4.5,
3030,1.8,0.34,39,37.0,18.0,4.8,
3031,1.7,0.35,41,40.0,17.0,5.0,
3032,1.8,0.36,44,44.0,17.0,5.1,
3033,1.8,0.38,45,48.0,17.0,5.1,
3034,1.8,0.39,46,48.0,18.0,7.0,
3035,1.7,0.4,46,48.0,18.0,7.6,
3036,1.7,0.4,46,49.0,18.0,7.6,
3037,1.6,0.4,44,50.0,19.0,8.5,
3038,1.7,0.4,42,52.0,20.0,8.9,
3039,1.7,0.4,39,54.0,22.0,11.9,
3040,1.9,0.4,37,56.0,24.0,6.4,
3041,1.7,0.39,36,58.0,24.0,5.8,
3042,1.6,0.38,35,61.0,24.0,6.0,
3043,1.4,0.36,34,62.0,24.0,4.8,
3044,1.3,0.35,33,63.0,24.0,7.2,
3045,1.4,0.34,33,63.0,25.0,4.8,
3046,1.3,0.33,32,60.0,25.0,6.6,
3047,1.3,0.31,31,58.0,25.0,6.9,
3048,1.5,0.3,28,56.0,26.0,9.0,
3049,1.7,0.31,26,53.0,25.0,9.7,
3050,2.1,0.34,24,54.0,27.0,9.9,
3051,1.7,0.32,25,54.0,27.0,3.2,
3052,2.1,0.34,27,50.0,25.0,7.8,
3053,2.2,0.35,29,54.0,27.0,10.0,
3054,2.5,0.36,32,57.0,28.0,7.8,
3055,2.3,0.38,36,60.0,29.0,7.3,
3056,2.6,0.39,40,64.0,32.0,8.7,
3057,2.4,0.39,43,64.0,31.0,7.0,
3058,2.4,0.39,46,62.0,29.0,15.1,
3059,2.3,0.45,43,64.0,32.0,25.9,
3060,2.3,0.48,41,66.0,34.0,19.3,
3061,2.0,0.49,39,64.0,33.0,11.9,
3062,2.0,0.5,36,62.0,34.0,12.8,
3063,2.1,0.53,32,58.0,31.0,17.6,
3064,2.1,0.57,26,56.0,31.0,26.9,
3065,1.5,0.59,22,56.0,31.0,17.9,
3066,1.2,0.56,19,56.0,31.0,7.7,
3067,1.3,0.5,20,52.0,30.0,6.0,
3068,1.2,0.46,19,48.0,26.0,8.4,
3069,0.9,0.44,18,44.0,26.0,9.1,
3070,1.3,0.41,16,42.0,24.0,13.0,
3071,1.4,0.39,15,41.0,23.0,17.0,
3072,1.9,0.35,16,40.0,23.0,17.3,
3073,2.8,0.32,18,41.0,24.0,8.8,
3074,2.6,0.32,19,41.0,23.0,11.2,
3075,2.2,0.34,21,42.0,24.0,7.0,
3076,2.1,0.34,24,41.0,23.0,4.4,
3077,1.7,0.34,28,38.0,20.0,3.6,
3078,1.8,0.34,32,36.0,20.0,4.5,
3079,1.3,0.32,37,36.0,19.0,3.0,
3080,1.7,0.3,41,34.0,19.0,6.8,
3081,2.2,0.31,43,36.0,20.0,9.6,
3082,1.9,0.32,44,40.0,23.0,9.1,
3083,1.9,0.35,43,43.0,24.0,14.9,
3084,1.9,0.4,39,48.0,26.0,22.1,
3085,1.8,0.45,36,50.0,27.0,18.8,
3086,1.8,0.48,31,48.0,26.0,14.8,
3087,1.8,0.5,28,48.0,26.0,13.6,
3088,1.4,0.51,25,48.0,25.0,10.5,
3089,1.2,0.5,22,47.0,25.0,14.1,
3090,1.3,0.49,19,46.0,25.0,14.2,
3091,1.1,0.46,17,44.0,25.0,17.2,
3092,1.0,0.42,15,44.0,26.0,15.1,
3093,1.5,0.39,14,45.0,28.0,14.3,
3094,1.4,0.38,12,44.0,29.0,14.5,
3095,1.1,0.35,10,43.0,29.0,14.6,
3096,1.4,0.34,8,40.0,27.0,14.7,
3097,1.6,0.35,8,36.0,24.0,13.3,
3098,1.7,0.38,9,35.0,22.0,10.9,
3099,2.1,0.39,11,40.0,23.0,11.0,
3100,1.9,0.39,14,48.0,28.0,10.0,
3101,1.7,0.39,18,56.0,32.0,8.6,
3102,1.9,0.39,23,62.0,34.0,11.2,
3103,1.9,0.41,27,64.0,35.0,12.3,
3104,2.0,0.43,30,64.0,33.0,15.7,
3105,2.1,0.43,33,67.0,32.0,15.4,
3106,1.9,0.41,34,70.0,33.0,14.7,
3107,2.1,0.43,34,74.0,34.0,15.8,
3108,2.1,0.44,32,92.0,40.0,21.5,
3109,2.1,0.45,29,96.0,43.0,19.9,
3110,1.8,0.46,26,108.0,48.0,15.2,
3111,1.9,0.46,22,110.0,50.0,16.7,
3112,2.0,0.48,18,100.0,49.0,16.2,
3113,1.9,0.48,15,100.0,50.0,16.8,
3114,0.8,0.47,12,92.0,48.0,13.4,
3115,1.1,0.46,10,90.0,48.0,14.5,
3116,1.5,0.45,9,83.0,47.0,11.8,
3117,1.5,0.43,10,77.0,45.0,10.9,
3118,0.9,0.41,10,70.0,43.0,8.6,
3119,0.9,0.4,11,64.0,40.0,8.2,
3120,0.7,0.39,13,55.0,35.0,12.1,
3121,0.9,0.39,15,50.0,30.0,12.6,
3122,0.9,0.39,17,45.0,26.0,12.9,
3123,0.9,0.39,19,44.0,23.0,10.5,
3124,1.0,0.39,21,43.0,22.0,12.7,
3125,0.9,0.4,24,42.0,21.0,11.3,
3126,0.9,0.39,26,42.0,20.0,11.4,
3127,1.0,0.39,27,40.0,19.0,13.2,
3128,0.8,0.39,29,40.0,18.0,12.2,
3129,1.5,0.39,30,39.0,17.0,16.3,
3130,1.1,0.39,30,40.0,17.0,19.9,
3131,1.3,0.39,30,40.0,17.0,16.8,
3132,1.3,0.39,30,40.0,17.0,16.8,
3133,1.3,0.39,30,40.0,17.0,16.8,
3134,1.7,0.4,26,40.0,21.0,14.5,
3135,1.4,0.4,25,40.0,21.0,12.1,
3136,1.1,0.4,24,40.0,20.0,14.5,
3137,1.3,0.39,24,41.0,21.0,11.3,
3138,1.5,0.38,24,40.0,22.0,10.5,
3139,1.5,0.36,25,42.0,22.0,12.5,
3140,1.4,0.35,26,42.0,23.0,8.0,
3141,1.2,0.35,28,40.0,23.0,9.7,
3142,1.1,0.35,29,38.0,22.0,8.3,
3143,1.1,0.35,30,34.0,20.0,12.9,
3144,1.9,0.35,30,32.0,18.0,14.0,
3145,3.2,0.36,30,32.0,17.0,17.1,
3146,2.0,0.39,30,34.0,17.0,20.3,
3147,1.4,0.41,30,38.0,19.0,15.8,
3148,1.8,0.44,30,39.0,20.0,15.3,
3149,2.4,0.45,28,40.0,20.0,19.8,
3150,2.0,0.46,27,40.0,20.0,21.0,
3151,1.4,0.46,28,38.0,20.0,15.4,
3152,1.3,0.46,29,36.0,18.0,15.8,
3153,1.5,0.47,29,32.0,15.0,16.9,
3154,1.2,0.47,30,28.0,13.0,17.0,
3155,1.2,0.47,30,26.0,11.0,15.5,
3156,1.7,0.46,30,25.0,11.0,13.0,
3157,1.4,0.45,31,24.0,10.0,12.6,
3158,1.4,0.44,31,24.0,11.0,16.2,
3159,1.5,0.44,30,24.0,10.0,10.9,
3160,1.6,0.44,29,23.0,11.0,11.6,
3161,1.5,0.43,28,22.0,12.0,12.8,
3162,1.5,0.43,28,22.0,12.0,12.8,
3163,1.5,0.43,28,22.0,12.0,12.8,
3164,1.5,0.43,28,22.0,12.0,12.8,
3165,1.7,0.38,29,28.0,17.0,9.5,
3166,1.6,0.36,29,28.0,18.0,10.4,
3167,1.5,0.36,30,29.0,19.0,12.5,
3168,1.5,0.36,30,32.0,20.0,13.0,
3169,1.5,0.36,31,32.0,20.0,9.2,
3170,1.5,0.36,31,32.0,20.0,9.2,
3171,2.3,0.36,31,34.0,20.0,11.2,
3172,3.0,0.37,31,35.0,21.0,10.3,
3173,5.8,0.39,31,36.0,20.0,15.7,
3174,11.0,0.4,32,38.0,21.0,21.1,
3175,8.0,0.41,35,42.0,23.0,20.1,
3176,11.2,0.43,36,46.0,24.0,26.1,
3177,14.7,0.44,36,52.0,26.0,30.1,
3178,6.3,0.45,36,60.0,29.0,24.8,
3179,5.3,0.48,34,63.0,30.0,27.2,
3180,5.8,0.5,33,62.0,30.0,22.4,
3181,5.3,0.53,31,59.0,29.0,22.9,
3182,2.6,0.56,27,55.0,27.0,26.5,
3183,2.5,0.59,23,53.0,26.0,22.8,
3184,5.8,0.64,19,52.0,26.0,23.2,
3185,7.1,0.7,15,58.0,31.0,30.3,
3186,4.0,0.7,14,68.0,40.0,18.7,
3187,3.9,0.69,12,68.0,42.0,17.7,
3188,3.7,0.67,10,68.0,44.0,25.4,
3189,4.7,0.66,10,64.0,43.0,16.9,
3190,4.5,0.64,10,57.0,36.0,19.6,
3191,3.4,0.62,10,58.0,36.0,21.4,
3192,4.4,0.57,10,60.0,36.0,23.2,
3193,5.9,0.51,11,66.0,37.0,24.6,
3194,5.7,0.51,11,74.0,39.0,22.5,
3195,4.4,0.51,12,78.0,42.0,19.4,
3196,4.2,0.51,15,84.0,42.0,16.7,
3197,2.9,0.51,19,78.0,42.0,12.1,
3198,3.0,0.51,22,66.0,38.0,16.7,
3199,3.4,0.5,25,67.0,37.0,22.8,
3200,3.9,0.5,29,71.0,38.0,20.2,
3201,5.0,0.51,30,74.0,39.0,28.8,
3202,3.3,0.54,30,85.0,43.0,35.7,
3203,3.1,0.57,30,90.0,46.0,31.4,
3204,2.5,0.6,30,88.0,46.0,17.4,
3205,3.1,0.62,26,82.0,43.0,31.3,
3206,3.2,0.65,21,77.0,42.0,28.1,
3207,2.7,0.69,17,78.0,43.0,31.4,
3208,2.2,0.71,13,81.0,47.0,25.6,
3209,2.2,0.7,11,88.0,51.0,22.2,
3210,1.8,0.68,10,84.0,50.0,20.1,
3211,1.4,0.62,10,79.0,48.0,11.5,
3212,1.0,0.59,10,68.0,43.0,6.0,
3213,2.2,0.55,12,60.0,38.0,12.3,
3214,2.8,0.52,11,56.0,35.0,26.0,
3215,1.8,0.49,12,56.0,37.0,21.4,
3216,2.7,0.48,12,58.0,38.0,20.9,
3217,3.5,0.49,12,67.0,46.0,20.1,
3218,4.1,0.5,12,76.0,53.0,21.8,
3219,3.9,0.51,12,84.0,55.0,17.5,
3220,3.0,0.52,11,83.0,53.0,18.2,
3221,4.6,0.54,11,80.0,49.0,16.1,
3222,2.6,0.54,14,75.0,45.0,14.5,
3223,2.6,0.52,16,65.0,39.0,15.2,
3224,5.0,0.5,19,64.0,38.0,16.0,
3225,1.9,0.46,22,63.0,37.0,15.1,
3226,1.4,0.43,24,58.0,34.0,14.0,
3227,2.1,0.41,26,53.0,32.0,14.1,
3228,2.0,0.4,27,48.0,28.0,13.8,
3229,1.3,0.39,28,42.0,25.0,11.4,
3230,1.5,0.38,28,38.0,22.0,11.2,
