,SO2,O3,PM10,PM25,NO2,pr
3432,1.9,33,43.0,20.0,15.7,
3433,1.7,33,42.0,20.0,13.5,
3434,1.3,34,52.0,18.0,9.7,
3435,1.2,35,57.0,17.0,10.7,
3436,1.1,36,59.0,18.0,12.3,
3437,1.1,37,60.0,17.0,12.9,
3438,1.6,37,58.0,17.0,15.4,
3439,1.7,36,55.0,16.0,18.5,
3440,2.0,35,54.0,16.0,19.3,
3441,2.0,34,52.0,15.0,17.4,
3442,2.0,32,48.0,15.0,15.2,
3443,2.0,31,44.0,14.0,13.2,
3444,2.0,30,42.0,13.0,12.0,
3445,2.0,29,40.0,14.0,12.0,
3446,2.0,29,40.0,13.0,11.8,
3447,2.1,29,39.0,13.0,10.3,
3448,2.5,30,37.0,12.0,7.9,
3449,2.2,31,35.0,12.0,8.4,
3450,2.4,32,32.0,12.0,8.7,
3451,2.6,32,30.0,12.0,9.4,
3452,1.9,32,30.0,13.0,9.8,
3453,1.6,31,30.0,13.0,18.1,
3454,2.5,31,31.0,12.0,18.5,
3455,2.2,30,32.0,12.0,15.9,
3456,2.5,30,33.0,11.0,12.8,
3457,2.7,30,36.0,11.0,14.4,
3458,2.2,31,38.0,12.0,11.8,
3459,1.9,34,40.0,13.0,9.6,
3460,2.1,36,46.0,15.0,10.1,
3461,2.1,39,51.0,16.0,11.0,
3462,1.5,41,56.0,17.0,11.2,
3463,1.2,43,60.0,19.0,10.1,
3464,0.8,44,60.0,19.0,7.4,
3465,1.5,44,56.0,19.0,8.3,
3466,1.5,43,51.0,19.0,10.9,
3467,1.6,40,46.0,19.0,12.5,
3468,1.5,38,44.0,19.0,10.9,
3469,1.6,36,44.0,20.0,9.2,
3470,2.0,34,44.0,21.0,11.8,
3471,2.6,31,45.0,23.0,14.5,
3472,1.7,28,46.0,25.0,11.7,
3473,1.2,25,44.0,27.0,12.2,
3474,1.3,24,41.0,26.0,11.4,
3475,1.2,25,34.0,24.0,7.1,
3476,1.0,25,28.0,20.0,6.6,
3477,0.8,25,24.0,17.0,9.6,
3478,1.0,26,22.0,16.0,8.8,
3479,1.1,26,20.0,14.0,9.4,
3480,1.1,26,18.0,13.0,13.4,
3481,1.2,27,17.0,12.0,12.0,
3482,1.1,27,16.0,11.0,10.7,
3483,1.1,27,16.0,11.0,10.7,
3484,1.5,25,14.0,10.0,11.3,
3485,1.6,25,14.0,9.0,11.7,
3486,1.3,26,15.0,9.0,12.9,
3487,1.1,28,16.0,9.0,12.2,
3488,1.0,30,16.0,9.0,11.5,
3489,0.8,32,15.0,10.0,9.9,
3490,0.8,34,15.0,10.0,10.8,
3491,0.7,36,16.0,12.0,8.4,
3492,1.0,37,17.0,13.0,7.9,
3493,1.0,39,18.0,13.0,6.7,
3494,1.2,40,20.0,14.0,6.7,
3495,1.5,41,24.0,16.0,7.3,
3496,1.7,42,28.0,17.0,7.4,
3497,1.7,42,33.0,19.0,7.8,
3498,1.6,43,38.0,21.0,8.1,
3499,1.5,43,42.0,23.0,8.9,
3500,1.5,43,46.0,25.0,9.4,
3501,1.6,43,52.0,29.0,9.6,
3502,1.9,42,56.0,32.0,12.3,
3503,1.9,41,60.0,35.0,14.3,
3504,1.7,41,66.0,38.0,13.7,
3505,1.7,41,72.0,41.0,14.8,
3506,1.7,42,80.0,45.0,13.5,
3507,1.7,44,91.0,46.0,12.4,
3508,1.9,45,99.0,48.0,13.2,
3509,1.7,46,102.0,46.0,15.0,
3510,1.9,47,100.0,44.0,16.4,
3511,2.0,47,95.0,43.0,16.7,
3512,2.0,46,88.0,40.0,20.1,
3513,1.7,45,82.0,40.0,16.4,
3514,1.7,43,79.0,38.0,14.0,
3515,1.6,41,74.0,36.0,10.5,
3516,1.7,38,69.0,35.0,13.7,
3517,1.7,36,64.0,32.0,14.5,
3518,2.0,35,59.0,30.0,14.2,
3519,2.1,33,53.0,29.0,15.4,
3520,2.1,32,47.0,27.0,14.2,
3521,2.7,31,43.0,24.0,15.4,
3522,2.7,31,40.0,23.0,13.8,
3523,2.5,29,38.0,21.0,13.8,
3524,2.5,29,36.0,21.0,14.2,
3525,2.4,29,34.0,21.0,12.7,
3526,2.2,29,33.0,20.0,12.7,
3527,2.0,30,32.0,19.0,9.9,
3528,1.9,32,32.0,18.0,12.8,
3529,1.9,34,32.0,17.0,11.8,
3530,1.9,37,37.0,17.0,9.4,
3531,1.6,41,41.0,15.0,7.4,
3532,1.7,44,45.0,15.0,7.2,
3533,1.7,47,50.0,15.0,7.2,
3534,1.5,49,53.0,15.0,9.1,
3535,1.7,50,52.0,15.0,12.5,
3536,1.6,50,52.0,14.0,11.5,
3537,1.9,49,49.0,14.0,10.2,
3538,2.7,46,44.0,14.0,13.9,
3539,2.9,42,43.0,13.0,17.4,
3540,2.9,42,43.0,13.0,17.4,
3541,2.2,35,42.0,16.0,18.3,
3542,2.4,31,40.0,15.0,19.5,
3543,2.5,28,38.0,15.0,19.1,
3544,2.2,25,36.0,14.0,19.1,
3545,2.9,22,34.0,14.0,17.4,
3546,4.1,20,32.0,15.0,19.3,
3547,3.2,18,31.0,16.0,19.1,
3548,2.7,16,30.0,17.0,23.8,
3549,2.5,14,30.0,16.0,21.3,
3550,2.6,14,26.0,17.0,21.0,
3551,4.6,15,29.0,20.0,21.9,
3552,11.4,16,32.0,22.0,21.8,
3553,8.1,19,34.0,23.0,14.7,
3554,3.4,23,38.0,22.0,9.6,
3555,2.9,28,36.0,19.0,8.3,
3556,2.4,35,33.0,17.0,6.4,
3557,2.2,41,30.0,15.0,5.7,
3558,2.1,47,32.0,16.0,4.8,
3559,1.9,50,35.0,17.0,5.7,
3560,1.7,53,38.0,17.0,6.4,
3561,2.0,55,40.0,19.0,8.8,
3562,1.5,55,42.0,18.0,7.6,
3563,2.1,53,42.0,18.0,13.9,
3564,2.2,48,44.0,19.0,21.6,
3565,2.1,43,46.0,20.0,27.4,
3566,1.9,36,46.0,22.0,36.6,
3567,1.9,30,46.0,25.0,34.7,
3568,1.9,24,46.0,27.0,32.8,
3569,2.0,19,48.0,29.0,32.2,
3570,2.1,13,49.0,30.0,30.5,
3571,2.0,9,50.0,32.0,31.1,
3572,2.1,7,52.0,33.0,35.1,
3573,3.2,6,52.0,34.0,34.7,
3574,7.1,6,56.0,36.0,36.8,
3575,7.9,8,60.0,38.0,29.2,
3576,9.6,11,64.0,40.0,29.2,
3577,6.9,15,68.0,43.0,22.5,
3578,5.1,20,70.0,43.0,13.3,
3579,5.2,26,68.0,41.0,12.7,
3580,3.2,32,66.0,38.0,10.7,
3581,3.1,39,62.0,35.0,12.0,
3582,3.5,45,60.0,32.0,12.4,
3583,3.4,50,59.0,32.0,15.0,
3584,2.7,53,59.0,33.0,15.8,
3585,2.6,55,60.0,33.0,14.8,
3586,2.5,55,61.0,33.0,19.9,
3587,2.2,53,62.0,33.0,15.7,
3588,2.2,50,64.0,34.0,19.9,
3589,2.1,44,64.0,35.0,31.8,
3590,2.5,37,65.0,38.0,42.8,
3591,3.1,30,67.0,41.0,43.8,
3592,2.9,23,70.0,44.0,42.8,
3593,2.7,17,74.0,46.0,45.9,
3594,3.0,12,76.0,48.0,42.1,
3595,3.0,7,77.0,51.0,40.7,
3596,3.1,4,77.0,52.0,38.3,
3597,4.4,3,78.0,55.0,29.6,
3598,4.5,6,80.0,56.0,19.6,
3599,4.9,9,82.0,58.0,22.0,
3600,4.6,14,82.0,60.0,20.8,
3601,6.5,19,82.0,59.0,22.5,
3602,8.1,24,78.0,57.0,19.9,
3603,6.1,30,74.0,53.0,15.5,
3604,8.1,36,70.0,48.0,19.4,
3605,6.9,41,64.0,44.0,18.3,
3606,6.9,41,64.0,44.0,18.3,
3607,4.2,47,60.0,40.0,17.9,
3608,3.1,49,60.0,39.0,14.9,
3609,3.4,49,58.0,40.0,14.7,
3610,3.1,48,59.0,42.0,19.3,
3611,3.1,46,61.0,44.0,18.1,
3612,2.9,42,64.0,46.0,34.5,
3613,3.0,36,67.0,49.0,41.7,
3614,3.0,30,71.0,52.0,41.1,
3615,5.2,24,74.0,54.0,38.8,
3616,3.6,18,77.0,57.0,39.1,
3617,4.0,12,80.0,59.0,44.4,
3618,4.1,8,81.0,61.0,45.9,
3619,5.9,4,83.0,63.0,45.7,
3620,5.8,3,85.0,64.0,42.4,
3621,5.4,3,88.0,66.0,42.9,
3622,5.9,4,92.0,67.0,40.6,
3623,4.9,6,95.0,68.0,27.0,
3624,4.9,6,95.0,68.0,27.0,
3625,5.1,15,92.0,63.0,19.9,
3626,5.1,19,86.0,60.0,21.3,
3627,4.4,25,80.0,57.0,18.4,
3628,5.5,31,76.0,54.0,22.8,
3629,4.0,38,73.0,50.0,17.4,
3630,4.1,43,70.0,47.0,17.2,
3631,3.6,47,67.0,44.0,17.6,
3632,3.9,49,65.0,43.0,17.8,
3633,4.0,48,64.0,44.0,33.3,
3634,4.7,44,65.0,45.0,54.0,
3635,10.0,38,68.0,47.0,54.9,
3636,4.4,34,72.0,49.0,24.2,
3637,3.7,31,74.0,50.0,17.3,
3638,3.7,27,73.0,51.0,19.9,
3639,3.9,22,72.0,52.0,27.0,
3640,4.0,17,69.0,52.0,23.8,
3641,4.0,17,69.0,52.0,23.8,
3642,4.0,17,69.0,52.0,23.8,
3643,3.6,14,72.0,56.0,32.8,
3644,3.6,12,74.0,57.0,33.8,
3645,4.5,9,76.0,56.0,40.7,
3646,4.1,8,80.0,60.0,28.9,
3647,4.5,10,79.0,58.0,24.7,
3648,4.9,13,80.0,57.0,30.8,
3649,5.2,17,80.0,56.0,18.4,
3650,3.4,22,72.0,50.0,12.7,
3651,3.5,28,68.0,45.0,9.4,
3652,3.6,34,63.0,42.0,16.0,
3653,4.1,39,61.0,39.0,25.5,
3654,4.5,42,64.0,38.0,18.3,
3655,3.2,44,66.0,38.0,13.3,
3656,3.0,45,64.0,35.0,17.2,
3657,3.5,44,60.0,34.0,18.1,
3658,2.6,41,54.0,32.0,19.6,
3659,3.0,36,51.0,32.0,26.7,
3660,15.7,30,48.0,33.0,41.1,
3661,7.8,25,48.0,36.0,38.7,
3662,7.0,20,48.0,37.0,38.3,
3663,3.4,16,48.0,38.0,27.1,
3664,3.0,14,46.0,36.0,14.9,
3665,2.6,15,40.0,31.0,6.9,
3666,5.8,15,32.0,27.0,21.1,
3667,5.2,14,30.0,24.0,25.2,
3668,4.2,16,29.0,23.0,19.5,
3669,3.2,18,30.0,24.0,15.8,
3670,3.2,20,32.0,26.0,23.6,
3671,3.6,22,32.0,27.0,16.3,
3672,3.6,22,32.0,27.0,16.3,
3673,2.9,24,32.0,26.0,10.1,
3674,3.4,28,32.0,24.0,9.7,
3675,3.6,35,31.0,22.0,8.7,
3676,3.6,39,30.0,21.0,10.8,
3677,2.9,43,32.0,21.0,10.1,
3678,2.6,46,38.0,23.0,14.2,
3679,3.0,47,42.0,26.0,17.4,
3680,2.7,47,46.0,30.0,15.5,
3681,2.6,45,48.0,32.0,15.4,
3682,2.7,42,49.0,33.0,13.0,
3683,2.7,39,50.0,32.0,11.3,
3684,2.7,37,48.0,29.0,9.2,
3685,2.7,35,46.0,27.0,9.1,
3686,2.5,34,42.0,26.0,7.4,
3687,2.9,34,38.0,25.0,8.2,
3688,3.0,35,36.0,25.0,7.9,
3689,2.9,36,36.0,23.0,7.9,
3690,3.2,37,34.0,21.0,7.8,
3691,3.0,38,33.0,20.0,7.2,
3692,2.9,39,33.0,19.0,8.9,
3693,2.9,39,34.0,20.0,8.9,
3694,2.9,39,35.0,19.0,10.9,
3695,3.0,38,34.0,19.0,11.0,
3696,2.7,38,34.0,19.0,11.9,
3697,2.6,38,34.0,18.0,11.5,
3698,4.6,37,33.0,19.0,8.6,
3699,2.2,38,33.0,19.0,8.3,
3700,2.4,41,47.0,20.0,7.4,
3701,2.4,43,60.0,21.0,7.1,
3702,2.4,46,58.0,20.0,7.9,
3703,2.1,48,58.0,20.0,8.8,
3704,2.1,49,54.0,18.0,10.8,
3705,2.4,48,52.0,17.0,9.2,
3706,2.7,50,50.0,18.0,12.0,
3707,2.6,47,51.0,18.0,11.0,
3708,2.9,44,52.0,21.0,13.4,
3709,2.6,40,54.0,21.0,13.4,
3710,2.5,36,54.0,22.0,14.3,
3711,2.6,33,52.0,23.0,14.4,
3712,2.6,31,52.0,23.0,10.4,
3713,2.5,29,48.0,23.0,10.2,
3714,2.5,29,48.0,23.0,10.2,
3715,2.7,25,44.0,25.0,12.0,
3716,2.7,23,44.0,26.0,14.2,
3717,3.0,22,44.0,26.0,15.0,
3718,2.9,23,46.0,26.0,10.1,
3719,2.7,25,48.0,27.0,7.9,
3720,3.2,27,49.0,26.0,8.3,
3721,3.6,30,50.0,28.0,8.6,
3722,3.0,33,58.0,27.0,6.4,
3723,3.7,36,67.0,27.0,8.1,
3724,3.9,40,72.0,28.0,9.1,
3725,2.5,44,74.0,29.0,6.6,
3726,2.2,47,71.0,30.0,6.7,
3727,2.2,48,67.0,30.0,8.1,
3728,2.2,49,64.0,30.0,8.8,
3729,2.1,48,66.0,31.0,13.5,
3730,2.1,46,69.0,33.0,18.0,
3731,2.2,43,72.0,35.0,21.6,
3732,2.5,38,76.0,37.0,27.6,
3733,2.7,33,78.0,39.0,35.1,
3734,2.9,28,76.0,40.0,29.1,
3735,2.7,23,71.0,39.0,28.4,
3736,3.0,18,67.0,39.0,26.5,
3737,3.2,14,64.0,37.0,25.1,
3738,3.7,11,62.0,37.0,28.6,
3739,4.0,9,64.0,40.0,29.2,
3740,4.5,8,66.0,42.0,30.8,
3741,5.8,8,68.0,43.0,32.5,
3742,7.5,9,70.0,44.0,32.5,
3743,5.0,12,71.0,45.0,17.9,
3744,3.7,18,71.0,44.0,13.3,
3745,4.7,24,70.0,44.0,18.3,
3746,5.2,32,74.0,46.0,20.6,
3747,5.5,38,76.0,47.0,16.7,
3748,9.0,43,78.0,47.0,18.3,
3749,4.6,48,76.0,43.0,16.0,
3750,4.4,51,70.0,38.0,20.1,
3751,19.3,51,66.0,35.0,23.9,
3752,5.5,50,62.0,34.0,21.9,
3753,4.2,47,60.0,35.0,13.2,
3754,3.5,44,61.0,37.0,11.3,
3755,3.4,40,62.0,39.0,15.5,
3756,3.2,38,64.0,44.0,14.0,
3757,3.1,36,68.0,47.0,19.0,
3758,3.4,32,68.0,49.0,20.8,
3759,4.6,29,68.0,50.0,23.4,
3760,4.9,27,66.0,48.0,13.0,
3761,4.4,25,64.0,47.0,12.3,
3762,4.1,22,66.0,47.0,12.0,
3763,3.4,21,68.0,48.0,8.6,
3764,3.6,20,69.0,49.0,15.4,
3765,6.6,18,72.0,51.0,29.1,
3766,5.6,16,72.0,52.0,27.6,
3767,3.5,17,71.0,55.0,14.3,
3768,2.6,18,65.0,47.0,8.6,
3769,2.4,20,54.0,39.0,5.8,
3770,2.6,22,46.0,32.0,7.4,
3771,5.5,24,40.0,24.0,10.9,
3772,7.9,26,36.0,24.0,12.7,
3773,7.5,30,36.0,24.0,13.5,
3774,7.6,33,36.0,24.0,17.5,
3775,7.6,34,36.0,24.0,19.1,
3776,7.5,34,28.0,18.0,16.5,
3777,7.1,34,24.0,16.0,8.6,
3778,7.3,34,21.0,14.0,8.8,
3779,7.3,34,18.0,11.0,8.6,
3780,7.0,34,19.0,13.0,6.3,
3781,7.1,34,18.0,12.0,6.4,
3782,7.3,34,18.0,11.0,6.3,
3783,7.4,34,16.0,10.0,6.4,
3784,7.4,33,16.0,10.0,6.4,
3785,7.5,32,18.0,11.0,6.9,
3786,7.8,30,20.0,12.0,8.2,
3787,7.9,29,23.0,13.0,7.7,
3788,7.8,27,23.0,13.0,8.2,
3789,7.8,25,22.0,14.0,8.2,
3790,7.9,24,22.0,13.0,8.4,
3791,7.8,25,22.0,13.0,9.2,
3792,7.3,26,22.0,12.0,9.4,
3793,7.3,28,22.0,12.0,9.3,
3794,7.6,32,23.0,12.0,6.9,
3795,7.4,36,24.0,12.0,7.8,
3796,7.5,40,24.0,13.0,8.6,
3797,7.6,44,24.0,12.0,9.6,
3798,7.9,47,25.0,12.0,10.2,
3799,8.0,49,27.0,14.0,10.1,
3800,7.8,50,28.0,14.0,11.0,
3801,8.0,50,28.0,16.0,11.3,
3802,7.6,49,28.0,17.0,9.4,
3803,7.4,48,28.0,15.0,8.6,
3804,7.8,47,26.0,14.0,8.8,
3805,7.6,45,26.0,13.0,8.9,
3806,7.6,44,26.0,13.0,8.9,
3807,8.1,43,24.0,13.0,8.9,
3808,7.9,43,23.0,13.0,5.9,
3809,7.3,43,22.0,12.0,4.3,
3810,7.3,43,22.0,12.0,4.2,
3811,7.3,43,20.0,12.0,4.4,
3812,7.3,43,19.0,12.0,5.6,
3813,7.3,42,18.0,11.0,7.4,
3814,4.9,42,18.0,11.0,7.6,
3815,3.2,41,18.0,11.0,8.8,
3816,3.4,41,20.0,12.0,9.6,
3817,3.5,41,20.0,11.0,12.9,
3818,3.5,41,20.0,11.0,12.9,
3819,3.1,44,34.0,14.0,11.5,
3820,2.9,46,43.0,16.0,10.2,
3821,2.6,49,49.0,19.0,10.4,
3822,2.5,52,52.0,20.0,12.8,
3823,2.9,53,51.0,20.0,19.4,
3824,3.0,53,50.0,21.0,20.3,
3825,3.1,53,48.0,23.0,19.0,
3826,3.0,50,48.0,23.0,20.9,
3827,2.7,46,46.0,25.0,27.6,
3828,2.7,41,46.0,26.0,25.9,
3829,2.6,36,47.0,27.0,24.9,
3830,2.4,30,48.0,28.0,30.1,
3831,2.7,26,47.0,29.0,29.6,
3832,2.6,23,46.0,30.0,20.3,
3833,2.5,20,45.0,29.0,23.4,
3834,2.4,18,43.0,29.0,20.8,
3835,2.7,16,42.0,27.0,25.2,
3836,3.2,13,41.0,28.0,30.6,
3837,2.7,13,43.0,29.0,31.5,
3838,2.4,15,46.0,29.0,20.4,
3839,3.0,19,50.0,28.0,16.4,
3840,2.7,22,54.0,28.0,13.7,
3841,2.7,27,58.0,26.0,11.4,
3842,2.7,33,62.0,26.0,10.4,
3843,3.2,41,62.0,25.0,8.9,
3844,3.0,48,64.0,24.0,7.7,
3845,2.9,54,65.0,24.0,8.4,
3846,2.9,54,65.0,24.0,8.4,
3847,2.5,58,72.0,24.0,14.2,
3848,2.6,58,75.0,24.0,13.7,
3849,3.0,58,76.0,24.0,11.0,
3850,3.4,55,76.0,24.0,16.4,
3851,3.7,50,76.0,25.0,23.1,
3852,3.7,50,76.0,25.0,23.1,
3853,3.7,39,76.0,25.0,31.3,
3854,3.7,39,76.0,25.0,31.3,
3855,3.7,39,76.0,25.0,31.3,
3856,3.7,39,76.0,25.0,31.3,
3857,3.7,39,76.0,25.0,31.3,
3858,3.7,39,76.0,25.0,31.3,
3859,2.9,15,75.0,34.0,44.4,
3860,3.4,13,74.0,35.0,36.1,
3861,3.5,13,74.0,37.0,26.0,
3862,4.7,14,72.0,36.0,19.6,
3863,5.0,18,70.0,34.0,18.5,
3864,7.0,21,70.0,33.0,20.5,
3865,5.1,28,68.0,30.0,12.5,
3866,3.0,36,67.0,28.0,7.7,
3867,4.5,44,65.0,26.0,9.4,
3868,4.1,52,62.0,25.0,8.1,
3869,3.7,59,60.0,26.0,7.2,
3870,3.4,64,58.0,27.0,7.8,
3871,3.2,68,59.0,28.0,9.6,
3872,3.5,70,60.0,29.0,14.8,
3873,4.4,71,62.0,30.0,16.8,
3874,3.4,69,64.0,31.0,16.5,
3875,3.1,66,66.0,31.0,20.4,
3876,3.2,62,66.0,33.0,24.6,
3877,2.9,56,68.0,36.0,30.4,
3878,3.4,50,70.0,39.0,26.1,
3879,3.9,44,72.0,42.0,20.5,
3880,3.7,39,73.0,44.0,22.8,
3881,2.9,36,72.0,43.0,15.0,
3882,2.6,34,70.0,42.0,13.3,
3883,2.6,33,67.0,39.0,13.8,
3884,2.6,32,64.0,38.0,19.5,
3885,3.0,34,64.0,37.0,18.8,
3886,3.5,37,64.0,37.0,16.0,
3887,4.0,41,66.0,38.0,9.4,
3888,4.6,46,68.0,39.0,10.7,
3889,8.6,50,69.0,40.0,17.0,
3890,9.4,55,72.0,42.0,15.5,
3891,8.0,61,76.0,44.0,12.3,
3892,6.6,67,80.0,46.0,11.2,
3893,4.9,72,82.0,48.0,8.9,
3894,6.0,75,80.0,47.0,10.4,
3895,4.9,75,78.0,44.0,10.2,
3896,3.6,76,74.0,40.0,8.3,
3897,3.7,76,71.0,38.0,7.7,
3898,3.5,74,72.0,39.0,11.8,
3899,3.9,71,74.0,41.0,14.3,
3900,4.0,66,78.0,44.0,15.7,
3901,4.2,62,82.0,48.0,22.6,
3902,3.6,56,84.0,50.0,22.4,
3903,3.2,50,86.0,53.0,18.3,
3904,3.9,45,86.0,54.0,14.2,
3905,3.6,41,86.0,54.0,11.4,
3906,3.0,38,86.0,56.0,8.3,
3907,3.5,36,86.0,56.0,14.7,
3908,3.4,33,88.0,58.0,22.9,
3909,3.7,31,88.0,59.0,26.6,
3910,6.3,31,88.0,58.0,29.9,
3911,7.5,32,88.0,59.0,19.9,
3912,5.6,34,88.0,56.0,15.4,
3913,7.0,35,86.0,53.0,14.3,
3914,5.4,35,84.0,49.0,10.7,
3915,5.5,37,80.0,44.0,9.4,
3916,5.5,41,76.0,42.0,8.3,
3917,1.9,46,74.0,40.0,7.8,
3918,2.0,49,72.0,40.0,8.2,
3919,1.7,50,69.0,41.0,10.4,
3920,1.6,51,68.0,40.0,12.3,
3921,1.5,52,68.0,40.0,7.4,
3922,1.6,52,66.0,38.0,7.3,
3923,1.7,51,66.0,36.0,9.1,
3924,2.5,49,64.0,35.0,11.8,
3925,2.6,46,62.0,37.0,12.5,
3926,2.2,44,62.0,37.0,11.3,
3927,2.6,42,63.0,38.0,10.4,
3928,2.9,39,64.0,39.0,12.3,
3929,3.6,36,64.0,39.0,12.2,
3930,4.0,34,67.0,41.0,12.9,
3931,3.5,32,70.0,45.0,10.9,
3932,2.9,31,71.0,46.0,13.4,
3933,2.6,31,71.0,46.0,14.4,
3934,2.6,32,70.0,46.0,11.9,
3935,2.4,33,68.0,44.0,9.2,
3936,3.0,36,68.0,42.0,8.6,
3937,1.6,39,66.0,39.0,6.1,
3938,1.3,42,64.0,37.0,4.8,
3939,1.3,45,63.0,36.0,5.6,
3940,1.5,48,64.0,37.0,6.2,
3941,1.3,51,66.0,38.0,6.2,
3942,1.2,53,69.0,38.0,6.9,
3943,1.2,54,70.0,37.0,9.7,
3944,1.7,54,68.0,36.0,8.6,
3945,1.9,52,65.0,35.0,10.3,
3946,2.0,51,63.0,36.0,10.7,
3947,1.9,48,62.0,36.0,11.3,
3948,1.7,44,62.0,38.0,10.7,
3949,1.7,41,61.0,40.0,10.2,
3950,2.0,37,60.0,40.0,10.5,
3951,1.9,33,58.0,39.0,9.7,
3952,2.2,30,56.0,39.0,9.4,
3953,2.2,27,54.0,37.0,8.9,
3954,2.1,24,51.0,37.0,11.8,
3955,2.0,22,50.0,37.0,18.0,
3956,2.2,21,47.0,36.0,13.5,
3957,2.1,20,46.0,35.0,17.0,
3958,2.5,20,46.0,33.0,16.2,
3959,2.5,22,46.0,32.0,10.2,
3960,2.0,25,45.0,31.0,7.3,
3961,1.9,28,46.0,30.0,6.1,
3962,1.7,33,49.0,29.0,5.4,
3963,1.7,38,50.0,28.0,5.6,
3964,1.7,42,52.0,28.0,6.2,
3965,1.6,46,52.0,28.0,6.4,
3966,1.6,49,51.0,28.0,7.2,
3967,1.5,49,52.0,28.0,9.4,
3968,1.5,49,52.0,29.0,10.4,
3969,1.7,47,54.0,29.0,9.9,
3970,1.9,46,54.0,30.0,8.9,
3971,1.9,43,54.0,31.0,9.1,
3972,2.0,40,54.0,32.0,12.3,
3973,2.4,35,54.0,33.0,20.8,
3974,2.4,30,54.0,35.0,22.1,
3975,2.6,25,55.0,36.0,28.0,
3976,2.4,21,56.0,38.0,26.4,
3977,2.9,17,60.0,41.0,24.7,
3978,3.5,15,64.0,43.0,15.0,
3979,2.6,13,65.0,44.0,18.3,
3980,2.5,11,64.0,44.0,22.1,
3981,2.5,11,64.0,42.0,17.5,
3982,2.2,13,62.0,41.0,11.3,
3983,4.1,16,60.0,40.0,13.5,
3984,5.1,20,59.0,37.0,13.5,
3985,5.4,24,58.0,36.0,14.0,
3986,7.0,28,58.0,34.0,14.0,
3987,10.9,33,60.0,35.0,16.3,
3988,7.9,39,61.0,36.0,14.7,
3989,4.9,46,62.0,36.0,11.9,
3990,3.2,51,62.0,36.0,9.7,
3991,3.2,54,60.0,36.0,12.2,
3992,2.2,55,60.0,34.0,10.3,
3993,2.2,54,59.0,33.0,9.8,
3994,2.4,53,57.0,32.0,9.2,
3995,2.5,51,56.0,30.0,6.8,
3996,2.1,48,55.0,29.0,7.7,
3997,2.1,43,58.0,29.0,12.2,
3998,2.1,37,59.0,30.0,19.3,
3999,2.2,31,62.0,33.0,26.1,
4000,2.9,28,67.0,39.0,20.4,
4001,2.6,24,72.0,47.0,24.2,
4002,2.5,20,76.0,53.0,30.6,
4003,2.5,16,80.0,57.0,34.1,
4004,2.7,12,82.0,61.0,27.4,
4005,3.4,9,84.0,62.0,37.9,
4006,5.0,12,88.0,64.0,27.2,
4007,8.5,18,90.0,65.0,16.4,
4008,7.4,23,92.0,64.0,16.7,
4009,5.9,30,92.0,62.0,12.4,
4010,4.6,37,90.0,60.0,12.3,
4011,3.2,46,84.0,55.0,9.7,
4012,2.4,53,79.0,48.0,8.1,
4013,2.4,58,74.0,41.0,8.2,
4014,2.5,59,74.0,35.0,7.6,
4015,2.2,56,74.0,32.0,10.9,
4016,2.2,53,76.0,30.0,10.1,
4017,2.7,49,72.0,28.0,13.9,
4018,2.6,44,68.0,24.0,17.6,
4019,2.5,39,61.0,23.0,12.4,
4020,2.2,35,53.0,19.0,10.5,
4021,2.5,32,48.0,17.0,10.7,
4022,2.4,30,44.0,17.0,11.5,
4023,2.9,27,43.0,16.0,15.9,
4024,2.9,24,43.0,18.0,18.8,
4025,2.9,21,42.0,19.0,24.1,
4026,3.1,18,41.0,19.0,26.5,
4027,3.4,16,41.0,21.0,28.2,
4028,3.1,13,44.0,23.0,29.1,
4029,3.2,11,48.0,26.0,26.6,
4030,4.1,10,54.0,31.0,27.9,
4031,4.1,12,60.0,35.0,16.2,
4032,3.9,16,64.0,34.0,13.9,
4033,2.7,22,63.0,32.0,8.9,
4034,2.6,29,62.0,29.0,6.9,
4035,2.9,35,60.0,26.0,7.7,
4036,2.9,41,58.0,25.0,7.4,
4037,2.9,45,60.0,26.0,7.9,
4038,3.1,49,62.0,27.0,7.3,
4039,3.6,50,65.0,27.0,8.6,
4040,4.4,50,68.0,27.0,13.7,
4041,2.9,48,71.0,28.0,12.4,
4042,2.2,43,74.0,28.0,15.4,
4043,2.6,39,78.0,29.0,15.8,
4044,4.0,34,83.0,32.0,20.8,
4045,4.5,31,86.0,34.0,17.9,
4046,4.1,28,87.0,37.0,13.2,
4047,3.6,26,85.0,38.0,10.8,
4048,3.4,25,83.0,37.0,9.9,
4049,2.9,25,81.0,38.0,6.9,
4050,2.7,25,80.0,38.0,7.1,
4051,2.5,26,78.0,39.0,8.1,
4052,2.5,27,77.0,40.0,9.4,
4053,3.5,28,76.0,41.0,10.9,
4054,3.6,30,74.0,41.0,10.2,
4055,3.2,32,72.0,41.0,9.3,
4056,3.1,36,71.0,41.0,7.2,
4057,4.2,39,70.0,46.0,8.4,
4058,7.1,43,70.0,46.0,9.7,
4059,5.0,47,72.0,47.0,7.2,
4060,4.5,51,71.0,46.0,6.6,
4061,3.4,55,73.0,42.0,5.2,
4062,2.7,58,73.0,39.0,3.7,
4063,3.1,60,74.0,38.0,5.3,
4064,3.7,60,74.0,38.0,9.7,
4065,3.2,59,75.0,38.0,10.4,
4066,3.4,59,77.0,39.0,10.2,
