,SO2,O3,PM10,PM25,NO2,pr
5093,2.1,45,38.0,14.0,11.8,
5094,2.4,39,37.0,12.0,11.5,
5095,2.9,33,36.0,11.0,12.7,
5096,3.1,27,36.0,11.0,14.7,
5097,4.2,23,38.0,11.0,14.3,
5098,3.5,19,40.0,12.0,11.7,
5099,4.0,16,41.0,12.0,13.4,
5100,7.2,14,40.0,11.0,15.5,
5101,4.9,12,40.0,12.0,17.3,
5102,3.4,10,40.0,11.0,16.1,
5103,3.8,9,41.0,11.0,14.2,
5104,3.3,8,43.0,11.0,12.9,
5105,3.8,7,44.0,12.0,13.1,
5106,2.9,8,44.0,13.0,12.1,
5107,2.9,9,48.0,14.0,10.4,
5108,2.7,12,50.0,15.0,5.9,
5109,2.8,16,48.0,14.0,6.8,
5110,2.9,20,46.0,12.0,5.6,
5111,2.8,24,42.0,12.0,4.5,
5112,2.7,29,38.0,11.0,4.4,
5113,2.3,32,38.0,10.0,5.5,
5114,2.2,33,36.0,9.0,6.0,
5115,1.7,33,34.0,8.0,5.9,
5116,1.7,32,32.0,7.0,5.1,
5117,1.8,30,30.0,7.0,5.7,
5118,1.7,28,30.0,7.0,6.2,
5119,1.5,25,30.0,7.0,5.0,
5120,1.6,22,30.0,7.0,8.5,
5121,1.7,20,34.0,6.0,9.3,
5122,2.0,18,34.0,6.0,9.9,
5123,1.2,17,34.0,5.0,7.6,
5124,4.4,16,34.0,4.0,7.7,
5125,2.3,15,33.0,3.0,8.4,
5126,1.7,13,32.0,3.0,11.6,
5127,1.5,13,34.0,4.0,10.5,
5128,1.8,15,32.0,5.0,9.8,
5129,2.1,16,34.0,6.0,8.8,
5130,2.2,17,36.0,7.0,8.4,
5131,2.3,18,36.0,7.0,7.6,
5132,2.1,20,38.0,7.0,5.9,
5133,1.8,22,40.0,7.0,4.9,
5134,2.1,26,41.0,6.0,4.4,
5135,1.7,28,41.0,7.0,4.2,
5136,1.7,28,42.0,8.0,4.0,
5137,1.8,29,42.0,7.0,3.9,
5138,1.5,30,40.0,7.0,3.2,
5139,1.3,31,40.0,6.0,3.3,
5140,1.8,30,38.0,5.0,4.6,
5141,1.8,28,37.0,6.0,6.2,
5142,1.5,26,36.0,7.0,6.6,
5143,1.5,23,36.0,8.0,10.3,
5144,2.0,20,38.0,8.0,11.1,
5145,1.8,17,40.0,8.0,7.4,
5146,2.0,15,40.0,7.0,9.5,
5147,2.3,14,39.0,6.0,10.5,
5148,5.6,13,39.0,5.0,11.5,
5149,2.9,13,36.0,3.0,10.6,
5150,2.6,11,35.0,3.0,11.0,
5151,2.2,11,35.0,3.0,8.2,
5152,2.2,11,34.0,3.0,6.6,
5153,2.1,11,34.0,3.0,6.6,
5154,2.6,12,34.0,3.0,8.2,
5155,3.2,12,34.0,3.0,7.6,
5156,2.6,15,36.0,4.0,6.6,
5157,2.0,17,36.0,5.0,5.3,
5158,2.1,21,39.0,6.0,3.8,
5159,2.2,26,41.0,7.0,3.8,
5160,2.3,30,40.0,8.0,3.8,
5161,2.3,34,39.0,7.0,3.8,
5162,2.4,36,39.0,8.0,6.1,
5163,1.2,38,37.0,6.0,5.7,
5164,1.5,37,37.0,5.0,5.6,
5165,1.2,35,36.0,6.0,7.2,
5166,1.2,31,36.0,7.0,10.9,
5167,0.7,27,38.0,8.0,7.7,
5168,0.7,27,38.0,8.0,7.7,
5169,0.7,27,38.0,8.0,7.7,
5170,0.7,27,38.0,8.0,7.7,
5171,1.2,14,34.0,7.0,10.0,
5172,5.1,12,33.0,6.0,10.7,
5173,2.4,11,33.0,5.0,10.9,
5174,2.1,11,32.0,5.0,8.4,
5175,2.1,10,32.0,5.0,10.5,
5176,2.2,9,31.0,6.0,13.6,
5177,2.1,9,32.0,7.0,12.2,
5178,1.6,10,34.0,8.0,10.1,
5179,1.3,11,35.0,9.0,9.6,
5180,1.5,13,35.0,9.0,8.4,
5181,1.2,17,36.0,9.0,7.4,
5182,1.1,21,36.0,9.0,6.0,
5183,1.0,24,35.0,10.0,4.4,
5184,1.1,28,35.0,11.0,4.8,
5185,1.1,31,36.0,11.0,4.6,
5186,1.2,33,36.0,11.0,5.0,
5187,1.2,35,38.0,12.0,5.9,
5188,1.0,35,40.0,13.0,7.4,
5189,1.1,32,41.0,13.0,11.0,
5190,1.0,28,43.0,13.0,15.1,
5191,1.1,25,42.0,12.0,12.8,
5192,1.2,22,43.0,11.0,14.5,
5193,0.9,19,42.0,11.0,12.9,
5194,0.7,15,40.0,11.0,13.2,
5195,0.7,12,40.0,12.0,14.2,
5196,4.5,10,40.0,12.0,11.7,
5197,2.0,9,40.0,12.0,13.8,
5198,2.0,8,41.0,12.0,13.3,
5199,1.6,7,42.0,13.0,12.8,
5200,1.3,7,42.0,14.0,10.6,
5201,1.2,7,40.0,14.0,10.7,
5202,1.1,8,38.0,14.0,6.0,
5203,0.7,10,36.0,13.0,5.3,
5204,0.4,13,32.0,12.0,4.8,
5205,0.4,17,30.0,11.0,4.6,
5206,0.5,22,30.0,10.0,4.4,
5207,0.4,26,31.0,10.0,4.2,
5208,0.4,30,32.0,11.0,3.5,
5209,0.4,34,32.0,12.0,4.3,
5210,0.4,36,32.0,12.0,3.8,
5211,0.4,38,32.0,12.0,4.8,
5212,0.4,38,33.0,12.0,5.3,
5213,0.4,37,35.0,12.0,8.5,
5214,0.4,34,36.0,12.0,10.3,
5215,0.5,31,37.0,12.0,17.8,
5216,0.5,28,38.0,11.0,13.6,
5217,0.5,25,37.0,13.0,9.2,
5218,0.5,22,36.0,13.0,9.4,
5219,0.5,20,35.0,13.0,4.9,
5220,3.7,18,32.0,13.0,6.6,
5221,1.2,17,34.0,12.0,9.4,
5222,0.9,16,36.0,14.0,7.9,
5223,0.5,16,38.0,14.0,9.6,
5224,0.5,16,41.0,16.0,7.0,
5225,0.5,16,41.0,19.0,6.5,
5226,0.5,16,40.0,31.0,7.9,
5227,0.5,17,40.0,20.0,7.4,
5228,2.6,19,40.0,21.0,4.5,
5229,2.7,22,40.0,18.0,4.8,
5230,2.7,25,42.0,18.0,4.6,
5231,2.6,27,40.0,17.0,3.7,
5232,2.4,29,39.0,16.0,3.4,
5233,2.7,30,36.0,14.0,3.2,
5234,2.8,31,34.0,13.0,3.4,
5235,2.7,30,34.0,12.0,3.1,
5236,2.3,29,34.0,11.0,3.8,
5237,2.3,26,36.0,11.0,7.0,
5238,2.7,24,37.0,11.0,6.7,
5239,2.1,22,37.0,10.0,7.4,
5240,2.0,21,34.0,9.0,8.9,
5241,2.3,18,32.0,10.0,23.6,
5242,3.4,16,31.0,9.0,24.9,
5243,2.4,14,32.0,10.0,17.3,
5244,6.5,11,35.0,11.0,21.7,
5245,4.2,10,38.0,12.0,24.9,
5246,4.0,8,39.0,14.0,19.5,
5247,3.7,6,40.0,14.0,16.5,
5248,3.4,5,41.0,15.0,14.4,
5249,3.9,5,41.0,16.0,13.6,
5250,3.9,6,42.0,15.0,15.5,
5251,3.3,6,42.0,15.0,15.0,
5252,2.8,7,42.0,15.0,10.4,
5253,2.8,7,42.0,15.0,10.4,
5254,3.4,12,42.0,14.0,13.9,
5255,3.4,12,42.0,14.0,13.9,
5256,3.4,12,42.0,14.0,13.9,
5257,3.4,12,42.0,14.0,13.9,
5258,2.9,25,40.0,17.0,5.4,
5259,2.9,28,38.0,16.0,6.8,
5260,2.6,30,37.0,16.0,9.8,
5261,2.7,31,36.0,16.0,10.7,
5262,2.6,32,36.0,16.0,16.0,
5263,2.4,31,37.0,16.0,31.9,
5264,2.6,28,38.0,16.0,33.8,
5265,2.8,24,42.0,15.0,32.0,
5266,2.8,22,44.0,14.0,22.8,
5267,2.8,21,46.0,15.0,17.7,
5268,7.2,19,50.0,16.0,23.3,
5269,4.2,17,56.0,19.0,20.3,
5270,3.8,15,60.0,22.0,17.7,
5271,3.8,15,62.0,24.0,19.2,
5272,3.7,14,64.0,24.0,16.7,
5273,3.7,15,62.0,24.0,17.3,
5274,3.3,16,62.0,25.0,15.4,
5275,3.2,18,62.0,26.0,17.9,
5276,3.4,22,64.0,26.0,18.6,
5277,1.2,28,66.0,26.0,11.6,
5278,1.2,33,67.0,27.0,5.9,
5279,1.2,38,63.0,26.0,3.5,
5280,1.2,42,56.0,24.0,5.1,
5281,1.2,42,56.0,24.0,5.1,
5282,1.5,44,43.0,19.0,22.8,
5283,2.6,42,42.0,18.0,29.8,
5284,5.5,38,45.0,19.0,36.9,
5285,4.2,31,47.0,20.0,36.0,
5286,1.8,26,46.0,19.0,32.0,
5287,0.6,23,46.0,18.0,13.7,
5288,0.5,21,44.0,17.0,11.2,
5289,1.1,20,41.0,15.0,16.6,
5290,1.6,19,42.0,16.0,19.4,
5291,1.2,18,44.0,17.0,19.3,
5292,5.6,18,49.0,20.0,11.6,
5293,2.9,19,52.0,23.0,14.5,
5294,2.1,20,56.0,26.0,13.9,
5295,2.3,18,59.0,27.0,19.2,
5296,2.0,17,60.0,28.0,13.1,
5297,1.5,16,61.0,27.0,12.6,
5298,0.4,17,59.0,25.0,7.4,
5299,0.5,20,56.0,23.0,10.6,
5300,0.7,23,54.0,23.0,11.0,
5301,0.6,28,54.0,23.0,9.3,
5302,0.4,33,54.0,23.0,9.6,
5303,0.7,39,56.0,26.0,10.7,
5304,0.5,43,58.0,26.0,6.3,
5305,0.6,47,56.0,24.0,3.4,
5306,0.6,51,53.0,23.0,3.9,
5307,0.6,53,52.0,21.0,4.8,
5308,0.6,53,50.0,20.0,8.5,
5309,0.6,51,49.0,19.0,11.6,
5310,0.6,49,51.0,19.0,17.2,
5311,0.6,47,55.0,20.0,18.8,
5312,0.6,45,56.0,21.0,26.3,
5313,0.6,41,58.0,22.0,34.4,
5314,0.6,38,59.0,23.0,17.8,
5315,0.6,35,58.0,23.0,16.7,
5316,4.2,32,56.0,24.0,21.2,
5317,1.2,28,56.0,25.0,35.2,
5318,0.6,24,56.0,24.0,38.3,
5319,0.7,19,56.0,25.0,34.3,
5320,0.6,17,61.0,28.0,33.0,
5321,0.6,17,64.0,29.0,27.6,
5322,0.6,18,65.0,30.0,16.7,
5323,2.1,19,66.0,29.0,20.1,
5324,3.3,23,66.0,28.0,15.8,
5325,3.1,30,65.0,27.0,10.5,
5326,3.2,39,64.0,27.0,7.4,
5327,4.5,47,64.0,28.0,15.3,
5328,4.4,54,64.0,28.0,12.1,
5329,4.3,59,62.0,28.0,14.0,
5330,7.6,60,60.0,27.0,28.9,
5331,4.9,62,59.0,25.0,17.1,
5332,3.1,63,58.0,23.0,8.2,
5333,2.6,60,58.0,22.0,21.1,
5334,2.6,55,58.0,21.0,22.8,
5335,2.6,50,57.0,20.0,18.2,
5336,3.3,44,54.0,20.0,30.2,
5337,3.8,39,52.0,21.0,29.3,
5338,4.6,37,53.0,21.0,24.3,
5339,4.9,32,56.0,24.0,26.9,
5340,8.3,26,59.0,26.0,19.5,
5341,5.5,24,61.0,27.0,16.4,
5342,4.8,22,60.0,28.0,11.6,
5343,4.8,20,59.0,28.0,13.6,
5344,3.4,20,56.0,25.0,10.1,
5345,3.4,21,54.0,24.0,14.2,
5346,3.3,22,54.0,22.0,12.5,
5347,3.3,26,54.0,21.0,10.1,
5348,3.3,26,54.0,21.0,10.1,
5349,3.3,34,58.0,21.0,5.4,
5350,3.3,34,58.0,21.0,5.4,
5351,2.0,43,58.0,23.0,3.8,
5352,2.0,43,58.0,23.0,3.8,
5353,2.0,43,58.0,23.0,3.8,
5354,1.5,48,51.0,19.0,3.7,
5355,1.5,48,51.0,19.0,3.7,
5356,2.0,44,43.0,12.0,2.9,
5357,1.8,40,40.0,10.0,3.3,
5358,1.6,35,38.0,10.0,5.5,
5359,1.7,30,36.0,9.0,9.2,
5360,2.0,26,38.0,9.0,5.4,
5361,2.2,23,38.0,10.0,6.7,
5362,2.3,22,38.0,9.0,4.6,
5363,2.2,20,36.0,8.0,4.9,
5364,2.2,20,36.0,8.0,4.9,
5365,5.9,18,34.0,7.0,8.1,
5366,2.9,18,32.0,7.0,7.4,
5367,2.7,17,31.0,7.0,7.1,
5368,2.7,17,31.0,7.0,7.1,
5369,2.1,16,30.0,7.0,6.3,
5370,2.0,16,31.0,6.0,4.5,
5371,1.5,17,30.0,6.0,3.1,
5372,1.7,18,30.0,6.0,1.8,
5373,1.5,21,29.0,6.0,2.2,
5374,1.7,26,31.0,8.0,2.4,
5375,1.7,26,31.0,8.0,2.4,
5376,1.6,29,32.0,10.0,2.1,
5377,1.6,32,34.0,11.0,1.6,
5378,1.6,37,36.0,10.0,1.7,
5379,1.5,39,37.0,9.0,2.2,
5380,1.2,40,37.0,9.0,3.1,
5381,1.2,40,36.0,9.0,5.9,
5382,1.2,40,37.0,11.0,5.0,
5383,1.2,38,38.0,12.0,6.6,
5384,1.2,36,42.0,15.0,5.7,
5385,1.5,34,46.0,16.0,3.3,
5386,1.3,31,45.0,16.0,6.0,
5387,1.3,27,44.0,15.0,5.4,
5388,4.8,24,43.0,15.0,8.3,
5389,1.8,21,40.0,14.0,8.4,
5390,1.3,19,40.0,14.0,6.2,
5391,1.5,17,38.0,14.0,5.6,
5392,1.8,16,36.0,13.0,5.3,
5393,1.3,17,36.0,12.0,3.9,
5394,1.0,18,33.0,10.0,3.8,
5395,1.0,20,32.0,9.0,3.8,
5396,0.9,22,31.0,8.0,1.5,
5397,1.0,25,30.0,7.0,1.6,
5398,0.9,28,30.0,8.0,1.2,
5399,0.6,32,28.0,9.0,1.0,
5400,0.9,35,30.0,10.0,1.0,
5401,1.0,37,30.0,10.0,0.9,
5402,0.9,38,32.0,11.0,1.1,
5403,1.2,38,36.0,10.0,0.7,
5404,1.8,37,36.0,8.0,0.5,
5405,1.3,35,38.0,7.0,1.5,
5406,1.5,32,36.0,6.0,4.6,
5407,1.3,29,35.0,5.0,5.1,
5408,1.7,26,36.0,6.0,3.4,
5409,1.7,23,34.0,9.0,3.8,
5410,1.6,21,35.0,11.0,4.4,
5411,1.6,19,34.0,11.0,4.5,
5412,5.1,16,34.0,11.0,7.6,
5413,2.6,15,34.0,10.0,7.6,
5414,1.6,14,36.0,9.0,4.2,
5415,1.5,14,34.0,9.0,6.2,
5416,1.5,14,34.0,9.0,6.2,
5417,1.7,12,32.0,9.0,7.0,
5418,1.3,12,32.0,9.0,6.2,
5419,1.2,14,35.0,10.0,4.5,
5420,1.6,17,35.0,11.0,2.6,
5421,1.6,20,35.0,10.0,2.4,
5422,1.1,24,35.0,11.0,3.7,
5423,1.1,29,34.0,11.0,2.9,
5424,1.3,33,34.0,12.0,3.3,
5425,1.3,37,34.0,13.0,2.4,
5426,1.1,40,38.0,13.0,3.7,
5427,1.3,41,40.0,12.0,6.1,
5428,1.5,40,40.0,11.0,7.9,
5429,1.5,38,41.0,10.0,7.2,
5430,1.3,36,39.0,11.0,7.4,
5431,1.2,33,38.0,12.0,5.5,
5432,1.7,30,38.0,13.0,7.7,
5433,1.6,28,40.0,14.0,6.1,
5434,1.5,26,42.0,14.0,6.3,
5435,1.6,24,44.0,14.0,5.3,
5436,5.3,23,46.0,14.0,4.4,
5437,2.4,26,48.0,14.0,2.6,
5438,1.3,27,48.0,14.0,2.6,
5439,1.3,28,48.0,16.0,6.0,
5440,1.7,36,50.0,16.0,7.7,
5441,1.6,45,50.0,17.0,4.6,
5442,1.7,55,50.0,17.0,4.3,
5443,2.2,66,49.0,16.0,5.6,
5444,1.8,78,49.0,18.0,4.5,
5445,1.5,88,48.0,20.0,2.9,
5446,1.5,100,49.0,22.0,4.5,
5447,1.6,105,51.0,22.0,2.9,
5448,1.6,0,49.0,19.0,2.3,
5449,4.2,0,46.0,18.0,3.5,
5450,7.1,0,42.0,16.0,2.9,
5451,7.9,0,38.0,16.0,7.9,
5452,7.4,0,33.0,16.0,8.8,
5453,6.6,0,31.0,16.0,12.2,
5454,7.0,36,31.0,16.0,13.6,
5455,7.0,36,32.0,16.0,7.4,
5456,7.4,35,34.0,16.0,14.8,
5457,4.3,34,36.0,16.0,14.0,
5458,3.9,32,37.0,16.0,8.1,
5459,3.2,32,38.0,16.0,10.4,
5460,5.7,32,38.0,16.0,9.8,
5461,2.7,31,38.0,16.0,7.8,
5462,2.2,29,38.0,7.0,11.2,
5463,2.3,26,40.0,7.0,11.2,
5464,2.1,25,43.0,7.0,12.1,
5465,1.7,24,45.0,8.0,8.8,
5466,1.6,23,48.0,9.0,7.7,
5467,1.7,24,46.0,10.0,6.1,
5468,1.7,24,46.0,10.0,6.1,
5469,1.6,28,40.0,11.0,4.8,
5470,1.5,31,39.0,11.0,5.6,
5471,1.8,34,40.0,12.0,4.2,
5472,2.3,38,39.0,12.0,5.1,
5473,2.3,38,40.0,11.0,5.1,
5474,1.8,40,40.0,12.0,2.3,
5475,1.5,40,38.0,11.0,2.7,
5476,2.3,40,37.0,11.0,8.1,
5477,3.1,39,36.0,10.0,9.3,
5478,3.1,38,37.0,8.0,6.3,
5479,2.9,36,38.0,9.0,2.9,
5480,3.1,34,39.0,8.0,2.8,
5481,3.7,33,40.0,8.0,1.6,
5482,3.4,30,39.0,8.0,6.1,
5483,3.9,28,38.0,7.0,9.3,
5484,5.6,23,40.0,7.0,10.4,
5485,3.7,19,40.0,7.0,12.0,
5486,3.8,15,40.0,6.0,10.6,
5487,3.3,14,41.0,5.0,7.9,
5488,3.1,13,39.0,5.0,6.1,
5489,3.2,13,36.0,5.0,5.5,
5490,3.3,13,35.0,6.0,7.3,
5491,4.2,15,37.0,7.0,5.0,
5492,3.8,19,38.0,8.0,4.4,
5493,4.3,22,40.0,9.0,4.8,
5494,3.4,26,44.0,10.0,4.8,
5495,3.9,31,44.0,12.0,2.4,
5496,4.5,34,42.0,11.0,0.4,
5497,4.5,36,40.0,11.0,1.8,
5498,5.4,38,36.0,8.0,11.5,
5499,4.4,39,36.0,8.0,11.1,
5500,4.2,37,35.0,7.0,11.8,
5501,3.5,35,34.0,6.0,14.0,
5502,3.4,31,32.0,5.0,13.6,
5503,3.7,26,30.0,4.0,19.3,
5504,5.0,22,30.0,4.0,20.4,
5505,3.9,20,28.0,4.0,9.3,
5506,3.1,18,27.0,3.0,7.6,
5507,3.2,19,28.0,2.0,8.3,
5508,5.6,22,34.0,2.0,4.8,
5509,4.4,24,38.0,4.0,5.0,
5510,4.2,25,42.0,7.0,5.1,
5511,3.5,28,45.0,10.0,5.1,
5512,3.9,32,45.0,12.0,8.5,
5513,3.7,34,48.0,14.0,5.0,
5514,3.3,37,50.0,15.0,18.4,
5515,4.8,35,52.0,16.0,20.5,
5516,4.2,34,53.0,17.0,16.2,
5517,3.8,35,52.0,18.0,4.9,
5518,3.7,39,51.0,16.0,1.8,
5519,4.0,45,48.0,16.0,2.9,
5520,3.8,50,46.0,15.0,2.9,
5521,3.8,55,42.0,14.0,7.1,
5522,3.8,61,44.0,15.0,2.9,
5523,4.2,66,45.0,14.0,2.7,
5524,3.9,70,46.0,14.0,2.9,
5525,3.9,71,47.0,13.0,2.9,
5526,3.5,69,44.0,12.0,3.1,
5527,3.4,64,42.0,10.0,2.9,
5528,3.5,60,40.0,10.0,3.1,
5529,3.3,55,38.0,10.0,3.1,
5530,3.7,50,37.0,10.0,3.1,
5531,3.4,45,38.0,10.0,2.9,
5532,6.6,42,38.0,10.0,3.2,
5533,4.0,39,38.0,10.0,3.1,
5534,4.4,37,38.0,10.0,3.2,
5535,4.8,34,36.0,9.0,3.1,
5536,4.4,32,34.0,8.0,2.9,
5537,4.3,30,32.0,8.0,2.9,
5538,4.2,28,32.0,7.0,3.1,
5539,4.3,27,30.0,8.0,2.9,
5540,4.0,28,32.0,8.0,2.9,
5541,4.0,30,34.0,7.0,2.9,
5542,4.2,36,36.0,8.0,2.9,
5543,4.8,44,38.0,9.0,2.8,
5544,4.9,51,41.0,10.0,2.8,
5545,4.5,58,44.0,12.0,2.7,
5546,4.4,64,47.0,13.0,2.8,
5547,4.4,69,49.0,14.0,4.0,
5548,4.4,72,50.0,16.0,2.8,
5549,4.3,72,52.0,17.0,12.1,
5550,4.6,69,52.0,17.0,21.1,
5551,5.0,63,54.0,18.0,2.9,
5552,4.6,57,54.0,18.0,2.9,
5553,4.5,51,58.0,19.0,3.3,
5554,4.4,44,58.0,19.0,5.4,
5555,4.5,38,58.0,19.0,3.1,
5556,8.2,33,57.0,20.0,2.8,
5557,5.6,28,56.0,20.0,2.9,
5558,4.8,24,56.0,21.0,2.9,
5559,4.8,20,56.0,21.0,8.1,
5560,5.1,17,56.0,22.0,15.8,
5561,6.7,16,56.0,24.0,22.5,
5562,5.6,17,60.0,25.0,19.2,
5563,6.0,22,62.0,26.0,15.8,
5564,5.9,28,64.0,27.0,11.2,
5565,6.1,37,64.0,27.0,2.8,
5566,6.3,46,62.0,26.0,2.9,
5567,6.6,56,62.0,25.0,2.8,
5568,7.0,63,60.0,25.0,2.8,
5569,9.2,68,60.0,24.0,2.7,
5570,5.3,71,56.0,22.0,2.7,
5571,4.5,71,50.0,20.0,2.8,
5572,4.6,70,48.0,18.0,2.8,
5573,4.5,66,46.0,18.0,2.8,
5574,4.5,61,48.0,19.0,2.9,
5575,4.4,55,51.0,20.0,2.9,
5576,4.5,49,52.0,20.0,2.9,
5577,4.4,44,52.0,19.0,3.1,
5578,4.5,39,50.0,18.0,3.1,
5579,4.6,34,49.0,18.0,20.9,
5580,7.6,27,48.0,17.0,2.9,
5581,5.5,22,48.0,18.0,8.1,
5582,5.0,19,49.0,19.0,2.9,
5583,4.8,16,51.0,20.0,2.9,
5584,5.0,13,53.0,22.0,2.9,
5585,6.5,11,56.0,26.0,2.9,
5586,6.6,13,60.0,28.0,6.1,
5587,6.3,18,62.0,29.0,2.9,
5588,6.2,25,64.0,29.0,2.8,
5589,6.2,32,64.0,29.0,2.8,
5590,6.1,40,64.0,28.0,2.7,
5591,8.1,49,62.0,28.0,2.7,
5592,10.4,56,61.0,28.0,2.8,
5593,5.4,62,58.0,26.0,2.8,
5594,4.9,67,54.0,24.0,2.8,
5595,4.6,67,51.0,22.0,2.7,
5596,4.5,65,46.0,18.0,2.7,
5597,4.3,61,42.0,16.0,2.9,
5598,4.0,55,40.0,15.0,2.9,
5599,4.3,47,40.0,15.0,2.9,
5600,5.3,42,42.0,15.0,2.9,
5601,7.3,38,42.0,16.0,2.9,
5602,6.7,33,42.0,16.0,2.9,
5603,5.7,29,42.0,16.0,2.9,
5604,8.1,25,42.0,15.0,2.7,
5605,5.4,23,41.0,15.0,2.9,
5606,5.0,22,41.0,15.0,2.8,
5607,5.3,21,41.0,16.0,2.7,
5608,5.6,20,42.0,17.0,2.9,
5609,5.6,20,43.0,18.0,2.9,
5610,5.9,20,44.0,17.0,2.8,
5611,6.0,22,46.0,17.0,2.8,
5612,6.0,22,46.0,17.0,2.8,
5613,6.0,22,46.0,17.0,2.8,
5614,6.0,36,46.0,18.0,2.8,
5615,9.0,43,50.0,20.0,2.8,
5616,8.9,49,52.0,21.0,2.8,
5617,13.6,53,54.0,21.0,2.8,
5618,15.8,55,54.0,21.0,2.8,
5619,9.4,54,52.0,20.0,22.0,
5620,5.9,52,50.0,19.0,15.4,
5621,3.1,52,49.0,18.0,10.7,
5622,3.3,48,49.0,18.0,13.2,
5623,2.1,43,48.0,18.0,11.0,
5624,1.3,39,46.0,17.0,9.3,
5625,0.5,36,44.0,16.0,9.6,
5626,0.6,33,42.0,14.0,11.7,
5627,0.9,30,38.0,12.0,13.7,
5628,3.7,27,35.0,10.0,11.8,
5629,1.6,23,32.0,9.0,13.3,
5630,1.3,19,31.0,8.0,9.8,
5631,1.1,16,32.0,8.0,10.5,
5632,1.2,14,31.0,6.0,11.5,
5633,1.1,13,32.0,6.0,13.3,
5634,0.9,13,31.0,6.0,15.4,
5635,2.9,15,31.0,6.0,14.0,
5636,3.7,17,31.0,6.0,12.1,
5637,3.2,21,30.0,6.0,11.0,
5638,4.3,25,31.0,6.0,11.0,
5639,3.2,28,31.0,6.0,7.9,
5640,1.7,32,30.0,6.0,4.6,
5641,2.2,35,29.0,6.0,5.6,
5642,1.8,38,28.0,5.0,5.5,
5643,1.6,38,28.0,6.0,8.4,
5644,1.2,39,29.0,7.0,10.0,
5645,1.3,39,30.0,9.0,13.3,
5646,1.8,39,33.0,9.0,13.4,
5647,1.6,39,37.0,11.0,12.6,
5648,1.7,39,40.0,12.0,13.2,
5649,2.0,38,44.0,14.0,22.1,
5650,2.0,35,46.0,16.0,18.7,
5651,1.7,34,46.0,17.0,14.8,
5652,4.5,33,49.0,17.0,19.4,
5653,2.9,30,52.0,18.0,12.8,
5654,2.8,27,54.0,20.0,13.1,
5655,2.6,24,58.0,20.0,15.4,
5656,2.3,21,58.0,21.0,15.4,
5657,2.1,19,56.0,21.0,11.5,
5658,2.1,20,52.0,19.0,11.5,
5659,1.5,22,48.0,18.0,7.4,
5660,1.6,25,47.0,16.0,6.8,
5661,2.0,29,46.0,14.0,7.2,
5662,2.3,35,50.0,14.0,8.1,
5663,2.1,41,50.0,14.0,6.8,
5664,2.2,48,49.0,15.0,5.9,
5665,1.7,53,50.0,15.0,5.6,
5666,1.8,57,50.0,15.0,6.2,
5667,1.8,59,48.0,15.0,8.3,
5668,1.8,59,48.0,16.0,9.0,
5669,2.2,58,50.0,16.0,12.5,
5670,1.7,54,50.0,17.0,11.6,
5671,2.0,50,50.0,17.0,13.2,
5672,1.8,45,48.0,15.0,13.4,
5673,1.3,41,45.0,14.0,10.4,
5674,1.2,36,41.0,12.0,11.7,
5675,1.1,31,38.0,10.0,12.3,
5676,4.4,27,36.0,10.0,13.7,
5677,2.3,24,36.0,10.0,12.6,
5678,2.2,20,36.0,11.0,12.3,
5679,2.0,17,35.0,12.0,14.4,
5680,2.0,14,34.0,12.0,19.5,
5681,2.1,13,33.0,12.0,14.9,
5682,5.1,14,32.0,12.0,14.2,
5683,3.4,16,34.0,11.0,14.0,
5684,3.4,16,34.0,11.0,14.0,
5685,3.4,16,34.0,11.0,14.0,
5686,6.3,31,54.0,21.0,9.2,
5687,4.8,39,58.0,25.0,9.2,
5688,14.7,44,58.0,27.0,20.6,
5689,8.4,48,54.0,25.0,13.6,
5690,3.7,50,54.0,23.0,6.1,
5691,2.9,51,52.0,22.0,7.4,
5692,2.6,52,52.0,20.0,11.5,
5693,4.4,50,52.0,19.0,18.9,
5694,4.2,45,53.0,19.0,16.0,
5695,2.3,39,54.0,19.0,18.1,
5696,4.5,38,52.0,18.0,12.6,
5697,3.4,37,50.0,17.0,15.3,
5698,2.6,34,47.0,16.0,22.0,
5699,4.8,29,46.0,16.0,18.3,
5700,6.8,25,48.0,17.0,19.0,
5701,3.5,23,53.0,19.0,15.1,
5702,3.2,20,57.0,22.0,12.8,
5703,3.9,18,62.0,23.0,13.3,
5704,2.6,14,64.0,23.0,11.6,
5705,2.6,11,62.0,22.0,10.1,
5706,2.3,13,63.0,20.0,8.3,
5707,2.1,17,60.0,19.0,7.1,
5708,2.4,23,58.0,19.0,6.1,
5709,4.0,27,59.0,20.0,13.6,
5710,3.2,34,62.0,21.0,8.2,
5711,2.9,41,64.0,23.0,7.6,
5712,2.4,48,64.0,24.0,5.5,
5713,2.6,54,66.0,24.0,6.1,
5714,2.6,56,64.0,22.0,5.1,
5715,2.6,56,62.0,20.0,6.6,
5716,2.3,54,58.0,18.0,8.2,
5717,2.1,51,56.0,16.0,9.8,
5718,2.1,46,53.0,14.0,10.9,
5719,2.3,39,51.0,13.0,20.5,
5720,2.3,32,51.0,12.0,30.8,
5721,4.0,27,50.0,12.0,13.9,
5722,3.5,23,48.0,12.0,13.4,
5723,3.7,19,49.0,13.0,13.8,
5724,10.4,16,50.0,14.0,16.4,
5725,5.0,15,56.0,16.0,13.6,
5726,4.5,15,60.0,18.0,9.4,
5727,3.8,15,64.0,21.0,10.1,
