,SO2,CO,O3,PM10,PM25,NO2,NO,pr
3813,3.2,0.65,35.0,39.0,19.0,16.0,4.7,
3814,2.7,0.51,55.0,48.0,18.0,14.0,3.6,
3815,2.8,0.51,82.0,59.0,18.0,15.0,3.0,
3816,2.7,0.35,89.0,60.0,27.0,12.0,2.9,
3817,2.8,0.27,80.0,54.0,29.0,11.0,3.0,
3818,2.9,0.23,70.0,58.0,37.0,9.1,3.0,
3819,2.9,0.24,63.0,56.0,30.0,10.0,3.1,
3820,2.8,0.2,63.0,57.0,34.0,7.2,2.7,
3821,3.4,0.29,64.0,38.0,27.0,12.0,2.6,
3822,3.3,0.48,45.0,42.0,33.0,19.0,3.3,
3823,3.5,0.5,34.0,37.0,30.0,20.0,3.4,
3824,3.1,0.43,29.0,45.0,24.0,16.0,2.9,
3825,3.5,0.39,24.0,38.0,10.0,17.0,3.2,
3826,3.3,0.35,21.0,41.0,10.0,17.0,2.8,
3827,3.1,0.4,18.0,47.0,14.0,17.0,2.8,
3828,4.7,0.31,21.0,52.0,14.0,11.0,2.4,
3829,3.8,0.28,19.0,52.0,13.0,11.0,3.0,
3830,2.3,0.26,16.0,42.0,19.0,9.8,-0.2,
3831,2.3,0.26,15.0,32.0,14.0,8.9,-0.4,
3832,2.5,0.27,11.0,37.0,17.0,8.9,-0.4,
3833,2.6,0.27,9.5,39.0,17.0,8.9,-0.4,
3834,2.8,0.3,9.2,49.0,25.0,8.7,-0.4,
3835,2.1,0.32,12.0,42.0,19.0,9.2,1.4,
3836,2.1,0.45,23.0,43.0,10.0,11.0,2.2,
3837,2.5,0.62,45.0,39.0,12.0,16.0,1.3,
3838,2.8,0.58,79.0,50.0,19.0,15.0,-0.3,
3839,2.8,0.37,83.0,51.0,18.0,15.0,-0.3,
3840,2.7,0.29,72.0,53.0,16.0,11.0,-0.2,
3841,2.9,0.27,69.0,54.0,13.0,11.0,-0.2,
3842,2.6,0.24,69.0,45.0,19.0,11.0,-0.2,
3843,2.3,0.21,64.0,48.0,16.0,11.0,-0.2,
3844,2.5,0.21,57.0,39.0,14.0,11.0,-0.2,
3845,2.2,0.24,50.0,46.0,16.0,9.4,0.3,
3846,3.3,0.31,43.0,38.0,19.0,9.4,0.3,
3847,2.0,0.33,36.0,41.0,21.0,9.4,0.3,
3848,1.9,0.35,29.0,32.0,15.0,14.0,-0.4,
3849,2.4,0.45,22.0,33.0,18.0,17.0,-0.4,
3850,1.8,0.41,20.0,29.0,17.0,17.0,-0.4,
3851,2.4,0.38,17.0,33.0,16.0,12.0,1.6,
3852,1.9,0.27,19.0,39.0,12.0,9.5,0.8,
3853,2.2,0.22,19.0,29.0,7.0,6.7,-0.2,
3854,1.5,0.19,19.0,35.0,10.0,8.4,0.1,
3855,1.5,0.17,19.0,25.0,3.0,6.4,0.4,
3856,2.3,0.17,16.0,34.0,3.0,8.3,0.3,
3857,1.1,0.17,13.0,28.0,3.0,8.5,0.7,
3858,1.5,0.19,13.0,31.0,5.0,8.8,1.0,
3859,1.5,0.28,12.0,28.0,10.0,10.0,2.5,
3860,1.9,0.48,15.0,38.0,9.0,14.0,5.7,
3861,2.2,0.63,31.0,40.0,14.0,18.0,4.5,
3862,3.2,0.48,53.0,47.0,10.0,18.0,2.1,
3863,2.4,0.26,60.0,47.0,10.0,11.0,1.2,
3864,2.1,0.24,61.0,51.0,17.0,11.0,1.0,
3865,1.9,0.23,62.0,56.0,19.0,11.0,0.7,
3866,1.5,0.2,61.0,52.0,27.0,8.3,1.4,
3867,2.0,0.21,47.0,41.0,24.0,13.0,1.2,
3868,2.5,0.23,43.0,40.0,23.0,13.0,1.0,
3869,1.8,0.21,44.0,42.0,15.0,10.0,0.9,
3870,1.8,0.33,28.0,45.0,20.0,14.0,2.0,
3871,2.0,0.32,20.0,34.0,20.0,15.0,1.3,
3872,1.6,0.3,18.0,26.0,16.0,14.0,0.5,
3873,4.0,0.36,16.0,22.0,14.0,18.0,1.7,
3874,3.4,0.4,17.0,32.0,10.0,19.0,1.0,
3875,1.9,0.33,22.0,37.0,10.0,16.0,0.3,
3876,2.1,0.3,17.0,38.0,5.0,14.0,0.2,
3877,1.5,0.31,14.0,26.0,11.0,15.0,1.2,
3878,1.7,0.23,10.0,23.0,15.0,13.0,0.6,
3879,2.3,0.26,7.5,31.0,19.0,12.0,0.7,
3880,2.5,0.25,5.9,32.0,23.0,12.0,1.0,
3881,2.5,0.24,7.3,32.0,23.0,12.0,0.5,
3882,2.0,0.27,6.8,25.0,19.0,11.0,1.4,
3883,3.0,0.4,5.9,30.0,15.0,14.0,6.9,
3884,3.1,0.44,15.0,36.0,11.0,14.0,5.5,
3885,3.4,0.58,24.0,40.0,14.0,22.0,4.4,
3886,3.2,0.39,35.0,45.0,15.0,18.0,3.3,
3887,2.3,0.2,50.0,49.0,15.0,11.0,1.4,
3888,2.2,0.18,61.0,43.0,20.0,9.5,1.0,
3889,2.2,0.18,61.0,43.0,20.0,9.5,1.0,
3890,2.0,0.19,59.0,31.0,24.0,9.7,0.7,
3891,2.1,0.17,51.0,26.0,24.0,9.3,1.0,
3892,1.8,0.15,48.0,30.0,24.0,8.9,0.7,
3893,1.7,0.17,42.0,39.0,19.0,10.0,1.1,
3894,1.8,0.18,38.0,34.0,20.0,11.0,1.5,
3895,1.8,0.18,38.0,34.0,20.0,11.0,1.5,
3896,1.8,0.29,24.0,23.0,19.0,14.0,1.3,
3897,1.9,0.29,21.0,21.0,16.0,15.0,1.5,
3898,2.3,0.3,15.0,30.0,7.0,17.0,1.1,
3899,2.9,0.33,13.0,24.0,14.0,17.0,0.6,
3900,3.2,0.46,8.5,22.0,10.0,20.0,0.9,
3901,2.5,0.34,8.5,26.0,16.0,17.0,0.9,
3902,2.3,0.31,8.0,29.0,10.0,17.0,0.9,
3903,2.0,0.25,9.3,31.0,11.0,13.0,0.1,
3904,1.7,0.23,9.4,26.0,10.0,11.0,-0.1,
3905,1.4,0.21,10.0,27.0,19.0,11.0,-0.1,
3906,1.7,0.23,9.3,22.0,19.0,7.9,0.2,
3907,2.7,0.27,7.5,21.0,16.0,11.0,0.3,
3908,2.1,0.33,11.0,21.0,11.0,11.0,1.6,
3909,2.1,0.29,23.0,24.0,13.0,8.1,1.6,
3910,3.0,0.24,30.0,23.0,10.0,10.0,1.2,
3911,3.0,0.29,35.0,30.0,14.0,13.0,1.4,
3912,2.6,0.29,50.0,32.0,14.0,11.0,0.1,
3913,2.6,0.28,64.0,39.0,27.0,10.0,0.4,
3914,3.1,0.28,64.0,35.0,27.0,12.0,0.4,
3915,4.0,0.25,58.0,47.0,23.0,10.0,0.1,
3916,3.8,0.22,60.0,42.0,14.0,8.5,-0.2,
3917,5.8,0.33,68.0,55.0,23.0,12.0,0.4,
3918,6.2,0.41,66.0,52.0,27.0,12.0,0.4,
3919,6.5,0.52,41.0,67.0,33.0,21.0,-0.2,
3920,7.6,0.6,27.0,68.0,32.0,27.0,0.7,
3921,5.4,0.52,26.0,83.0,37.0,21.0,0.1,
3922,6.0,0.5,25.0,77.0,32.0,19.0,-0.1,
3923,5.7,0.63,17.0,75.0,32.0,22.0,0.3,
3924,5.1,0.61,17.0,64.0,27.0,20.0,-0.5,
3925,4.7,0.53,17.0,69.0,32.0,18.0,-0.5,
3926,2.1,0.4,24.0,62.0,26.0,11.0,-0.4,
3927,2.1,0.36,22.0,60.0,26.0,10.0,0.9,
3928,2.1,0.31,25.0,58.0,20.0,8.4,0.5,
3929,2.5,0.29,26.0,59.0,19.0,7.1,0.8,
3930,2.0,0.28,26.0,58.0,25.0,6.2,-0.2,
3931,2.2,0.33,21.0,57.0,20.0,8.7,0.7,
3932,2.4,0.29,27.0,61.0,23.0,5.5,1.0,
3933,4.1,0.34,34.0,60.0,32.0,8.0,1.1,
3934,4.0,0.4,45.0,63.0,48.0,8.8,1.6,
3935,3.1,0.25,49.0,63.0,51.0,6.6,0.9,
3936,2.7,0.18,37.0,53.0,34.0,5.6,0.8,
3937,2.5,0.16,36.0,35.0,21.0,4.0,0.9,
3938,3.7,0.14,36.0,26.0,15.0,5.4,1.2,
3939,13.0,0.25,23.0,23.0,14.0,15.0,6.0,
3940,5.5,0.25,37.0,31.0,23.0,7.7,2.1,
3941,2.2,0.13,37.0,25.0,15.0,4.7,0.7,
3942,1.8,0.13,32.0,28.0,16.0,3.7,1.2,
3943,2.1,0.17,29.0,22.0,6.0,5.8,1.1,
3944,2.0,0.2,32.0,24.0,10.0,6.7,0.4,
3945,1.8,0.32,23.0,27.0,11.0,10.0,0.9,
3946,2.0,0.36,21.0,25.0,10.0,12.0,0.7,
3947,2.3,0.37,14.0,27.0,16.0,16.0,1.6,
3948,1.9,0.29,15.0,27.0,12.0,12.0,0.4,
3949,2.4,0.29,16.0,30.0,18.0,11.0,0.5,
3950,2.2,0.26,15.0,30.0,10.0,7.9,0.8,
3951,2.8,0.18,10.0,19.0,6.0,8.0,0.8,
3952,2.2,0.15,13.0,15.0,6.0,6.5,1.1,
3953,2.1,0.16,14.0,22.0,9.0,6.2,1.3,
3954,2.1,0.18,13.0,28.0,11.0,7.6,1.7,
3955,2.5,0.32,11.0,39.0,16.0,11.0,2.5,
3956,2.4,0.44,9.9,47.0,10.0,12.0,6.8,
3957,3.3,0.36,25.0,45.0,6.0,11.0,3.3,
3958,4.7,0.29,47.0,44.0,9.0,12.0,1.9,
3959,5.1,0.29,54.0,46.0,21.0,14.0,2.2,
3960,9.7,0.44,53.0,53.0,23.0,18.0,2.8,
3961,7.5,0.36,68.0,52.0,28.0,14.0,1.3,
3962,4.7,0.28,65.0,59.0,27.0,11.0,1.4,
3963,3.0,0.22,57.0,50.0,32.0,8.6,1.6,
3964,3.7,0.24,46.0,51.0,18.0,10.0,2.0,
3965,5.2,0.25,28.0,37.0,11.0,14.0,2.4,
3966,3.4,0.26,24.0,37.0,6.0,10.0,2.9,
3967,2.2,0.33,17.0,34.0,11.0,13.0,2.0,
3968,2.7,0.39,15.0,43.0,11.0,13.0,2.6,
3969,2.5,0.31,16.0,47.0,16.0,9.8,1.7,
3970,2.3,0.29,19.0,47.0,18.0,12.0,1.0,
3971,1.9,0.26,26.0,38.0,14.0,11.0,0.6,
3972,1.6,0.21,25.0,26.0,9.0,8.5,0.6,
3973,1.6,0.2,25.0,17.0,6.0,8.5,0.6,
3974,1.6,0.15,19.0,18.0,11.0,8.5,0.6,
3975,1.2,0.15,17.0,16.0,11.0,6.0,1.6,
3976,1.2,0.16,17.0,24.0,11.0,6.3,1.8,
3977,1.0,0.16,17.0,23.0,6.0,6.2,2.1,
3978,1.0,0.19,17.0,24.0,6.0,6.2,2.1,
3979,1.0,0.28,17.0,21.0,6.0,6.2,2.1,
3980,1.0,0.52,17.0,25.0,11.0,6.2,2.1,
3981,1.0,0.5,17.0,25.0,14.0,6.2,2.1,
3982,1.8,0.24,32.0,7.0,11.0,9.1,3.6,
3983,1.5,0.2,47.0,26.0,10.0,7.8,2.6,
3984,1.6,0.2,58.0,29.0,12.0,7.6,2.3,
3985,2.1,0.22,73.0,44.0,19.0,9.0,2.3,
3986,3.3,0.21,85.0,49.0,26.0,9.7,2.4,
3987,2.8,0.2,58.0,51.0,32.0,10.0,1.6,
3988,2.5,0.29,41.0,42.0,32.0,14.0,3.2,
3989,3.3,0.24,30.0,34.0,28.0,13.0,3.2,
3990,2.4,0.36,35.0,34.0,23.0,15.0,2.8,
3991,1.9,0.37,35.0,37.0,23.0,14.0,2.3,
3992,1.9,0.39,31.0,41.0,23.0,16.0,2.1,
3993,2.0,0.42,24.0,48.0,27.0,20.0,2.3,
3994,2.6,0.48,16.0,42.0,29.0,21.0,2.8,
3995,1.6,0.37,15.0,41.0,27.0,16.0,2.3,
3996,1.7,0.28,22.0,31.0,23.0,11.0,2.1,
3997,1.9,0.2,26.0,33.0,19.0,7.6,1.5,
3998,1.8,0.17,27.0,23.0,18.0,5.0,2.4,
3999,1.8,0.16,22.0,18.0,18.0,5.6,2.3,
4000,2.0,0.19,14.0,21.0,18.0,7.6,2.5,
4001,1.7,0.17,16.0,29.0,11.0,5.8,2.2,
4002,1.8,0.24,13.0,36.0,6.0,8.0,2.5,
4003,2.3,0.34,10.0,36.0,12.0,11.0,5.1,
4004,3.5,0.57,13.0,36.0,16.0,16.0,8.8,
4005,4.0,0.41,31.0,38.0,18.0,13.0,5.3,
4006,2.6,0.33,53.0,43.0,13.0,9.9,2.9,
4007,2.6,0.29,53.0,43.0,13.0,12.0,3.1,
4008,2.6,0.29,53.0,45.0,32.0,12.0,3.1,
4009,10.0,0.4,54.0,37.0,27.0,17.0,3.5,
4010,15.0,0.47,42.0,37.0,17.0,20.0,5.5,
4011,12.0,0.47,29.0,39.0,10.0,21.0,5.2,
4012,3.4,0.32,32.0,40.0,10.0,14.0,3.0,
4013,3.3,0.47,26.0,43.0,16.0,20.0,3.5,
4014,2.7,0.6,21.0,38.0,24.0,22.0,4.0,
4015,2.2,0.48,22.0,37.0,18.0,19.0,2.8,
4016,2.6,0.47,17.0,34.0,23.0,21.0,3.5,
4017,3.0,0.69,11.0,45.0,17.0,22.0,3.2,
4018,2.4,0.55,9.5,49.0,21.0,20.0,3.6,
4019,1.9,0.41,8.9,55.0,17.0,13.0,3.1,
4020,1.9,0.34,8.8,23.0,5.0,10.0,2.7,
4021,2.2,0.59,12.0,22.0,11.0,15.0,7.1,
4022,2.9,0.56,20.0,29.0,19.0,18.0,9.0,
4023,3.8,0.35,37.0,28.0,19.0,14.0,3.7,
4024,5.9,0.51,52.0,37.0,20.0,19.0,3.2,
4025,6.4,0.53,52.0,44.0,16.0,21.0,2.3,
4026,3.3,0.28,70.0,50.0,24.0,12.0,1.4,
4027,2.6,0.25,74.0,52.0,21.0,9.1,1.4,
4028,2.4,0.26,75.0,46.0,30.0,10.0,1.7,
4029,1.9,0.19,54.0,52.0,23.0,8.9,1.3,
4030,1.9,0.23,52.0,50.0,19.0,9.6,1.3,
4031,3.3,0.29,66.0,70.0,41.0,8.3,2.0,
4032,3.2,0.35,70.0,67.0,27.0,10.0,2.7,
4033,5.0,0.36,61.0,71.0,33.0,13.0,1.9,
4034,11.0,0.49,67.0,73.0,37.0,18.0,3.4,
4035,17.0,0.71,56.0,81.0,48.0,32.0,2.7,
4036,15.0,0.58,49.0,79.0,46.0,30.0,4.4,
4037,11.0,0.57,62.0,79.0,40.0,26.0,3.7,
4038,6.7,0.69,74.0,72.0,38.0,24.0,2.5,
4039,11.0,0.77,37.0,89.0,37.0,37.0,3.4,
4040,12.0,0.81,33.0,90.0,42.0,32.0,2.3,
4041,9.0,0.72,38.0,99.0,46.0,26.0,2.0,
4042,7.8,0.81,33.0,90.0,51.0,27.0,2.2,
4043,6.5,0.82,30.0,89.0,46.0,25.0,2.3,
4044,5.6,0.65,33.0,85.0,51.0,18.0,2.0,
4045,4.7,0.58,35.0,81.0,46.0,12.0,1.5,
4046,4.0,0.55,28.0,79.0,51.0,14.0,1.4,
4047,3.6,0.45,34.0,78.0,39.0,8.8,1.5,
4048,3.1,0.43,31.0,78.0,53.0,8.4,1.7,
4049,4.1,0.35,36.0,74.0,46.0,6.6,1.2,
4050,4.5,0.38,32.0,73.0,46.0,8.3,2.0,
4051,3.2,0.43,23.0,76.0,37.0,13.0,2.4,
4052,3.8,0.5,31.0,80.0,43.0,13.0,2.5,
4053,4.4,0.41,42.0,79.0,50.0,9.9,1.7,
4054,3.9,0.34,47.0,71.0,42.0,8.3,2.7,
4055,3.6,0.32,56.0,73.0,38.0,7.7,1.7,
4056,3.7,0.33,59.0,74.0,41.0,9.8,2.1,
4057,3.2,0.33,49.0,71.0,46.0,16.0,2.2,
4058,2.6,0.29,55.0,67.0,46.0,8.8,2.3,
4059,3.3,0.28,48.0,68.0,40.0,11.0,1.7,
4060,2.4,0.3,38.0,81.0,36.0,13.0,1.4,
4061,2.1,0.33,40.0,85.0,33.0,11.0,2.0,
4062,2.1,0.35,33.0,62.0,32.0,13.0,1.9,
4063,1.5,0.27,31.0,40.0,23.0,9.4,1.4,
4064,1.5,0.32,17.0,24.0,10.0,13.0,3.0,
4065,1.5,0.16,12.0,29.0,6.0,8.1,1.7,
4066,1.8,0.16,16.0,21.0,2.0,5.4,1.8,
4067,1.3,0.08,21.0,19.0,9.0,1.3,1.9,
4068,1.3,0.05,22.0,20.0,3.0,0.3,1.8,
4069,1.2,0.05,21.0,20.0,11.0,0.3,1.9,
4070,1.2,0.08,20.0,10.0,5.0,1.6,2.7,
4071,1.2,0.09,21.0,3.0,6.0,1.7,3.1,
4072,1.2,0.08,23.0,1.0,6.0,1.0,3.1,
4073,1.2,0.08,25.0,6.0,10.0,1.0,2.8,
4074,1.4,0.1,23.0,10.0,10.0,2.0,3.4,
4075,1.3,0.17,20.0,15.0,10.0,3.2,3.5,
4076,1.4,0.18,20.0,23.0,10.0,3.9,4.1,
4077,1.5,0.18,22.0,24.0,10.0,4.0,4.5,
4078,1.6,0.21,23.0,35.0,6.0,7.2,5.8,
4079,1.5,0.25,28.0,36.0,3.0,5.6,5.0,
4080,1.5,0.28,37.0,37.0,5.0,6.1,4.0,
4081,1.7,0.22,43.0,37.0,3.0,5.5,3.8,
4082,1.8,0.2,44.0,41.0,5.0,5.7,3.8,
4083,1.8,0.17,37.0,44.0,6.0,4.3,3.9,
4084,1.7,0.18,37.0,41.0,6.0,4.4,3.7,
4085,1.9,0.19,43.0,30.0,5.0,3.8,3.7,
4086,1.7,0.18,34.0,30.0,3.0,4.6,4.1,
4087,1.8,0.21,29.0,29.0,3.0,5.8,3.5,
4088,1.9,0.23,25.0,37.0,6.0,8.1,2.8,
4089,1.8,0.23,23.0,35.0,12.0,8.0,3.5,
4090,1.7,0.21,23.0,34.0,10.0,5.8,3.2,
4091,1.9,0.28,12.0,29.0,7.0,10.0,3.8,
4092,1.9,0.25,13.0,29.0,9.0,8.0,3.8,
4093,1.8,0.18,18.0,23.0,9.0,4.7,3.7,
4094,1.4,0.08,25.0,17.0,2.0,1.2,3.7,
4095,1.4,0.08,25.0,13.0,2.0,1.2,3.7,
4096,1.4,0.09,44.0,16.0,2.0,1.2,3.7,
4097,1.4,0.1,48.0,12.0,3.0,1.2,3.7,
4098,1.4,0.09,48.0,4.0,3.0,1.3,-0.3,
4099,1.5,0.18,45.0,2.0,7.0,1.3,-0.3,
4100,1.6,0.37,39.0,2.0,3.0,9.0,0.3,
4101,3.3,0.41,32.0,3.0,3.0,15.0,0.3,
4102,4.6,0.32,19.0,6.0,2.0,23.0,3.4,
4103,5.7,0.37,16.0,20.0,10.0,22.0,5.6,
4104,5.8,0.36,20.0,29.0,17.0,23.0,3.7,
4105,3.2,0.39,22.0,28.0,14.0,18.0,3.4,
4106,3.9,0.3,20.0,14.0,6.0,16.0,2.2,
4107,6.2,0.38,13.0,18.0,6.0,23.0,4.4,
4108,3.3,0.43,11.0,28.0,6.0,22.0,6.6,
4109,3.3,0.48,12.0,42.0,5.0,20.0,5.9,
4110,3.3,1.03,4.8,46.0,5.0,27.0,13.0,
4111,3.2,0.68,10.0,30.0,17.0,20.0,4.8,
4112,3.0,0.47,14.0,29.0,17.0,15.0,2.7,
4113,2.5,0.34,17.0,20.0,17.0,9.4,1.1,
4114,2.3,0.27,17.0,31.0,11.0,6.8,1.7,
4115,2.4,0.21,17.0,24.0,11.0,5.8,0.9,
4116,2.0,0.19,18.0,26.0,14.0,4.2,1.4,
4117,1.3,0.19,13.0,16.0,14.0,4.8,0.7,
4118,2.1,0.21,9.7,24.0,10.0,4.8,0.7,
4119,1.6,0.24,7.6,12.0,5.0,7.9,-0.4,
4120,1.6,0.2,7.4,19.0,2.0,7.9,-0.4,
4121,1.7,0.18,6.7,14.0,3.0,6.9,-0.4,
4122,2.3,0.27,5.5,19.0,3.0,9.5,0.1,
4123,2.6,0.48,4.9,20.0,5.0,12.0,6.1,
4124,3.9,1.01,5.8,18.0,10.0,17.0,15.0,
4125,2.6,0.48,14.0,19.0,16.0,11.0,4.8,
4126,2.5,0.28,18.0,17.0,15.0,10.0,2.0,
4127,3.0,0.32,16.0,19.0,15.0,13.0,3.3,
4128,2.2,0.28,20.0,28.0,12.0,9.6,1.1,
4129,2.3,0.28,26.0,33.0,15.0,10.0,1.1,
4130,2.1,0.2,31.0,30.0,16.0,6.7,0.4,
4131,2.3,0.19,29.0,26.0,17.0,7.5,0.6,
4132,2.5,0.28,24.0,27.0,17.0,11.0,1.7,
4133,2.2,0.2,24.0,26.0,17.0,7.6,0.3,
4134,2.3,0.35,19.0,17.0,14.0,10.0,0.6,
4135,2.8,0.49,10.0,4.0,9.0,17.0,2.0,
4136,6.0,0.46,8.3,12.0,9.0,17.0,0.1,
4137,4.4,0.6,4.6,18.0,12.0,20.0,0.6,
4138,3.2,0.65,2.8,26.0,6.0,19.0,3.0,
4139,3.0,0.5,2.4,28.0,15.0,15.0,1.5,
4140,3.1,0.54,1.9,29.0,10.0,16.0,1.0,
4141,2.1,0.42,3.1,29.0,11.0,12.0,0.7,
4142,2.4,0.19,5.9,17.0,11.0,6.9,2.1,
4143,1.6,0.21,4.9,11.0,11.0,7.8,2.4,
4144,1.5,0.17,2.9,6.0,11.0,7.9,2.4,
4145,1.6,0.19,2.0,5.0,11.0,8.1,2.4,
4146,1.6,0.22,2.6,16.0,3.0,7.7,3.9,
4147,1.8,0.34,4.2,26.0,3.0,7.6,6.7,
4148,2.5,0.63,4.9,32.0,2.0,11.0,11.0,
4149,2.8,0.52,6.8,27.0,2.0,14.0,13.0,
4150,3.5,0.41,12.0,28.0,10.0,15.0,6.8,
4151,3.8,0.5,12.0,44.0,13.0,18.0,9.5,
4152,3.1,0.37,18.0,46.0,17.0,13.0,4.0,
4153,3.5,0.34,24.0,45.0,10.0,13.0,2.7,
4154,2.2,0.47,26.0,17.0,10.0,13.0,0.6,
4155,2.8,0.44,16.0,21.0,19.0,17.0,1.2,
4156,3.0,0.47,13.0,28.0,19.0,17.0,1.8,
4157,5.6,0.51,8.8,43.0,20.0,20.0,2.9,
4158,2.7,0.42,9.3,43.0,21.0,15.0,0.9,
4159,3.0,0.31,13.0,36.0,15.0,9.9,-0.2,
4160,1.8,0.34,8.6,23.0,17.0,9.3,0.3,
4161,2.7,0.35,8.1,21.0,14.0,8.6,3.0,
4162,1.8,0.21,11.0,27.0,9.0,5.4,3.3,
4163,1.6,0.2,7.8,31.0,3.0,6.1,3.0,
4164,1.5,0.23,6.0,32.0,7.0,6.4,3.8,
4165,1.7,0.28,5.4,22.0,14.0,8.0,4.1,
4166,2.4,0.43,6.9,26.0,16.0,9.2,7.1,
4167,3.4,0.62,10.0,27.0,11.0,12.0,8.7,
4168,2.9,0.46,20.0,37.0,18.0,11.0,7.6,
4169,3.0,0.38,25.0,39.0,14.0,11.0,5.0,
4170,2.1,0.26,37.0,38.0,21.0,6.9,4.1,
4171,2.0,0.26,48.0,39.0,14.0,6.8,3.3,
4172,1.9,0.22,57.0,36.0,19.0,5.6,3.2,
4173,1.7,0.19,60.0,31.0,12.0,4.5,3.2,
4174,2.1,0.23,61.0,39.0,13.0,6.5,3.0,
4175,3.3,0.21,55.0,39.0,13.0,6.5,3.0,
4176,3.5,0.24,51.0,41.0,25.0,8.6,3.2,
4177,2.8,0.35,37.0,45.0,17.0,11.0,3.6,
4178,2.2,0.41,27.0,41.0,10.0,12.0,2.9,
4179,1.7,0.4,27.0,31.0,10.0,11.0,2.8,
4180,2.1,0.49,22.0,31.0,7.0,14.0,3.1,
4181,2.2,0.44,20.0,31.0,10.0,12.0,2.2,
4182,2.0,0.27,22.0,42.0,17.0,6.7,3.3,
4183,1.7,0.23,21.0,35.0,9.0,5.0,3.1,
4184,1.4,0.16,20.0,30.0,11.0,4.4,3.1,
4185,1.0,0.15,17.0,15.0,5.0,7.7,-0.4,
4186,1.6,0.17,16.0,10.0,5.0,7.5,-0.2,
4187,1.4,0.15,14.0,17.0,6.0,6.8,-0.1,
4188,1.2,0.15,12.0,25.0,6.0,6.8,0.1,
4189,1.6,0.19,12.0,30.0,5.0,9.0,-0.1,
4190,2.2,0.31,8.4,23.0,5.0,12.0,3.3,
4191,1.9,0.47,15.0,22.0,10.0,12.0,4.0,
4192,1.8,0.34,22.0,21.0,7.0,11.0,3.1,
4193,1.9,0.24,34.0,32.0,10.0,8.6,3.0,
4194,1.8,0.28,43.0,37.0,11.0,8.5,2.3,
4195,1.8,0.28,44.0,40.0,17.0,11.0,2.2,
4196,2.0,0.28,48.0,40.0,17.0,9.9,3.1,
4197,3.5,0.17,56.0,49.0,27.0,9.2,2.8,
4198,2.8,0.28,43.0,48.0,30.0,13.0,2.7,
4199,3.0,0.37,33.0,55.0,19.0,19.0,3.3,
4200,1.5,0.41,15.0,21.0,13.0,14.0,3.3,
4201,1.7,0.4,8.1,26.0,13.0,19.0,3.2,
4202,1.4,0.28,11.0,26.0,7.0,12.0,1.8,
4203,2.5,0.38,5.9,31.0,10.0,15.0,3.0,
4204,1.3,0.21,8.6,29.0,6.0,9.7,2.3,
4205,1.9,0.22,9.1,30.0,9.0,7.3,2.9,
4206,1.4,0.19,9.1,21.0,11.0,6.3,3.1,
4207,1.5,0.19,6.8,24.0,7.0,8.4,2.9,
4208,1.8,0.22,5.0,33.0,5.0,9.6,3.5,
4209,2.0,0.27,7.0,44.0,5.0,9.6,3.3,
4210,2.5,0.46,4.1,48.0,9.0,13.0,12.0,
4211,4.7,0.51,11.0,53.0,11.0,12.0,10.0,
4212,2.5,0.31,21.0,50.0,17.0,8.9,4.2,
4213,2.2,0.26,25.0,51.0,19.0,9.0,5.4,
4214,1.8,0.23,31.0,40.0,16.0,7.3,3.3,
4215,2.1,0.25,38.0,45.0,17.0,7.9,3.4,
4216,2.3,0.21,42.0,42.0,17.0,6.9,3.0,
4217,2.2,0.16,42.0,53.0,19.0,6.2,3.0,
4218,2.1,0.16,38.0,47.0,14.0,6.2,3.5,
4219,2.3,0.19,37.0,43.0,21.0,6.8,3.3,
4220,2.7,0.22,34.0,37.0,23.0,8.1,3.8,
4221,3.3,0.28,31.0,39.0,27.0,10.0,3.6,
4222,2.7,0.32,21.0,48.0,17.0,11.0,3.7,
4223,1.9,0.36,14.0,46.0,17.0,13.0,3.8,
4224,2.2,0.44,11.0,43.0,12.0,14.0,4.0,
4225,1.8,0.3,10.0,41.0,14.0,11.0,3.1,
4226,1.8,0.31,8.0,37.0,19.0,12.0,3.4,
4227,1.7,0.27,8.4,34.0,20.0,11.0,3.6,
4228,1.7,0.22,10.0,42.0,17.0,8.7,2.7,
4229,1.7,0.21,11.0,50.0,6.0,5.3,1.9,
4230,2.0,0.19,12.0,50.0,9.0,4.2,2.5,
4231,2.5,0.18,12.0,37.0,11.0,4.3,2.7,
4232,2.3,0.17,12.0,27.0,12.0,4.5,2.6,
4233,2.3,0.22,11.0,29.0,13.0,5.4,2.8,
4234,2.2,0.38,8.8,36.0,14.0,7.6,4.2,
4235,2.3,0.38,16.0,41.0,17.0,5.4,4.2,
4236,2.2,0.37,20.0,43.0,19.0,5.5,4.4,
4237,2.1,0.33,24.0,39.0,19.0,4.5,3.8,
4238,2.2,0.3,30.0,36.0,19.0,4.8,3.2,
4239,2.2,0.26,35.0,38.0,19.0,4.6,3.2,
4240,2.2,0.22,33.0,34.0,19.0,3.6,2.7,
4241,2.1,0.19,33.0,38.0,16.0,3.4,2.4,
4242,2.3,0.18,35.0,38.0,16.0,3.3,3.0,
4243,2.4,0.23,32.0,46.0,13.0,3.9,3.1,
4244,2.5,0.25,33.0,50.0,19.0,4.6,2.7,
4245,2.4,0.31,27.0,54.0,12.0,5.4,3.4,
4246,2.2,0.31,21.0,51.0,13.0,6.6,3.0,
4247,2.8,0.35,17.0,55.0,7.0,7.1,2.8,
