,SO2,CO,PM10,PM25,NO2,pr
2307,0.7,0.51,88.0,33.0,10.9,
2308,1.9,0.44,86.0,32.0,15.3,
2309,2.5,0.41,82.0,30.0,15.9,
2310,1.1,0.39,79.0,30.0,9.4,
2311,0.6,0.39,76.0,28.0,10.5,
2312,1.0,0.39,75.0,26.0,12.2,
2313,0.9,0.39,76.0,27.0,12.7,
2314,1.0,0.39,76.0,28.0,12.9,
2315,0.9,0.38,76.0,29.0,12.6,
2316,1.3,0.38,74.0,28.0,12.5,
2317,0.7,0.38,72.0,29.0,8.9,
2318,0.7,0.38,68.0,28.0,8.3,
2319,0.4,0.36,66.0,25.0,10.2,
2320,0.6,0.36,65.0,23.0,11.2,
2321,0.9,0.38,66.0,22.0,13.5,
2322,1.0,0.38,66.0,22.0,11.8,
2323,1.0,0.38,68.0,23.0,11.9,
2324,0.8,0.39,70.0,22.0,11.6,
2325,0.7,0.4,71.0,24.0,11.8,
2326,0.7,0.41,71.0,24.0,9.0,
2327,0.4,0.41,70.0,24.0,7.8,
2328,0.4,0.4,66.0,23.0,8.3,
2329,0.4,0.36,62.0,21.0,6.8,
2330,0.4,0.35,57.0,18.0,6.6,
2331,0.4,0.34,50.0,17.0,7.3,
2332,0.4,0.31,47.0,16.0,6.4,
2333,0.4,0.29,44.0,15.0,7.4,
2334,0.4,0.26,41.0,15.0,9.6,
2335,0.4,0.26,40.0,14.0,11.6,
2336,1.0,0.26,39.0,14.0,12.7,
2337,3.1,0.28,38.0,14.0,14.6,
2338,3.5,0.29,38.0,13.0,15.6,
2339,2.1,0.3,36.0,13.0,15.0,
2340,2.1,0.31,35.0,12.0,17.0,
2341,2.2,0.32,35.0,12.0,15.6,
2342,2.1,0.34,36.0,13.0,16.0,
2343,3.1,0.34,39.0,14.0,18.6,
2344,2.6,0.35,42.0,17.0,21.6,
2345,2.3,0.38,42.0,18.0,20.6,
2346,2.6,0.39,45.0,18.0,24.1,
2347,2.7,0.39,48.0,20.0,20.2,
2348,2.8,0.4,50.0,19.0,18.1,
2349,2.8,0.41,52.0,22.0,17.4,
2350,3.1,0.42,54.0,24.0,15.8,
2351,2.7,0.44,57.0,26.0,12.7,
2352,2.9,0.44,58.0,29.0,10.6,
2353,3.4,0.43,60.0,30.0,12.2,
2354,3.3,0.41,62.0,30.0,8.4,
2355,3.0,0.41,63.0,30.0,8.1,
2356,2.5,0.4,64.0,30.0,7.2,
2357,2.3,0.4,66.0,31.0,7.6,
2358,2.5,0.4,66.0,33.0,9.2,
2359,3.9,0.41,68.0,33.0,11.3,
2360,5.0,0.43,70.0,34.0,15.1,
2361,3.8,0.44,70.0,34.0,13.0,
2362,3.3,0.45,69.0,33.0,12.8,
2363,2.9,0.46,68.0,33.0,12.2,
2364,2.7,0.48,68.0,32.0,10.7,
2365,2.3,0.49,68.0,32.0,9.2,
2366,2.0,0.5,71.0,33.0,9.7,
2367,2.2,0.5,74.0,34.0,10.6,
2368,2.7,0.5,76.0,36.0,12.2,
2369,3.1,0.51,78.0,37.0,13.7,
2370,3.1,0.51,78.0,37.0,13.7,
2371,3.1,0.51,78.0,37.0,13.7,
2372,3.1,0.51,78.0,37.0,13.7,
2373,3.1,0.51,78.0,37.0,13.7,
2374,2.6,0.54,82.0,41.0,10.8,
2375,2.8,0.54,80.0,39.0,12.2,
2376,3.0,0.54,80.0,40.0,10.0,
2377,3.8,0.54,76.0,38.0,9.6,
2378,3.3,0.54,72.0,36.0,8.5,
2379,4.9,0.55,68.0,34.0,11.6,
2380,3.5,0.54,64.0,32.0,10.3,
2381,3.2,0.54,62.0,30.0,9.4,
2382,2.5,0.54,60.0,28.0,7.3,
2383,3.1,0.54,59.0,29.0,8.4,
2384,3.6,0.54,57.0,27.0,10.3,
2385,2.9,0.52,56.0,26.0,10.0,
2386,2.9,0.52,53.0,25.0,11.1,
2387,3.1,0.52,52.0,23.0,12.3,
2388,2.9,0.52,52.0,23.0,8.8,
2389,2.3,0.52,51.0,23.0,6.2,
2390,2.0,0.52,52.0,23.0,6.1,
2391,1.8,0.52,51.0,22.0,7.4,
2392,1.6,0.52,50.0,21.0,7.6,
2393,2.3,0.52,50.0,20.0,8.2,
2394,2.4,0.51,50.0,20.0,9.0,
2395,1.9,0.5,52.0,19.0,8.9,
2396,2.5,0.5,56.0,20.0,7.9,
2397,1.7,0.5,59.0,20.0,6.3,
2398,1.6,0.5,61.0,20.0,5.3,
2399,1.5,0.49,62.0,20.0,5.4,
2400,1.4,0.47,60.0,19.0,5.8,
2401,1.8,0.45,58.0,18.0,5.6,
2402,1.9,0.44,56.0,18.0,5.9,
2403,1.7,0.43,56.0,19.0,6.0,
2404,1.7,0.41,56.0,19.0,7.0,
2405,2.1,0.4,58.0,21.0,9.8,
2406,2.1,0.39,60.0,23.0,11.2,
2407,2.7,0.4,62.0,25.0,14.8,
2408,2.7,0.41,66.0,29.0,15.9,
2409,3.0,0.44,66.0,31.0,15.1,
2410,3.6,0.46,67.0,32.0,17.7,
2411,2.9,0.49,68.0,34.0,16.2,
2412,3.1,0.5,67.0,35.0,15.5,
2413,2.7,0.51,67.0,36.0,12.2,
2414,2.4,0.54,68.0,36.0,12.8,
2415,1.9,0.55,65.0,33.0,13.3,
2416,2.5,0.57,66.0,31.0,14.9,
2417,2.6,0.6,65.0,28.0,14.1,
2418,2.9,0.6,62.0,26.0,13.7,
2419,3.0,0.6,60.0,25.0,14.1,
2420,2.9,0.61,57.0,24.0,13.3,
2421,3.2,0.62,54.0,23.0,15.6,
2422,3.3,0.61,52.0,21.0,15.1,
2423,3.4,0.6,50.0,19.0,16.0,
2424,4.1,0.57,50.0,19.0,15.1,
2425,3.4,0.54,48.0,17.0,13.5,
2426,3.3,0.51,48.0,17.0,13.7,
2427,4.5,0.49,48.0,16.0,13.4,
2428,3.0,0.45,48.0,16.0,12.9,
2429,3.0,0.41,48.0,15.0,16.0,
2430,3.0,0.39,47.0,15.0,16.4,
2431,3.9,0.38,46.0,16.0,22.9,
2432,3.3,0.36,46.0,16.0,18.7,
2433,3.8,0.35,46.0,16.0,17.1,
2434,3.8,0.34,47.0,16.0,14.6,
2435,3.3,0.32,49.0,16.0,9.5,
2436,3.3,0.32,49.0,16.0,9.5,
2437,3.3,0.32,49.0,16.0,9.5,
2438,3.3,0.32,49.0,16.0,9.5,
2439,2.1,0.29,54.0,17.0,7.2,
2440,2.1,0.29,54.0,17.0,7.2,
2441,2.5,0.26,56.0,18.0,11.0,
2442,2.8,0.26,57.0,18.0,11.8,
2443,2.9,0.26,56.0,18.0,12.6,
2444,3.3,0.28,56.0,17.0,15.1,
2445,3.2,0.29,55.0,18.0,14.7,
2446,3.3,0.3,54.0,18.0,13.6,
2447,2.8,0.3,52.0,18.0,9.2,
2448,2.8,0.3,52.0,18.0,9.2,
2449,2.8,0.31,47.0,17.0,10.4,
2450,2.8,0.31,47.0,17.0,10.4,
2451,2.8,0.31,47.0,17.0,10.4,
2452,2.5,0.31,44.0,17.0,10.0,
2453,2.8,0.31,44.0,18.0,13.3,
2454,2.8,0.32,46.0,19.0,16.4,
2455,2.7,0.34,48.0,20.0,18.3,
2456,4.2,0.36,48.0,21.0,18.9,
2457,2.6,0.38,50.0,22.0,10.0,
2458,2.3,0.37,50.0,21.0,10.4,
2459,2.3,0.4,50.0,21.0,11.8,
2460,1.9,0.43,54.0,22.0,10.3,
2461,1.7,0.44,58.0,24.0,8.3,
2462,1.7,0.44,62.0,25.0,8.0,
2463,1.6,0.44,66.0,28.0,8.2,
2464,1.8,0.43,68.0,28.0,10.7,
2465,1.8,0.45,68.0,27.0,15.8,
2466,2.2,0.46,68.0,26.0,17.5,
2467,2.6,0.46,65.0,24.0,17.4,
2468,2.6,0.48,62.0,24.0,18.1,
2469,2.8,0.5,60.0,22.0,22.2,
2470,2.6,0.5,55.0,22.0,15.2,
2471,2.1,0.5,54.0,21.0,10.4,
2472,1.8,0.5,51.0,19.0,8.3,
2473,4.1,0.49,49.0,17.0,12.6,
2474,2.4,0.47,48.0,17.0,12.6,
2475,2.5,0.46,46.0,16.0,15.1,
2476,2.6,0.45,46.0,16.0,19.6,
2477,3.2,0.45,44.0,17.0,19.6,
2478,3.3,0.49,42.0,16.0,23.6,
2479,4.3,0.5,42.0,16.0,21.8,
2480,6.3,0.51,43.0,16.0,18.0,
2481,3.7,0.5,43.0,14.0,14.4,
2482,2.8,0.51,42.0,13.0,14.4,
2483,2.6,0.51,42.0,12.0,11.1,
2484,2.1,0.49,43.0,13.0,7.1,
2485,1.7,0.45,43.0,14.0,6.9,
2486,1.5,0.4,44.0,16.0,5.5,
2487,1.3,0.38,44.0,17.0,6.0,
2488,1.6,0.36,44.0,18.0,9.6,
2489,1.5,0.36,50.0,17.0,9.7,
2490,1.4,0.34,52.0,16.0,8.2,
2491,1.4,0.32,54.0,16.0,6.5,
2492,1.6,0.34,54.0,15.0,6.8,
2493,1.9,0.35,50.0,15.0,8.5,
2494,1.7,0.35,49.0,16.0,9.4,
2495,2.3,0.35,50.0,15.0,11.6,
2496,3.6,0.34,50.0,16.0,10.4,
2497,3.4,0.32,50.0,17.0,8.2,
2498,4.2,0.32,50.0,16.0,7.8,
2499,3.2,0.33,47.0,15.0,6.9,
2500,2.2,0.3,46.0,14.0,5.7,
2501,2.0,0.27,42.0,13.0,4.6,
2502,1.7,0.26,40.0,13.0,5.2,
2503,1.8,0.26,40.0,14.0,6.0,
2504,2.0,0.25,38.0,14.0,6.5,
2505,2.7,0.25,38.0,16.0,7.4,
2506,4.2,0.25,37.0,17.0,8.2,
2507,3.0,0.24,36.0,18.0,7.9,
2508,2.5,0.24,39.0,21.0,7.2,
2509,2.4,0.24,47.0,19.0,6.5,
2510,2.0,0.24,50.0,27.0,6.2,
2511,2.2,0.22,54.0,20.0,6.9,
2512,2.3,0.22,57.0,25.0,7.6,
2513,2.6,0.23,56.0,27.0,9.5,
2514,2.9,0.23,52.0,25.0,10.6,
2515,3.1,0.24,46.0,22.0,11.1,
2516,2.6,0.26,43.0,18.0,10.8,
2517,2.4,0.28,40.0,15.0,9.0,
2518,2.3,0.29,38.0,13.0,9.0,
2519,2.6,0.3,36.0,12.0,8.3,
2520,2.9,0.3,35.0,11.0,8.5,
2521,3.0,0.29,34.0,10.0,8.1,
2522,2.0,0.28,34.0,9.0,7.1,
2523,2.6,0.26,32.0,9.0,7.2,
2524,2.6,0.24,30.0,8.0,6.7,
2525,2.4,0.22,28.0,7.0,8.0,
2526,2.0,0.21,29.0,7.0,9.2,
2527,3.4,0.21,29.0,7.0,12.7,
2528,2.6,0.21,29.0,7.0,11.1,
2529,3.1,0.21,30.0,6.0,11.0,
2530,2.7,0.23,28.0,7.0,11.6,
2531,2.7,0.24,29.0,7.0,11.7,
2532,2.6,0.25,32.0,9.0,10.2,
2533,2.1,0.25,34.0,10.0,7.3,
2534,1.9,0.25,38.0,10.0,5.3,
2535,1.7,0.24,39.0,10.0,6.6,
2536,1.7,0.25,41.0,10.0,7.8,
2537,1.7,0.28,42.0,10.0,10.6,
2538,2.1,0.28,45.0,11.0,8.2,
2539,1.9,0.28,47.0,11.0,5.8,
2540,2.1,0.29,47.0,11.0,11.3,
2541,2.0,0.3,48.0,12.0,9.9,
2542,2.0,0.31,47.0,11.0,9.6,
2543,2.1,0.32,46.0,11.0,11.9,
2544,2.3,0.31,47.0,11.0,7.2,
2545,2.1,0.29,47.0,11.0,5.0,
2546,2.1,0.28,46.0,10.0,6.6,
2547,1.7,0.26,47.0,11.0,5.2,
2548,2.1,0.24,48.0,11.0,6.0,
2549,1.4,0.22,48.0,12.0,5.9,
2550,1.9,0.21,48.0,13.0,7.4,
2551,1.9,0.21,48.0,13.0,7.4,
2552,1.9,0.21,48.0,13.0,7.4,
2553,2.3,0.23,44.0,14.0,8.0,
2554,1.8,0.23,44.0,14.0,7.1,
2555,2.1,0.24,42.0,14.0,8.5,
2556,2.0,0.25,38.0,13.0,9.6,
2557,1.7,0.25,36.0,13.0,8.5,
2558,1.5,0.25,35.0,13.0,9.6,
2559,1.6,0.24,34.0,12.0,11.2,
2560,1.9,0.24,32.0,11.0,11.5,
2561,1.6,0.24,31.0,11.0,14.1,
2562,1.8,0.25,30.0,10.0,13.0,
2563,1.7,0.24,28.0,11.0,13.5,
2564,1.7,0.24,28.0,12.0,12.2,
2565,1.6,0.24,26.0,12.0,11.9,
2566,2.0,0.24,26.0,13.0,11.5,
2567,1.7,0.24,27.0,14.0,8.1,
2568,2.1,0.24,26.0,16.0,5.8,
2569,1.7,0.22,26.0,17.0,4.3,
2570,1.6,0.21,26.0,28.0,4.7,
2571,1.5,0.21,26.0,28.0,5.0,
2572,1.2,0.2,26.0,27.0,4.5,
2573,1.5,0.2,26.0,27.0,5.3,
2574,1.1,0.2,27.0,27.0,5.4,
2575,1.8,0.2,28.0,27.0,6.4,
2576,1.5,0.21,28.0,27.0,6.9,
2577,2.1,0.23,29.0,27.0,10.6,
2578,2.2,0.26,28.0,27.0,12.5,
2579,2.5,0.3,28.0,27.0,13.0,
2580,2.4,0.34,28.0,27.0,11.2,
2581,2.3,0.38,30.0,27.0,8.5,
2582,2.2,0.41,31.0,27.0,8.5,
2583,2.1,0.44,32.0,27.0,9.7,
2584,2.4,0.49,33.0,12.0,11.0,
2585,2.5,0.54,33.0,12.0,10.7,
2586,2.3,0.56,33.0,12.0,9.8,
2587,2.1,0.59,32.0,12.0,10.8,
2588,2.3,0.61,32.0,12.0,10.6,
2589,2.4,0.64,33.0,12.0,10.5,
2590,2.1,0.65,33.0,13.0,10.6,
2591,2.5,0.66,33.0,14.0,9.7,
2592,2.8,0.66,33.0,15.0,7.4,
2593,2.5,0.65,34.0,15.0,7.6,
2594,2.6,0.64,32.0,15.0,7.5,
2595,2.5,0.61,32.0,15.0,6.8,
2596,2.4,0.57,32.0,14.0,6.7,
2597,2.6,0.54,31.0,14.0,5.6,
2598,2.5,0.51,31.0,14.0,7.0,
2599,2.5,0.49,30.0,13.0,8.9,
2600,2.8,0.46,31.0,13.0,9.8,
2601,3.0,0.45,30.0,12.0,11.1,
2602,3.2,0.44,29.0,11.0,14.1,
2603,3.2,0.45,30.0,11.0,15.4,
2604,3.9,0.46,30.0,10.0,17.3,
2605,4.1,0.49,30.0,11.0,20.6,
2606,3.9,0.5,32.0,11.0,21.4,
2607,3.5,0.51,34.0,12.0,20.0,
2608,4.1,0.52,34.0,12.0,21.9,
2609,3.6,0.54,34.0,12.0,22.0,
2610,3.4,0.55,33.0,12.0,21.5,
2611,4.0,0.55,33.0,12.0,23.0,
2612,4.0,0.57,35.0,14.0,22.2,
2613,3.5,0.57,36.0,15.0,21.2,
2614,3.7,0.59,38.0,17.0,18.8,
2615,3.7,0.59,38.0,17.0,18.8,
2616,3.4,0.62,38.0,18.0,19.1,
2617,3.7,0.64,38.0,17.0,17.8,
2618,3.2,0.65,38.0,18.0,17.8,
2619,2.2,0.65,39.0,18.0,13.2,
2620,2.2,0.64,38.0,18.0,12.2,
2621,2.5,0.64,38.0,18.0,15.8,
2622,2.1,0.65,37.0,18.0,16.6,
2623,2.3,0.66,36.0,17.0,15.2,
2624,3.4,0.66,36.0,17.0,16.1,
2625,3.5,0.66,36.0,17.0,14.7,
2626,2.8,0.66,36.0,16.0,15.4,
2627,3.1,0.69,38.0,16.0,16.3,
2628,2.9,0.7,40.0,16.0,14.3,
2629,2.6,0.71,40.0,16.0,13.4,
2630,2.4,0.7,38.0,15.0,11.4,
2631,1.9,0.69,39.0,14.0,6.6,
2632,1.9,0.69,38.0,13.0,7.7,
2633,1.9,0.7,38.0,12.0,10.9,
2634,1.7,0.7,36.0,11.0,8.6,
2635,1.5,0.7,34.0,10.0,9.3,
2636,1.5,0.71,32.0,10.0,7.3,
2637,1.5,0.71,32.0,10.0,8.2,
2638,1.4,0.72,30.0,10.0,7.5,
2639,1.4,0.72,30.0,10.0,7.5,
2640,1.4,0.72,30.0,10.0,7.5,
2641,1.4,0.72,30.0,10.0,7.5,
2642,1.4,0.72,30.0,10.0,7.5,
2643,1.4,0.72,30.0,10.0,7.5,
2644,2.5,0.69,29.0,10.0,7.3,
2645,2.6,0.67,30.0,12.0,7.4,
2646,3.0,0.67,32.0,13.0,9.8,
2647,3.0,0.67,32.0,13.0,9.8,
2648,3.4,0.67,34.0,14.0,12.6,
2649,4.0,0.69,37.0,16.0,13.7,
2650,4.3,0.7,43.0,19.0,14.5,
2651,4.3,0.71,54.0,30.0,15.6,
2652,4.3,0.71,54.0,30.0,15.6,
2653,4.3,0.74,60.0,32.0,15.4,
2654,4.2,0.77,64.0,39.0,16.5,
2655,4.2,0.79,66.0,42.0,16.9,
2656,4.3,0.79,68.0,42.0,20.7,
2657,4.3,0.79,68.0,42.0,20.7,
2658,4.3,0.79,68.0,40.0,23.9,
2659,4.1,0.69,68.0,39.0,21.4,
2660,3.5,0.68,70.0,40.0,16.2,
2661,3.1,0.66,70.0,40.0,12.4,
2662,3.6,0.64,68.0,40.0,11.3,
2663,3.0,0.57,60.0,40.0,8.5,
2664,3.4,0.55,55.0,40.0,8.0,
2665,2.8,0.51,50.0,40.0,8.8,
2666,2.4,0.57,45.0,40.0,7.4,
2667,2.7,0.55,42.0,40.0,8.9,
2668,3.1,0.52,40.0,40.0,7.8,
2669,3.2,0.49,40.0,40.0,9.0,
2670,2.7,0.47,39.0,40.0,8.2,
2671,2.4,0.47,38.0,40.0,10.8,
2672,4.0,0.47,37.0,40.0,13.8,
2673,4.2,0.47,38.0,40.0,15.3,
2674,3.3,0.48,38.0,40.0,13.2,
2675,2.9,0.46,38.0,40.0,9.9,
2676,2.6,0.45,40.0,40.0,6.7,
2677,2.5,0.45,41.0,40.0,6.3,
2678,2.1,0.45,43.0,40.0,6.4,
2679,2.3,0.43,42.0,17.0,6.9,
2680,2.2,0.41,40.0,16.0,9.2,
2681,1.9,0.41,40.0,16.0,8.6,
2682,2.3,0.41,39.0,16.0,8.1,
2683,2.4,0.43,41.0,17.0,8.8,
2684,2.3,0.44,44.0,18.0,8.4,
2685,2.6,0.45,46.0,20.0,9.7,
2686,3.1,0.45,48.0,21.0,9.6,
2687,2.7,0.46,49.0,22.0,6.9,
2688,3.2,0.47,49.0,22.0,6.2,
2689,3.7,0.49,49.0,22.0,5.9,
2690,4.0,0.5,48.0,23.0,7.6,
2691,3.3,0.51,53.0,25.0,7.6,
2692,3.8,0.53,56.0,27.0,8.6,
2693,4.0,0.55,57.0,30.0,10.5,
2694,5.0,0.6,60.0,32.0,12.2,
2695,5.8,0.66,62.0,36.0,13.1,
2696,6.3,0.72,67.0,40.0,16.5,
2697,6.1,0.79,68.0,41.0,17.6,
2698,6.3,0.84,68.0,42.0,17.8,
2699,5.0,0.88,67.0,42.0,17.3,
2700,4.1,0.9,65.0,40.0,14.4,
2701,3.7,0.91,65.0,41.0,11.6,
2702,3.2,0.9,68.0,42.0,10.9,
2703,3.4,0.88,68.0,43.0,10.7,
2704,3.6,0.84,69.0,42.0,12.1,
2705,3.7,0.79,68.0,41.0,10.0,
2706,3.5,0.74,66.0,38.0,7.6,
2707,3.1,0.7,62.0,34.0,6.4,
2708,3.0,0.68,58.0,32.0,6.5,
2709,3.0,0.64,56.0,30.0,6.5,
2710,2.7,0.61,52.0,27.0,7.5,
2711,2.6,0.59,49.0,25.0,7.3,
2712,3.0,0.55,47.0,23.0,5.8,
2713,2.4,0.51,43.0,20.0,4.4,
2714,2.6,0.49,39.0,18.0,4.7,
2715,2.7,0.46,36.0,16.0,5.1,
2716,2.5,0.44,34.0,14.0,4.7,
2717,2.4,0.43,32.0,13.0,4.6,
2718,2.3,0.4,30.0,12.0,5.4,
2719,3.1,0.39,28.0,10.0,6.8,
2720,2.8,0.39,28.0,10.0,6.9,
2721,3.3,0.4,28.0,9.0,7.8,
2722,2.8,0.41,28.0,9.0,7.1,
2723,3.2,0.43,28.0,10.0,6.9,
2724,2.8,0.43,28.0,10.0,6.8,
2725,3.4,0.43,28.0,10.0,7.3,
2726,3.0,0.44,29.0,10.0,7.1,
2727,2.9,0.44,30.0,11.0,6.4,
2728,2.7,0.44,30.0,11.0,7.5,
2729,2.8,0.44,30.0,11.0,7.3,
2730,3.1,0.44,31.0,11.0,6.2,
2731,2.9,0.44,32.0,12.0,6.5,
2732,2.8,0.45,32.0,13.0,7.0,
2733,3.1,0.45,33.0,13.0,6.5,
2734,2.8,0.45,32.0,14.0,6.4,
2735,2.9,0.45,32.0,14.0,6.8,
2736,3.0,0.45,32.0,14.0,5.2,
2737,2.8,0.44,32.0,13.0,5.1,
2738,2.7,0.43,31.0,12.0,5.7,
2739,2.4,0.41,30.0,11.0,4.8,
2740,2.4,0.4,28.0,10.0,5.1,
2741,2.8,0.4,27.0,10.0,5.8,
2742,2.7,0.4,28.0,11.0,6.6,
2743,3.5,0.41,30.0,11.0,9.9,
2744,3.3,0.43,32.0,13.0,12.0,
2745,3.8,0.45,34.0,14.0,12.0,
2746,3.7,0.48,36.0,15.0,13.5,
2747,3.4,0.49,36.0,16.0,12.4,
2748,3.0,0.5,36.0,16.0,11.5,
2749,3.1,0.51,36.0,17.0,9.5,
2750,3.1,0.51,35.0,18.0,8.3,
2751,3.3,0.5,36.0,19.0,9.3,
2752,3.6,0.5,40.0,20.0,10.6,
2753,3.6,0.49,42.0,20.0,10.4,
2754,3.7,0.47,44.0,20.0,10.2,
2755,3.6,0.48,46.0,20.0,10.8,
2756,3.7,0.48,46.0,19.0,10.4,
2757,3.2,0.48,47.0,20.0,11.1,
2758,3.0,0.49,48.0,21.0,10.2,
2759,3.3,0.5,50.0,22.0,10.2,
2760,4.0,0.5,50.0,24.0,9.0,
2761,3.3,0.5,52.0,24.0,8.8,
2762,3.3,0.5,52.0,23.0,8.5,
2763,3.3,0.5,52.0,24.0,8.4,
2764,3.6,0.5,52.0,24.0,7.9,
2765,3.7,0.5,53.0,25.0,8.7,
2766,3.8,0.5,54.0,25.0,11.1,
2767,7.8,0.51,55.0,25.0,15.1,
2768,6.5,0.51,55.0,25.0,15.2,
2769,5.1,0.52,56.0,25.0,14.4,
2770,4.3,0.52,58.0,25.0,12.4,
2771,4.1,0.52,58.0,25.0,10.2,
2772,3.9,0.52,59.0,25.0,8.3,
2773,3.9,0.52,59.0,25.0,8.5,
2774,3.6,0.51,58.0,25.0,7.4,
2775,4.0,0.5,58.0,24.0,8.3,
2776,4.2,0.5,58.0,24.0,9.5,
2777,4.2,0.5,59.0,23.0,10.5,
2778,4.0,0.51,60.0,23.0,9.9,
2779,4.3,0.53,58.0,23.0,13.0,
2780,4.0,0.54,58.0,24.0,12.7,
2781,3.9,0.54,58.0,24.0,10.8,
2782,4.0,0.55,58.0,26.0,10.9,
2783,4.5,0.56,58.0,26.0,11.5,
2784,4.7,0.56,58.0,26.0,10.7,
2785,4.5,0.56,58.0,26.0,11.4,
2786,4.2,0.56,58.0,27.0,8.8,
2787,3.3,0.56,58.0,28.0,7.0,
2788,4.0,0.56,58.0,28.0,8.8,
2789,4.2,0.57,57.0,29.0,10.4,
2790,4.1,0.59,58.0,30.0,12.5,
2791,5.3,0.6,58.0,30.0,16.4,
2792,3.8,0.62,58.0,29.0,21.0,
2793,3.8,0.64,58.0,29.0,21.5,
2794,6.1,0.66,58.0,29.0,19.7,
2795,7.0,0.69,58.0,30.0,21.3,
2796,5.4,0.71,59.0,30.0,26.3,
2797,4.6,0.72,59.0,31.0,27.2,
2798,4.7,0.74,58.0,31.0,23.9,
2799,6.2,0.74,55.0,31.0,23.8,
2800,5.4,0.76,56.0,30.0,25.3,
2801,4.3,0.79,54.0,30.0,31.8,
2802,4.2,0.8,54.0,31.0,33.2,
2803,4.5,0.81,53.0,30.0,32.7,
2804,4.2,0.82,50.0,29.0,30.3,
2805,4.0,0.84,49.0,28.0,28.4,
2806,4.1,0.84,46.0,27.0,23.9,
2807,4.1,0.84,46.0,27.0,23.9,
2808,4.1,0.84,46.0,27.0,23.9,
2809,4.1,0.84,46.0,27.0,23.9,
2810,4.1,0.84,46.0,27.0,23.9,
2811,4.1,0.84,46.0,27.0,23.9,
2812,4.1,0.84,46.0,27.0,23.9,
2813,4.1,0.84,46.0,27.0,23.9,
2814,1.8,0.45,32.0,17.0,8.3,
2815,1.8,0.45,32.0,17.0,8.3,
2816,1.8,0.45,32.0,17.0,8.3,
2817,1.8,0.45,32.0,17.0,8.3,
2818,2.9,0.39,31.0,14.0,12.9,
2819,3.7,0.41,28.0,13.0,13.7,
2820,3.0,0.43,28.0,13.0,12.5,
2821,2.7,0.43,29.0,13.0,11.2,
2822,2.7,0.43,29.0,13.0,11.2,
2823,2.7,0.43,29.0,13.0,11.2,
2824,2.8,0.46,35.0,15.0,15.9,
2825,3.1,0.48,38.0,16.0,17.3,
2826,3.4,0.5,42.0,17.0,21.2,
2827,3.3,0.51,44.0,17.0,22.7,
2828,3.3,0.53,44.0,18.0,22.3,
2829,3.6,0.55,43.0,19.0,25.5,
2830,3.6,0.59,44.0,20.0,30.9,
2831,4.0,0.62,46.0,22.0,33.8,
2832,3.9,0.65,48.0,24.0,32.2,
2833,4.0,0.69,50.0,26.0,33.7,
2834,3.3,0.71,52.0,27.0,30.1,
2835,4.2,0.75,52.0,27.0,31.7,
2836,4.2,0.8,52.0,28.0,29.4,
2837,4.2,0.82,52.0,28.0,27.6,
2838,4.3,0.85,55.0,31.0,30.3,
2839,5.9,0.91,57.0,32.0,29.7,
2840,6.9,0.98,59.0,34.0,31.1,
2841,5.8,0.98,62.0,37.0,22.2,
2842,5.2,0.94,63.0,37.0,18.4,
2843,3.6,0.89,61.0,35.0,16.0,
2844,3.1,0.86,58.0,34.0,12.7,
2845,2.0,0.85,56.0,32.0,11.0,
2846,2.2,0.82,58.0,34.0,12.1,
2847,2.2,0.76,63.0,37.0,11.8,
2848,2.1,0.69,70.0,41.0,15.2,
2849,2.2,0.7,74.0,42.0,20.1,
2850,2.3,0.72,72.0,42.0,18.9,
2851,2.5,0.75,74.0,44.0,20.9,
2852,2.3,0.76,75.0,46.0,13.3,
2853,1.6,0.76,77.0,48.0,9.8,
2854,1.7,0.76,80.0,49.0,15.0,
2855,2.2,0.77,82.0,50.0,18.9,
2856,2.2,0.76,81.0,51.0,12.5,
2857,2.3,0.73,80.0,50.0,11.6,
2858,2.1,0.7,76.0,47.0,11.0,
2859,2.1,0.68,73.0,45.0,8.4,
2860,1.5,0.64,68.0,40.0,6.3,
2861,2.1,0.62,64.0,38.0,8.4,
2862,1.5,0.61,64.0,38.0,7.9,
2863,1.4,0.59,43.0,23.0,8.6,
2864,1.3,0.57,39.0,21.0,10.1,
2865,1.5,0.56,37.0,19.0,12.0,
2866,1.7,0.56,37.0,18.0,14.7,
2867,1.8,0.56,38.0,17.0,12.4,
2868,1.7,0.55,40.0,18.0,10.2,
2869,1.7,0.55,42.0,20.0,11.4,
2870,1.9,0.54,44.0,23.0,10.8,
2871,1.9,0.55,44.0,24.0,8.8,
2872,1.7,0.57,46.0,25.0,10.0,
2873,1.9,0.57,48.0,28.0,7.6,
2874,2.4,0.56,48.0,26.0,7.1,
2875,2.6,0.56,47.0,25.0,6.5,
2876,2.5,0.57,44.0,24.0,6.8,
2877,2.7,0.58,42.0,22.0,5.7,
2878,2.8,0.57,44.0,23.0,5.7,
2879,2.8,0.56,46.0,25.0,6.1,
2880,3.3,0.54,48.0,25.0,7.4,
2881,4.2,0.54,49.0,25.0,9.8,
2882,3.6,0.54,49.0,24.0,9.5,
2883,2.9,0.52,48.0,22.0,8.5,
2884,3.0,0.51,46.0,21.0,7.4,
2885,2.9,0.5,45.0,19.0,7.2,
2886,3.0,0.5,44.0,19.0,7.4,
2887,3.0,0.5,44.0,19.0,7.4,
2888,3.2,0.5,53.0,20.0,8.1,
