,SO2,O3,PM10,PM25,NO2,pr
5182,2.7,10,34.0,17.0,8.1,
5183,2.0,12,38.0,19.0,6.6,
5184,2.1,14,40.0,20.0,6.2,
5185,1.8,17,38.0,19.0,7.0,
5186,2.8,19,37.0,18.0,10.7,
5187,1.3,20,38.0,16.0,6.7,
5188,1.1,22,37.0,15.0,6.7,
5189,1.1,23,38.0,15.0,7.6,
5190,1.6,23,38.0,17.0,9.4,
5191,1.8,22,37.0,19.0,12.2,
5192,1.7,19,37.0,19.0,14.9,
5193,2.0,16,38.0,18.0,16.4,
5194,1.2,15,38.0,17.0,14.4,
5195,1.1,12,38.0,17.0,15.6,
5196,1.0,10,37.0,17.0,15.4,
5197,1.6,7,36.0,17.0,14.7,
5198,2.0,6,34.0,17.0,10.9,
5199,1.6,5,34.0,18.0,9.3,
5200,2.1,4,33.0,18.0,11.4,
5201,1.7,4,34.0,19.0,11.0,
5202,1.5,4,36.0,20.0,12.6,
5203,2.1,5,36.0,20.0,8.4,
5204,1.7,6,36.0,20.0,7.7,
5205,2.2,8,36.0,18.0,7.8,
5206,1.6,10,34.0,18.0,7.0,
5207,1.8,13,34.0,17.0,7.2,
5208,3.7,16,32.0,17.0,7.4,
5209,6.6,18,33.0,18.0,8.7,
5210,9.6,20,36.0,18.0,10.6,
5211,5.6,23,35.0,18.0,6.8,
5212,3.6,25,36.0,17.0,6.1,
5213,3.2,26,36.0,17.0,6.7,
5214,1.7,26,33.0,16.0,7.1,
5215,6.7,24,31.0,16.0,12.8,
5216,6.9,22,31.0,17.0,11.4,
5217,2.0,22,32.0,18.0,5.9,
5218,1.6,21,32.0,19.0,8.9,
5219,1.1,18,32.0,19.0,7.9,
5220,1.0,16,32.0,19.0,4.3,
5221,0.8,15,30.0,18.0,3.5,
5222,1.0,15,28.0,17.0,1.8,
5223,2.1,14,28.0,17.0,6.7,
5224,3.2,14,28.0,18.0,8.1,
5225,3.6,13,29.0,18.0,5.1,
5226,2.1,13,31.0,20.0,3.5,
5227,1.2,13,31.0,21.0,3.7,
5228,1.2,14,27.0,19.0,4.8,
5229,2.1,14,28.0,18.0,7.9,
5230,3.7,14,30.0,19.0,8.5,
5231,9.4,15,31.0,21.0,11.7,
5232,9.8,16,36.0,23.0,9.6,
5233,6.9,17,34.0,25.0,6.7,
5234,4.4,18,34.0,24.0,4.4,
5235,3.5,18,32.0,23.0,3.3,
5236,5.2,18,29.0,21.0,4.5,
5237,11.8,17,27.0,19.0,10.3,
5238,16.9,15,26.0,18.0,15.0,
5239,6.7,14,27.0,17.0,10.7,
5240,3.8,12,28.0,17.0,10.9,
5241,4.6,10,30.0,18.0,15.0,
5242,3.6,8,30.0,19.0,16.5,
5243,4.3,6,30.0,20.0,16.6,
5244,1.7,4,32.0,20.0,9.0,
5245,1.1,3,30.0,20.0,7.1,
5246,1.8,4,28.0,19.0,10.0,
5247,2.3,3,28.0,19.0,11.7,
5248,2.1,3,30.0,20.0,17.8,
5249,2.2,3,32.0,21.0,19.5,
5250,2.2,3,34.0,21.0,13.7,
5251,2.5,4,34.0,21.0,7.8,
5252,2.6,4,33.0,20.0,7.0,
5253,2.2,5,30.0,18.0,4.6,
5254,2.2,6,30.0,18.0,4.5,
5255,2.2,6,30.0,18.0,4.5,
5256,1.8,12,32.0,19.0,3.3,
5257,1.8,12,32.0,19.0,3.3,
5258,1.8,12,32.0,19.0,3.3,
5259,1.8,12,32.0,19.0,3.3,
5260,0.8,27,30.0,18.0,2.4,
5261,0.8,30,30.0,18.0,2.1,
5262,0.8,32,32.0,18.0,6.2,
5263,1.0,34,33.0,19.0,6.5,
5264,1.0,35,32.0,21.0,7.2,
5265,1.0,35,36.0,22.0,10.5,
5266,1.0,33,36.0,25.0,12.8,
5267,1.0,30,38.0,26.0,12.7,
5268,1.8,28,40.0,26.0,10.7,
5269,2.5,26,42.0,27.0,10.3,
5270,2.3,23,44.0,27.0,10.3,
5271,2.0,20,48.0,28.0,13.2,
5272,2.2,16,50.0,30.0,18.4,
5273,2.2,13,53.0,31.0,19.4,
5274,2.1,11,55.0,32.0,21.0,
5275,3.0,10,56.0,34.0,17.5,
5276,3.0,9,56.0,35.0,19.0,
5277,3.5,10,60.0,36.0,18.1,
5278,10.5,14,63.0,38.0,22.1,
5279,8.2,19,66.0,39.0,19.8,
5280,18.5,23,70.0,42.0,24.4,
5281,3.5,28,69.0,41.0,8.8,
5282,2.0,32,62.0,38.0,6.6,
5283,2.0,32,62.0,38.0,6.6,
5284,2.0,40,48.0,30.0,8.8,
5285,3.6,41,44.0,28.0,14.4,
5286,2.2,41,46.0,28.0,11.5,
5287,2.0,38,47.0,28.0,12.8,
5288,2.6,37,46.0,27.0,13.3,
5289,3.3,34,45.0,28.0,23.3,
5290,3.7,30,46.0,27.0,28.6,
5291,1.6,26,44.0,26.0,20.0,
5292,0.8,22,40.0,24.0,25.8,
5293,1.3,18,39.0,23.0,19.5,
5294,1.5,15,38.0,25.0,11.4,
5295,1.2,13,39.0,25.0,16.5,
5296,2.8,10,42.0,27.0,19.2,
5297,3.6,8,44.0,29.0,17.3,
5298,2.3,9,48.0,30.0,16.0,
5299,2.0,9,50.0,32.0,16.1,
5300,2.8,9,54.0,34.0,9.6,
5301,3.6,10,54.0,32.0,13.3,
5302,4.3,12,50.0,30.0,10.4,
5303,7.6,14,49.0,28.0,12.2,
5304,5.9,18,45.0,27.0,11.5,
5305,1.8,22,45.0,28.0,3.7,
5306,1.0,25,43.0,27.0,4.3,
5307,4.1,28,42.0,26.0,2.6,
5308,4.4,30,40.0,24.0,3.3,
5309,4.3,33,40.0,23.0,4.4,
5310,4.4,35,40.0,22.0,10.4,
5311,4.6,37,42.0,23.0,16.0,
5312,6.7,37,48.0,23.0,21.1,
5313,6.6,36,51.0,25.0,20.6,
5314,7.1,34,55.0,27.0,20.4,
5315,5.3,33,54.0,27.0,15.9,
5316,6.4,32,52.0,27.0,16.0,
5317,6.1,30,50.0,26.0,14.9,
5318,6.2,27,48.0,26.0,14.5,
5319,5.8,24,48.0,27.0,12.8,
5320,5.4,22,48.0,28.0,14.0,
5321,5.3,20,48.0,28.0,12.8,
5322,5.6,19,49.0,29.0,14.4,
5323,6.4,18,50.0,29.0,17.5,
5324,5.6,18,48.0,29.0,16.0,
5325,4.6,18,48.0,29.0,11.7,
5326,3.5,21,48.0,29.0,10.9,
5327,3.7,27,47.0,29.0,9.4,
5328,3.7,33,50.0,28.0,7.4,
5329,3.8,41,50.0,27.0,6.6,
5330,3.6,48,52.0,26.0,3.8,
5331,2.6,55,51.0,25.0,4.6,
5332,2.2,60,49.0,25.0,5.0,
5333,3.0,64,48.0,24.0,5.6,
5334,3.1,66,47.0,24.0,7.6,
5335,3.6,64,50.0,23.0,13.1,
5336,3.1,61,52.0,23.0,13.9,
5337,2.6,55,54.0,24.0,17.0,
5338,2.3,48,54.0,24.0,36.0,
5339,4.6,41,54.0,26.0,38.2,
5340,5.1,35,52.0,25.0,24.5,
5341,2.8,30,48.0,25.0,16.7,
5342,4.6,25,45.0,25.0,16.1,
5343,3.8,22,44.0,24.0,12.3,
5344,3.5,20,43.0,25.0,10.9,
5345,4.2,19,46.0,27.0,12.0,
5346,4.2,19,50.0,28.0,13.9,
5347,6.1,21,51.0,29.0,19.5,
5348,5.6,22,57.0,30.0,14.2,
5349,5.2,23,59.0,31.0,14.3,
5350,4.9,26,60.0,32.0,10.7,
5351,6.1,28,60.0,32.0,11.8,
5352,7.9,30,58.0,31.0,12.3,
5353,8.2,32,60.0,30.0,13.6,
5354,12.2,32,60.0,29.0,15.8,
5355,8.9,34,58.0,27.0,11.6,
5356,10.2,33,56.0,25.0,13.7,
5357,8.4,31,52.0,25.0,17.3,
5358,8.7,27,48.0,22.0,15.0,
5359,2.5,24,46.0,21.0,10.6,
5360,2.6,22,43.0,20.0,11.2,
5361,2.3,19,40.0,19.0,11.1,
5362,2.5,17,38.0,19.0,10.3,
5363,2.0,16,36.0,18.0,5.7,
5364,2.7,15,32.0,17.0,6.2,
5365,2.7,15,29.0,15.0,5.6,
5366,2.8,15,26.0,14.0,5.7,
5367,2.5,14,26.0,14.0,6.5,
5368,2.5,14,25.0,14.0,7.0,
5369,3.1,14,25.0,15.0,7.8,
5370,3.1,14,25.0,15.0,7.8,
5371,3.5,13,23.0,15.0,6.8,
5372,3.1,14,22.0,15.0,5.3,
5373,2.7,15,22.0,13.0,6.5,
5374,2.6,16,24.0,13.0,7.3,
5375,2.7,17,28.0,14.0,6.7,
5376,2.7,19,32.0,15.0,6.6,
5377,4.6,20,36.0,15.0,6.8,
5378,4.3,23,39.0,14.0,5.5,
5379,5.2,24,40.0,13.0,6.6,
5380,2.6,27,40.0,13.0,4.2,
5381,2.8,29,38.0,13.0,5.3,
5382,2.5,30,36.0,14.0,8.2,
5383,3.0,30,36.0,15.0,10.4,
5384,2.8,30,36.0,16.0,9.2,
5385,3.0,29,37.0,17.0,13.3,
5386,2.5,27,38.0,18.0,13.9,
5387,2.0,25,38.0,19.0,9.4,
5388,2.1,22,37.0,20.0,6.6,
5389,2.2,19,35.0,19.0,5.6,
5390,1.8,16,32.0,18.0,3.5,
5391,2.1,15,28.0,17.0,6.6,
5392,2.3,13,27.0,17.0,11.2,
5393,1.7,13,26.0,17.0,2.8,
5394,1.8,14,28.0,16.0,2.9,
5395,1.6,15,28.0,16.0,3.8,
5396,1.8,16,26.0,15.0,4.0,
5397,2.2,18,26.0,15.0,4.2,
5398,2.1,20,24.0,14.0,4.5,
5399,2.0,22,24.0,13.0,3.7,
5400,1.8,26,26.0,13.0,3.9,
5401,2.3,27,26.0,13.0,4.4,
5402,3.2,29,30.0,14.0,4.2,
5403,3.0,30,35.0,14.0,3.5,
5404,2.7,31,40.0,15.0,3.9,
5405,2.8,31,45.0,16.0,4.9,
5406,3.5,31,48.0,16.0,6.8,
5407,2.6,29,50.0,18.0,7.0,
5408,2.7,26,47.0,18.0,9.5,
5409,2.8,23,44.0,18.0,12.6,
5410,2.6,20,42.0,18.0,10.1,
5411,2.1,18,40.0,17.0,9.0,
5412,2.1,15,40.0,17.0,5.5,
5413,2.1,14,38.0,17.0,4.2,
5414,1.8,12,33.0,16.0,5.4,
5415,1.7,11,31.0,16.0,6.6,
5416,2.1,11,29.0,16.0,5.0,
5417,2.1,11,30.0,15.0,6.3,
5418,2.1,11,30.0,15.0,6.3,
5419,2.1,12,29.0,16.0,4.5,
5420,2.5,12,30.0,16.0,6.1,
5421,2.5,13,30.0,16.0,6.5,
5422,2.6,15,29.0,17.0,7.1,
5423,2.6,19,30.0,16.0,5.7,
5424,2.7,23,30.0,15.0,6.6,
5425,5.2,25,32.0,15.0,10.7,
5426,11.3,27,34.0,17.0,14.5,
5427,9.6,27,37.0,17.0,12.3,
5428,5.3,28,50.0,18.0,8.1,
5429,3.1,28,52.0,19.0,7.9,
5430,3.1,27,50.0,18.0,9.2,
5431,3.3,25,48.0,18.0,10.1,
5432,4.2,22,38.0,18.0,14.2,
5433,5.6,20,38.0,18.0,12.5,
5434,4.7,19,39.0,19.0,11.1,
5435,5.7,18,42.0,19.0,14.3,
5436,6.6,17,44.0,20.0,9.3,
5437,5.6,15,43.0,22.0,7.0,
5438,2.8,15,40.0,22.0,6.1,
5439,3.0,16,40.0,21.0,3.8,
5440,3.3,19,38.0,22.0,2.2,
5441,6.1,23,42.0,23.0,3.2,
5442,4.2,26,46.0,24.0,7.2,
5443,3.8,30,47.0,27.0,10.0,
5444,2.8,33,49.0,28.0,9.8,
5445,2.6,35,46.0,28.0,8.3,
5446,3.0,38,46.0,28.0,9.6,
5447,6.9,40,46.0,28.0,14.2,
5448,7.4,40,47.0,28.0,13.6,
5449,6.7,40,47.0,29.0,9.8,
5450,4.8,41,47.0,29.0,6.2,
5451,3.5,41,44.0,27.0,6.3,
5452,3.1,43,39.0,24.0,6.7,
5453,3.7,44,36.0,22.0,8.8,
5454,6.9,44,34.0,21.0,17.0,
5455,5.3,44,34.0,21.0,16.0,
5456,3.5,42,35.0,21.0,14.9,
5457,3.6,40,34.0,23.0,13.9,
5458,2.6,39,35.0,23.0,8.9,
5459,3.6,37,33.0,22.0,11.8,
5460,4.6,33,32.0,21.0,16.5,
5461,5.3,30,32.0,20.0,10.7,
5462,3.8,28,28.0,20.0,8.8,
5463,4.2,25,29.0,20.0,10.5,
5464,2.8,24,28.0,20.0,7.0,
5465,2.6,22,28.0,20.0,10.7,
5466,3.8,19,31.0,20.0,15.8,
5467,3.3,17,31.0,22.0,10.4,
5468,2.8,16,30.0,21.0,9.4,
5469,3.9,16,32.0,21.0,11.0,
5470,3.9,16,32.0,21.0,11.0,
5471,4.4,19,36.0,21.0,11.5,
5472,6.8,19,40.0,21.0,11.2,
5473,5.1,21,38.0,21.0,8.2,
5474,13.0,23,36.0,20.0,14.4,
5475,6.6,24,36.0,19.0,7.1,
5476,8.7,24,34.0,19.0,12.1,
5477,7.8,23,36.0,19.0,13.7,
5478,2.7,21,36.0,18.0,9.3,
5479,7.1,19,36.0,18.0,17.0,
5480,7.3,17,35.0,18.0,14.2,
5481,4.1,16,32.0,18.0,7.0,
5482,2.7,15,31.0,17.0,6.1,
5483,3.2,14,30.0,16.0,5.5,
5484,3.7,14,29.0,16.0,6.5,
5485,3.6,14,29.0,15.0,7.0,
5486,2.3,13,28.0,15.0,11.6,
5487,1.8,13,28.0,16.0,8.2,
5488,2.2,13,30.0,16.0,5.1,
5489,2.5,12,29.0,16.0,7.7,
5490,2.1,11,29.0,16.0,8.5,
5491,1.6,11,26.0,16.0,7.8,
5492,2.2,11,26.0,17.0,9.0,
5493,2.7,12,28.0,17.0,8.2,
5494,3.0,14,30.0,18.0,9.4,
5495,5.3,15,34.0,19.0,10.6,
5496,4.1,18,37.0,19.0,9.9,
5497,6.9,20,36.0,19.0,13.3,
5498,11.0,21,38.0,19.0,11.2,
5499,5.3,21,36.0,17.0,6.7,
5500,4.6,22,32.0,16.0,6.6,
5501,2.6,22,34.0,15.0,5.3,
5502,8.3,21,34.0,14.0,15.9,
5503,4.7,20,34.0,13.0,10.5,
5504,3.6,17,32.0,13.0,11.7,
5505,5.7,15,31.0,13.0,16.4,
5506,2.8,14,30.0,13.0,5.3,
5507,1.8,13,28.0,13.0,2.8,
5508,2.7,14,25.0,12.0,5.9,
5509,3.7,17,28.0,13.0,5.3,
5510,2.3,21,30.0,14.0,3.1,
5511,2.1,24,36.0,15.0,4.4,
5512,3.5,27,40.0,17.0,7.9,
5513,3.9,31,42.0,18.0,7.9,
5514,4.1,34,48.0,20.0,10.9,
5515,3.6,37,52.0,22.0,11.8,
5516,3.3,38,52.0,23.0,12.2,
5517,3.1,37,52.0,22.0,12.5,
5518,2.2,37,48.0,21.0,10.3,
5519,2.2,38,44.0,20.0,9.6,
5520,2.2,42,42.0,20.0,8.7,
5521,2.1,46,44.0,18.0,8.8,
5522,2.1,51,47.0,18.0,6.1,
5523,2.1,56,50.0,18.0,5.6,
5524,2.0,60,55.0,18.0,6.0,
5525,1.8,64,54.0,17.0,8.4,
5526,2.3,66,55.0,17.0,12.7,
5527,2.7,66,55.0,17.0,13.8,
5528,4.1,63,53.0,17.0,13.8,
5529,4.1,59,51.0,17.0,13.8,
5530,3.3,55,49.0,17.0,12.9,
5531,1.8,51,48.0,17.0,8.8,
5532,2.3,47,48.0,18.0,9.3,
5533,4.2,43,47.0,20.0,11.7,
5534,3.0,40,47.0,21.0,7.4,
5535,2.1,39,45.0,21.0,5.1,
5536,3.2,38,42.0,21.0,6.5,
5537,3.1,37,38.0,19.0,6.3,
5538,2.5,36,34.0,18.0,7.0,
5539,2.5,36,30.0,17.0,7.0,
5540,1.8,36,28.0,17.0,7.3,
5541,1.8,36,28.0,17.0,7.9,
5542,2.5,38,28.0,16.0,10.4,
5543,2.7,41,34.0,17.0,10.0,
5544,3.1,45,36.0,19.0,9.2,
5545,3.0,50,40.0,20.0,5.0,
5546,2.3,54,46.0,20.0,4.6,
5547,2.2,58,48.0,21.0,4.6,
5548,1.6,61,54.0,23.0,5.3,
5549,1.8,63,56.0,24.0,5.1,
5550,2.2,64,56.0,24.0,7.8,
5551,2.3,64,60.0,25.0,9.4,
5552,2.5,60,60.0,24.0,12.8,
5553,3.0,55,62.0,25.0,12.8,
5554,3.5,50,62.0,27.0,13.9,
5555,3.5,45,62.0,27.0,12.0,
5556,3.9,41,62.0,28.0,12.9,
5557,3.8,36,64.0,29.0,12.9,
5558,3.3,32,64.0,30.0,11.1,
5559,2.7,28,62.0,30.0,9.4,
5560,2.6,25,58.0,29.0,11.1,
5561,3.2,22,56.0,29.0,14.7,
5562,2.8,19,56.0,29.0,16.0,
5563,2.1,17,59.0,31.0,11.5,
5564,2.0,18,60.0,32.0,7.1,
5565,2.3,21,60.0,32.0,6.8,
5566,2.8,25,60.0,31.0,6.2,
5567,3.1,30,58.0,30.0,6.6,
5568,3.6,36,59.0,30.0,6.6,
5569,3.6,43,59.0,29.0,5.3,
5570,4.1,49,56.0,29.0,4.8,
5571,2.6,54,52.0,28.0,3.3,
5572,1.6,57,50.0,26.0,3.9,
5573,1.8,58,48.0,25.0,3.8,
5574,1.6,58,49.0,25.0,4.9,
5575,1.6,55,50.0,25.0,6.6,
5576,1.5,51,52.0,25.0,8.5,
5577,1.8,47,52.0,25.0,10.4,
5578,2.7,44,48.0,24.0,8.8,
5579,2.7,40,46.0,22.0,11.1,
5580,2.6,36,42.0,21.0,11.6,
5581,2.1,31,38.0,20.0,13.8,
5582,2.2,26,36.0,19.0,14.2,
5583,1.8,22,36.0,19.0,13.3,
5584,1.8,18,35.0,20.0,16.4,
5585,2.5,15,36.0,21.0,14.4,
5586,2.2,12,39.0,24.0,13.9,
5587,2.3,10,42.0,26.0,15.0,
5588,4.9,9,46.0,29.0,16.8,
5589,3.5,12,48.0,30.0,11.0,
5590,4.2,16,49.0,30.0,9.0,
5591,3.5,21,51.0,31.0,7.2,
5592,4.8,29,50.0,29.0,7.8,
5593,5.9,35,49.0,29.0,7.7,
5594,3.0,41,48.0,28.0,3.7,
5595,2.6,48,44.0,26.0,4.3,
5596,2.7,53,40.0,24.0,4.5,
5597,2.0,55,40.0,22.0,5.5,
5598,1.7,55,38.0,20.0,8.8,
5599,1.3,53,37.0,21.0,9.4,
5600,1.5,50,36.0,20.0,7.4,
5601,1.5,45,34.0,19.0,7.8,
5602,1.7,41,37.0,19.0,11.8,
5603,1.8,36,39.0,18.0,11.2,
5604,1.8,30,41.0,18.0,18.8,
5605,2.2,25,44.0,19.0,28.4,
5606,4.2,20,42.0,20.0,23.0,
5607,5.6,17,43.0,22.0,20.1,
5608,3.3,14,44.0,24.0,21.1,
5609,4.6,10,44.0,26.0,24.8,
5610,5.2,9,48.0,27.0,21.1,
5611,5.1,8,51.0,28.0,19.9,
5612,4.8,9,54.0,29.0,15.6,
5613,3.8,14,56.0,30.0,14.0,
5614,3.8,14,56.0,30.0,14.0,
5615,3.8,14,56.0,30.0,14.0,
5616,3.8,22,56.0,33.0,14.0,
5617,3.8,22,56.0,33.0,14.0,
5618,3.8,22,56.0,33.0,14.0,
5619,3.0,0,64.0,31.0,4.5,
5620,3.8,0,60.0,27.0,5.5,
5621,3.7,0,60.0,25.0,5.4,
5622,3.3,0,60.0,23.0,6.0,
5623,3.6,59,56.0,18.0,5.1,
5624,3.5,56,58.0,17.0,5.7,
5625,3.3,53,56.0,16.0,9.2,
5626,3.2,50,48.0,13.0,7.9,
5627,3.6,46,45.0,13.0,10.3,
5628,3.2,40,43.0,13.0,19.0,
5629,3.1,34,42.0,12.0,23.1,
5630,4.2,28,38.0,12.0,13.4,
5631,3.8,23,36.0,11.0,12.1,
5632,2.7,19,32.0,10.0,9.0,
5633,2.7,16,29.0,8.0,17.0,
5634,3.0,13,28.0,6.0,13.2,
5635,3.1,11,27.0,6.0,10.4,
5636,3.5,12,29.0,6.0,6.7,
5637,6.1,13,30.0,6.0,10.5,
5638,4.1,15,32.0,7.0,8.4,
5639,5.2,19,34.0,7.0,6.1,
5640,6.8,22,31.0,5.0,7.4,
5641,4.7,26,30.0,7.0,4.2,
5642,3.8,29,29.0,6.0,2.6,
5643,3.7,33,28.0,6.0,2.4,
5644,3.3,34,30.0,6.0,4.2,
5645,3.0,35,34.0,6.0,3.7,
5646,3.2,36,36.0,6.0,6.5,
5647,4.2,36,38.0,6.0,11.8,
5648,5.1,36,38.0,7.0,10.4,
5649,3.9,36,37.0,8.0,7.7,
5650,4.3,36,38.0,8.0,9.5,
5651,4.9,36,42.0,11.0,9.0,
5652,5.1,36,44.0,12.0,7.1,
5653,5.2,37,46.0,13.0,6.8,
5654,4.6,36,48.0,14.0,6.3,
5655,5.3,35,49.0,14.0,7.9,
5656,5.8,32,50.0,14.0,9.9,
5657,6.4,29,50.0,14.0,10.4,
5658,5.6,26,50.0,14.0,11.6,
5659,5.2,24,48.0,14.0,11.4,
5660,3.5,24,48.0,13.0,6.2,
5661,3.6,25,44.0,12.0,4.8,
5662,4.4,26,42.0,12.0,5.9,
5663,4.2,29,44.0,11.0,5.5,
5664,4.1,34,42.0,11.0,6.2,
5665,3.1,38,42.0,11.0,4.4,
5666,3.5,43,44.0,11.0,2.8,
5667,3.2,46,42.0,11.0,2.7,
5668,2.8,45,42.0,9.0,3.3,
5669,2.8,44,40.0,7.0,4.4,
5670,2.8,44,40.0,8.0,6.1,
5671,2.8,42,42.0,8.0,6.5,
5672,3.1,39,44.0,9.0,8.9,
5673,3.9,36,50.0,10.0,13.7,
5674,3.6,32,50.0,11.0,23.8,
5675,3.9,30,48.0,11.0,14.5,
5676,3.1,30,46.0,11.0,8.9,
5677,2.6,29,42.0,11.0,9.6,
5678,2.7,26,34.0,9.0,14.5,
5679,3.2,24,34.0,9.0,15.9,
5680,2.6,20,35.0,11.0,15.1,
5681,2.7,18,34.0,10.0,13.9,
5682,3.8,15,35.0,10.0,16.7,
5683,5.6,14,33.0,8.0,15.4,
5684,4.3,14,32.0,7.0,7.7,
5685,6.4,15,34.0,8.0,11.2,
5686,6.4,15,34.0,8.0,11.2,
5687,6.4,15,34.0,8.0,11.2,
5688,9.1,29,59.0,21.0,13.6,
5689,6.2,34,62.0,23.0,11.0,
5690,5.7,40,60.0,21.0,7.1,
5691,3.0,43,55.0,19.0,2.4,
5692,2.2,44,46.0,15.0,2.6,
5693,2.2,44,42.0,13.0,3.1,
5694,2.5,43,42.0,13.0,6.5,
5695,2.6,41,43.0,12.0,6.0,
5696,2.5,39,45.0,13.0,7.4,
5697,2.7,37,46.0,13.0,8.1,
5698,3.1,34,46.0,13.0,9.5,
5699,3.6,31,46.0,12.0,10.5,
5700,3.8,28,48.0,12.0,12.8,
5701,3.6,24,50.0,12.0,17.7,
5702,4.8,20,50.0,11.0,18.1,
5703,3.9,16,50.0,12.0,17.0,
5704,3.8,11,48.0,13.0,16.4,
5705,4.1,8,46.0,13.0,13.7,
5706,3.3,6,48.0,15.0,12.8,
5707,4.1,6,51.0,17.0,12.1,
5708,3.5,8,56.0,19.0,14.2,
5709,3.3,12,60.0,21.0,11.8,
5710,3.6,16,63.0,22.0,10.7,
5711,3.8,21,66.0,23.0,7.2,
5712,3.7,27,66.0,23.0,6.2,
5713,3.1,33,66.0,23.0,5.3,
5714,2.8,38,65.0,22.0,3.8,
5715,2.5,42,62.0,20.0,2.8,
5716,2.3,45,59.0,19.0,2.9,
5717,2.5,45,56.0,18.0,3.5,
5718,2.3,44,51.0,16.0,5.1,
5719,2.6,41,46.0,14.0,6.6,
5720,2.5,37,44.0,13.0,7.0,
5721,3.3,33,42.0,13.0,8.4,
5722,3.3,29,40.0,13.0,9.9,
5723,3.6,24,39.0,12.0,9.5,
5724,3.3,20,38.0,12.0,11.1,
5725,3.2,17,36.0,11.0,12.0,
5726,4.4,14,32.0,10.0,13.4,
5727,5.6,12,33.0,10.0,13.7,
5728,4.9,12,37.0,10.0,10.1,
5729,5.1,11,40.0,12.0,10.3,
5730,4.3,11,45.0,13.0,11.1,
5731,5.4,12,51.0,16.0,13.1,
5732,6.4,13,56.0,19.0,10.7,
5733,6.2,15,62.0,20.0,10.9,
5734,7.1,18,64.0,21.0,9.8,
5735,6.6,21,63.0,20.0,7.9,
5736,5.9,25,60.0,20.0,8.2,
5737,5.4,29,56.0,19.0,5.9,
5738,3.2,32,53.0,19.0,1.6,
5739,2.7,35,48.0,18.0,1.7,
5740,2.5,37,46.0,16.0,1.7,
5741,2.3,38,44.0,15.0,2.1,
5742,2.2,38,41.0,13.0,3.4,
5743,2.6,37,40.0,13.0,5.7,
5744,2.3,34,42.0,14.0,5.1,
5745,2.6,30,42.0,14.0,6.8,
5746,2.6,28,42.0,15.0,11.2,
5747,2.8,25,38.0,15.0,13.7,
5748,2.3,24,34.0,13.0,10.3,
5749,2.2,21,29.0,12.0,17.0,
5750,2.6,18,26.0,11.0,11.1,
5751,3.0,16,26.0,11.0,12.8,
5752,3.1,15,26.0,10.0,11.0,
5753,3.0,14,27.0,10.0,8.9,
5754,3.0,12,26.0,10.0,9.8,
5755,2.7,12,26.0,10.0,5.0,
5756,2.2,12,26.0,10.0,5.7,
5757,4.6,14,24.0,9.0,10.6,
5758,4.2,15,24.0,8.0,8.5,
5759,4.3,17,24.0,7.0,6.8,
5760,4.3,19,22.0,7.0,8.4,
5761,4.3,21,22.0,7.0,6.5,
5762,4.3,24,22.0,7.0,6.5,
5763,4.3,28,23.0,7.0,6.0,
5764,4.3,31,23.0,6.0,9.2,
5765,3.7,34,26.0,7.0,10.0,
5766,3.5,37,26.0,7.0,11.4,
5767,3.1,38,26.0,6.0,12.3,
5768,2.1,39,28.0,6.0,13.3,
5769,1.1,38,28.0,5.0,17.5,
5770,1.0,36,26.0,5.0,16.7,
5771,0.6,33,30.0,7.0,16.0,
5772,0.8,29,32.0,10.0,13.9,
5773,0.7,25,33.0,11.0,15.9,
5774,0.6,21,35.0,12.0,14.7,
5775,1.3,18,36.0,10.0,15.3,
5776,1.0,16,34.0,10.0,12.5,
5777,1.2,17,34.0,9.0,10.0,
5778,0.8,18,34.0,9.0,13.3,
5779,1.8,19,34.0,9.0,18.6,
5780,2.7,21,36.0,11.0,18.4,
5781,1.6,25,36.0,12.0,17.7,
5782,1.8,29,38.0,12.0,14.7,
5783,2.1,37,38.0,12.0,11.4,
5784,1.8,46,40.0,12.0,10.3,
5785,2.3,55,42.0,13.0,7.0,
5786,2.3,64,46.0,14.0,5.3,
5787,3.0,71,48.0,16.0,5.7,
5788,3.0,78,51.0,17.0,6.6,
5789,2.2,83,54.0,18.0,9.9,
5790,1.1,88,56.0,19.0,12.9,
5791,1.1,88,60.0,18.0,14.9,
5792,0.6,84,66.0,20.0,21.6,
5793,1.5,77,71.0,22.0,27.7,
5794,1.7,71,76.0,24.0,18.4,
5795,2.0,66,76.0,26.0,12.1,
5796,1.5,62,70.0,25.0,7.9,
5797,1.8,58,64.0,23.0,7.6,
5798,2.7,54,60.0,22.0,7.3,
5799,2.2,51,56.0,21.0,8.2,
5800,1.3,50,55.0,21.0,8.4,
5801,1.0,49,56.0,20.0,10.5,
5802,0.7,48,55.0,20.0,18.1,
5803,0.7,46,54.0,19.0,17.1,
5804,1.6,46,54.0,19.0,7.2,
5805,2.2,47,52.0,18.0,8.5,
5806,2.1,49,50.0,18.0,6.3,
5807,2.6,52,50.0,17.0,7.7,
5808,2.3,56,48.0,17.0,6.2,
5809,2.6,62,47.0,19.0,5.9,
5810,2.1,71,47.0,20.0,6.3,
5811,2.5,80,48.0,20.0,5.9,
5812,1.8,86,51.0,21.0,6.8,
5813,1.8,90,56.0,21.0,6.6,
5814,1.3,92,60.0,22.0,10.3,
5815,0.8,93,64.0,23.0,14.9,
5816,0.7,91,68.0,26.0,13.4,
