,SO2,CO,PM10,PM25,NO2,pr
2376,2.5,0.45,90.0,49.0,20.1,
2377,2.5,0.44,85.0,47.0,18.6,
2378,2.4,0.43,80.0,47.0,19.3,
2379,2.1,0.4,76.0,46.0,13.3,
2380,2.2,0.38,73.0,44.0,12.8,
2381,2.7,0.36,72.0,43.0,13.5,
2382,2.4,0.34,70.0,42.0,15.4,
2383,2.5,0.33,69.0,42.0,15.6,
2384,2.6,0.32,67.0,40.0,17.7,
2385,2.5,0.32,62.0,37.0,18.4,
2386,2.8,0.32,60.0,35.0,18.3,
2387,2.6,0.32,58.0,34.0,20.8,
2388,3.2,0.33,58.0,32.0,17.1,
2389,6.2,0.34,58.0,32.0,22.7,
2390,3.8,0.34,58.0,33.0,18.0,
2391,3.0,0.34,60.0,32.0,19.0,
2392,3.1,0.33,62.0,33.0,18.6,
2393,2.6,0.32,66.0,33.0,19.8,
2394,2.2,0.31,67.0,33.0,25.7,
2395,2.1,0.31,68.0,33.0,25.9,
2396,2.0,0.3,68.0,33.0,23.3,
2397,1.7,0.29,69.0,32.0,16.7,
2398,1.9,0.28,70.0,31.0,17.0,
2399,1.8,0.28,70.0,31.0,14.6,
2400,1.8,0.27,68.0,32.0,12.3,
2401,1.5,0.25,66.0,32.0,10.5,
2402,1.8,0.24,63.0,31.0,9.3,
2403,1.9,0.23,60.0,29.0,9.5,
2404,1.9,0.22,56.0,25.0,11.6,
2405,2.0,0.21,52.0,24.0,17.2,
2406,1.8,0.22,50.0,22.0,22.9,
2407,2.3,0.27,49.0,23.0,24.7,
2408,3.6,0.38,50.0,26.0,29.7,
2409,3.9,0.48,53.0,28.0,34.7,
2410,3.3,0.55,57.0,30.0,33.1,
2411,2.8,0.57,60.0,30.0,26.4,
2412,2.6,0.59,64.0,29.0,26.8,
2413,2.5,0.6,66.0,30.0,26.7,
2414,2.6,0.6,69.0,31.0,23.3,
2415,2.9,0.57,70.0,31.0,24.0,
2416,3.0,0.49,72.0,31.0,28.6,
2417,3.0,0.44,75.0,30.0,31.9,
2418,3.2,0.42,76.0,28.0,30.3,
2419,2.9,0.45,76.0,28.0,28.0,
2420,2.6,0.46,76.0,27.0,23.8,
2421,2.7,0.48,74.0,26.0,19.5,
2422,2.6,0.5,72.0,24.0,18.2,
2423,2.7,0.5,68.0,22.0,16.7,
2424,2.7,0.48,63.0,20.0,15.3,
2425,2.4,0.44,58.0,19.0,14.2,
2426,2.4,0.39,55.0,18.0,15.5,
2427,2.3,0.35,53.0,18.0,15.3,
2428,2.3,0.31,52.0,18.0,13.3,
2429,2.6,0.28,51.0,17.0,15.3,
2430,2.4,0.27,51.0,15.0,23.9,
2431,3.4,0.33,50.0,15.0,32.7,
2432,4.0,0.4,50.0,15.0,33.9,
2433,4.3,0.5,54.0,18.0,38.6,
2434,4.6,0.55,58.0,22.0,40.0,
2435,3.9,0.57,64.0,25.0,26.2,
2436,4.6,0.59,68.0,25.0,20.1,
2437,3.8,0.58,69.0,23.0,16.2,
2438,4.3,0.56,68.0,20.0,17.4,
2439,3.5,0.47,66.0,18.0,19.0,
2440,3.7,0.39,66.0,18.0,22.4,
2441,3.5,0.28,69.0,20.0,25.7,
2442,3.5,0.23,72.0,21.0,29.1,
2443,3.6,0.22,75.0,19.0,25.1,
2444,3.3,0.21,74.0,20.0,23.9,
2445,3.5,0.23,70.0,18.0,25.3,
2446,3.4,0.25,66.0,18.0,26.4,
2447,3.3,0.28,63.0,18.0,29.5,
2448,3.2,0.3,62.0,19.0,27.0,
2449,3.9,0.3,62.0,20.0,25.4,
2450,3.9,0.3,62.0,20.0,25.4,
2451,3.9,0.3,62.0,20.0,25.4,
2452,3.1,0.28,57.0,22.0,21.6,
2453,4.8,0.27,54.0,23.0,24.0,
2454,5.0,0.28,51.0,23.0,23.9,
2455,4.9,0.3,52.0,24.0,25.3,
2456,5.0,0.32,55.0,25.0,25.1,
2457,3.9,0.32,58.0,23.0,24.4,
2458,3.4,0.32,58.0,22.0,21.4,
2459,3.2,0.33,57.0,20.0,16.4,
2460,3.0,0.34,56.0,19.0,15.9,
2461,3.5,0.34,55.0,20.0,16.8,
2462,2.9,0.32,58.0,21.0,20.5,
2463,3.2,0.28,63.0,22.0,22.1,
2464,2.9,0.26,70.0,24.0,22.9,
2465,3.0,0.28,76.0,24.0,31.0,
2466,3.5,0.31,80.0,24.0,31.3,
2467,4.8,0.35,80.0,24.0,33.4,
2468,3.8,0.4,77.0,25.0,36.4,
2469,3.6,0.46,75.0,26.0,37.2,
2470,4.1,0.49,74.0,26.0,35.0,
2471,4.2,0.52,74.0,27.0,31.9,
2472,3.7,0.52,74.0,25.0,21.1,
2473,3.2,0.5,68.0,22.0,19.5,
2474,3.7,0.49,62.0,19.0,25.9,
2475,3.1,0.47,56.0,19.0,23.0,
2476,3.8,0.43,54.0,19.0,23.6,
2477,3.8,0.39,54.0,21.0,25.2,
2478,4.2,0.36,54.0,22.0,23.2,
2479,3.5,0.35,54.0,21.0,23.5,
2480,4.0,0.37,52.0,20.0,24.9,
2481,3.6,0.39,50.0,19.0,25.7,
2482,3.6,0.39,50.0,17.0,25.7,
2483,2.5,0.35,50.0,16.0,22.4,
2484,2.8,0.34,52.0,15.0,20.5,
2485,2.5,0.32,54.0,14.0,16.6,
2486,2.2,0.3,56.0,14.0,17.7,
2487,2.4,0.27,58.0,14.0,18.5,
2488,2.5,0.23,60.0,13.0,23.5,
2489,2.6,0.21,62.0,13.0,23.6,
2490,2.7,0.22,64.0,14.0,22.5,
2491,2.9,0.22,64.0,15.0,18.9,
2492,2.8,0.21,65.0,15.0,18.7,
2493,2.8,0.21,65.0,14.0,18.4,
2494,3.0,0.22,64.0,14.0,20.1,
2495,3.8,0.22,62.0,15.0,20.9,
2496,3.4,0.23,60.0,17.0,18.3,
2497,2.5,0.22,58.0,18.0,14.9,
2498,2.2,0.2,56.0,18.0,12.2,
2499,2.0,0.19,55.0,18.0,10.7,
2500,1.9,0.18,53.0,17.0,8.4,
2501,2.1,0.17,50.0,16.0,8.4,
2502,2.1,0.15,46.0,16.0,10.4,
2503,2.5,0.14,43.0,15.0,16.7,
2504,3.1,0.14,42.0,15.0,19.4,
2505,2.3,0.14,42.0,14.0,17.9,
2506,2.1,0.14,44.0,13.0,18.3,
2507,2.1,0.14,46.0,12.0,17.8,
2508,2.1,0.14,48.0,10.0,15.3,
2509,2.2,0.14,50.0,11.0,14.6,
2510,2.6,0.15,51.0,11.0,14.7,
2511,2.7,0.14,52.0,10.0,15.6,
2512,2.6,0.13,52.0,10.0,18.6,
2513,2.3,0.14,55.0,9.0,21.5,
2514,2.1,0.14,55.0,7.0,18.2,
2515,1.9,0.14,52.0,7.0,14.3,
2516,2.0,0.14,48.0,7.0,13.0,
2517,2.3,0.15,42.0,7.0,13.0,
2518,2.4,0.15,36.0,7.0,12.4,
2519,2.4,0.15,32.0,7.0,11.6,
2520,2.5,0.15,30.0,7.0,11.5,
2521,2.3,0.15,30.0,6.0,9.6,
2522,2.1,0.14,30.0,5.0,9.2,
2523,2.4,0.14,29.0,5.0,8.4,
2524,2.4,0.13,27.0,4.0,8.4,
2525,2.7,0.13,24.0,4.0,9.4,
2526,2.9,0.12,22.0,4.0,11.6,
2527,3.0,0.13,21.0,4.0,17.4,
2528,3.7,0.14,21.0,4.0,19.3,
2529,3.0,0.16,24.0,4.0,22.3,
2530,3.1,0.19,26.0,4.0,22.8,
2531,3.0,0.2,30.0,6.0,25.9,
2532,3.0,0.22,36.0,7.0,25.2,
2533,3.1,0.24,38.0,8.0,25.1,
2534,4.1,0.25,40.0,11.0,25.2,
2535,3.4,0.25,42.0,12.0,23.1,
2536,3.4,0.25,46.0,13.0,21.1,
2537,3.7,0.24,49.0,13.0,26.2,
2538,3.1,0.23,51.0,12.0,22.1,
2539,3.0,0.24,52.0,13.0,23.1,
2540,3.1,0.24,53.0,14.0,19.6,
2541,3.0,0.23,53.0,14.0,20.8,
2542,3.4,0.24,52.0,15.0,23.4,
2543,3.7,0.28,51.0,15.0,29.2,
2544,2.8,0.31,50.0,15.0,26.3,
2545,3.2,0.31,50.0,16.0,23.6,
2546,3.7,0.31,52.0,16.0,18.6,
2547,2.9,0.3,52.0,16.0,19.9,
2548,3.2,0.3,54.0,17.0,15.7,
2549,2.3,0.29,58.0,20.0,8.2,
2550,2.2,0.27,60.0,21.0,8.4,
2551,3.0,0.22,56.0,19.0,13.1,
2552,3.0,0.22,56.0,19.0,13.1,
2553,1.8,0.18,45.0,14.0,13.7,
2554,1.9,0.17,42.0,14.0,14.1,
2555,1.6,0.16,42.0,14.0,14.4,
2556,1.7,0.16,42.0,14.0,14.3,
2557,1.8,0.16,42.0,14.0,12.6,
2558,2.1,0.17,41.0,12.0,13.9,
2559,2.0,0.17,38.0,11.0,15.3,
2560,2.0,0.17,38.0,10.0,17.6,
2561,1.9,0.17,35.0,8.0,18.7,
2562,2.1,0.17,34.0,9.0,20.5,
2563,1.8,0.18,33.0,9.0,18.0,
2564,1.8,0.18,30.0,9.0,18.9,
2565,1.6,0.18,28.0,9.0,18.4,
2566,2.5,0.18,26.0,8.0,16.2,
2567,2.4,0.18,24.0,7.0,10.9,
2568,2.2,0.17,24.0,7.0,8.8,
2569,1.7,0.17,23.0,6.0,6.1,
2570,1.7,0.15,23.0,5.0,5.7,
2571,1.7,0.14,24.0,4.0,4.8,
2572,1.6,0.13,24.0,5.0,4.2,
2573,1.9,0.12,23.0,5.0,4.8,
2574,2.2,0.11,21.0,4.0,8.1,
2575,2.5,0.11,20.0,4.0,14.7,
2576,3.3,0.13,20.0,3.0,20.0,
2577,2.7,0.14,22.0,4.0,23.0,
2578,2.8,0.15,24.0,4.0,22.3,
2579,2.5,0.17,26.0,4.0,24.2,
2580,2.3,0.19,27.0,4.0,19.2,
2581,2.1,0.2,28.0,4.0,18.3,
2582,2.8,0.22,26.0,5.0,22.1,
2583,2.8,0.23,28.0,5.0,22.9,
2584,2.5,0.23,30.0,8.0,23.5,
2585,2.4,0.25,32.0,9.0,25.2,
2586,2.1,0.27,34.0,10.0,18.2,
2587,1.9,0.28,36.0,10.0,15.9,
2588,2.0,0.31,34.0,9.0,17.2,
2589,2.4,0.34,32.0,10.0,13.8,
2590,2.7,0.37,30.0,11.0,14.1,
2591,2.7,0.37,30.0,11.0,14.1,
2592,2.7,0.37,30.0,11.0,14.1,
2593,2.7,0.37,30.0,11.0,14.1,
2594,2.7,0.37,30.0,11.0,14.1,
2595,2.7,0.37,30.0,11.0,14.1,
2596,1.9,0.33,24.0,8.0,9.9,
2597,2.3,0.3,23.0,7.0,6.7,
2598,2.6,0.26,23.0,8.0,9.0,
2599,2.6,0.24,24.0,9.0,19.3,
2600,3.0,0.26,25.0,10.0,26.6,
2601,3.3,0.27,26.0,10.0,30.3,
2602,3.1,0.28,28.0,9.0,28.3,
2603,2.7,0.31,32.0,9.0,26.3,
2604,3.8,0.32,35.0,10.0,31.6,
2605,31.3,0.34,40.0,11.0,27.3,
2606,3.5,0.38,43.0,13.0,19.3,
2607,3.9,0.41,44.0,17.0,40.1,
2608,4.9,0.41,46.0,20.0,41.7,
2609,3.4,0.43,50.0,22.0,40.1,
2610,3.4,0.43,50.0,22.0,40.1,
2611,3.1,0.43,56.0,18.0,31.4,
2612,2.7,0.43,57.0,17.0,28.7,
2613,3.0,0.43,55.0,15.0,29.1,
2614,3.4,0.41,50.0,16.0,27.2,
2615,3.4,0.41,50.0,16.0,27.2,
2616,3.5,0.37,44.0,18.0,28.1,
2617,3.6,0.35,44.0,19.0,27.7,
2618,3.9,0.35,44.0,18.0,27.0,
2619,3.2,0.33,45.0,19.0,24.4,
2620,3.0,0.32,44.0,19.0,24.0,
2621,3.1,0.31,44.0,19.0,23.8,
2622,3.7,0.31,42.0,21.0,23.2,
2623,4.4,0.37,40.0,20.0,25.9,
2624,4.5,0.41,40.0,21.0,26.9,
2625,4.0,0.5,40.0,22.0,31.8,
2626,3.9,0.5,42.0,22.0,32.8,
2627,3.9,0.5,42.0,22.0,32.8,
2628,3.0,0.51,50.0,21.0,28.1,
2629,3.3,0.52,52.0,20.0,25.3,
2630,3.5,0.51,54.0,20.0,28.9,
2631,2.9,0.44,55.0,20.0,27.8,
2632,2.7,0.38,55.0,19.0,25.1,
2633,2.4,0.28,56.0,19.0,19.6,
2634,2.5,0.26,56.0,17.0,15.3,
2635,2.3,0.24,52.0,14.0,11.2,
2636,2.1,0.24,48.0,10.0,11.1,
2637,2.1,0.24,44.0,10.0,13.5,
2638,2.7,0.25,40.0,9.0,11.5,
2639,2.7,0.25,40.0,9.0,11.5,
2640,2.7,0.25,40.0,9.0,11.5,
2641,2.7,0.25,40.0,9.0,11.5,
2642,2.7,0.25,40.0,9.0,11.5,
2643,2.7,0.25,40.0,9.0,11.5,
2644,2.6,0.28,22.0,6.0,10.1,
2645,2.7,0.28,21.0,7.0,8.9,
2646,3.0,0.28,22.0,8.0,10.5,
2647,2.8,0.31,22.0,10.0,18.5,
2648,3.1,0.35,24.0,12.0,23.2,
2649,3.0,0.4,28.0,12.0,21.7,
2650,3.0,0.44,32.0,13.0,21.0,
2651,3.1,0.48,37.0,14.0,21.6,
2652,3.5,0.52,43.0,16.0,23.4,
2653,3.1,0.57,47.0,19.0,23.4,
2654,4.0,0.63,52.0,22.0,26.4,
2655,3.9,0.66,56.0,23.0,28.0,
2656,3.6,0.66,58.0,25.0,26.8,
2657,3.6,0.66,58.0,25.0,26.8,
2658,3.6,0.66,58.0,25.0,26.8,
2659,2.9,0.69,62.0,26.0,25.4,
2660,2.9,0.69,62.0,26.0,25.4,
2661,2.9,0.69,62.0,26.0,25.4,
2662,2.7,0.66,62.0,27.0,25.3,
2663,2.7,0.6,52.0,24.0,17.1,
2664,2.7,0.6,52.0,24.0,17.1,
2665,2.7,0.6,52.0,24.0,17.1,
2666,2.7,0.6,52.0,24.0,17.1,
2667,2.7,0.6,52.0,24.0,17.1,
2668,2.5,0.35,36.0,17.0,8.5,
2669,2.5,0.35,36.0,17.0,8.5,
2670,3.3,0.26,35.0,15.0,13.6,
2671,3.4,0.25,34.0,14.0,24.5,
2672,3.6,0.26,34.0,13.0,27.5,
2673,2.4,0.26,32.0,12.0,23.8,
2674,2.3,0.27,29.0,11.0,19.5,
2675,2.3,0.31,30.0,11.0,19.5,
2676,2.6,0.34,32.0,12.0,18.6,
2677,3.0,0.36,35.0,13.0,21.4,
2678,3.1,0.36,42.0,14.0,22.2,
2679,2.5,0.34,46.0,14.0,18.4,
2680,2.6,0.31,46.0,14.0,21.2,
2681,2.4,0.3,44.0,13.0,21.8,
2682,2.2,0.3,42.0,13.0,18.7,
2683,2.2,0.27,40.0,12.0,16.4,
2684,2.4,0.24,38.0,12.0,13.6,
2685,2.2,0.24,39.0,13.0,13.3,
2686,2.7,0.24,39.0,15.0,10.6,
2687,2.7,0.24,40.0,17.0,10.7,
2688,2.8,0.25,41.0,18.0,8.2,
2689,2.8,0.24,42.0,18.0,7.4,
2690,2.5,0.22,41.0,17.0,6.3,
2691,2.1,0.21,42.0,17.0,4.8,
2692,2.2,0.2,42.0,18.0,5.0,
2693,2.7,0.2,43.0,19.0,7.9,
2694,3.0,0.2,45.0,21.0,9.2,
2695,3.0,0.21,48.0,22.0,14.3,
2696,3.4,0.24,50.0,24.0,19.9,
2697,3.4,0.3,53.0,26.0,25.1,
2698,3.1,0.36,58.0,28.0,27.7,
2699,3.0,0.43,62.0,31.0,25.9,
2700,3.2,0.48,67.0,32.0,25.3,
2701,3.1,0.53,68.0,32.0,24.4,
2702,3.2,0.56,66.0,32.0,25.6,
2703,3.2,0.58,66.0,32.0,27.1,
2704,2.9,0.58,68.0,33.0,25.8,
2705,2.7,0.56,70.0,35.0,24.4,
2706,2.5,0.51,72.0,34.0,18.2,
2707,2.3,0.47,70.0,32.0,17.2,
2708,2.4,0.42,66.0,29.0,13.4,
2709,2.5,0.37,58.0,25.0,10.0,
2710,2.3,0.34,51.0,22.0,10.2,
2711,2.3,0.3,46.0,20.0,9.9,
2712,2.2,0.26,42.0,18.0,8.0,
2713,1.9,0.22,39.0,16.0,7.1,
2714,1.8,0.2,36.0,15.0,6.3,
2715,2.0,0.18,32.0,12.0,5.4,
2716,1.8,0.16,28.0,11.0,4.6,
2717,2.1,0.15,25.0,9.0,5.5,
2718,2.3,0.14,23.0,8.0,5.5,
2719,2.1,0.13,22.0,6.0,7.7,
2720,2.5,0.13,22.0,5.0,11.2,
2721,2.1,0.13,22.0,4.0,11.1,
2722,2.0,0.13,22.0,4.0,11.8,
2723,2.1,0.14,22.0,4.0,11.8,
2724,2.1,0.14,22.0,4.0,11.7,
2725,2.3,0.15,22.0,4.0,12.5,
2726,2.7,0.15,22.0,5.0,13.5,
2727,2.6,0.16,24.0,6.0,15.0,
2728,2.6,0.16,26.0,7.0,14.2,
2729,2.2,0.16,26.0,8.0,13.8,
2730,2.1,0.16,28.0,8.0,11.9,
2731,1.8,0.16,28.0,8.0,10.3,
2732,2.0,0.16,28.0,8.0,10.3,
2733,2.1,0.16,28.0,8.0,9.8,
2734,2.7,0.16,28.0,8.0,9.2,
2735,2.4,0.16,28.0,8.0,7.8,
2736,2.7,0.15,26.0,9.0,7.4,
2737,2.3,0.15,24.0,9.0,6.6,
2738,2.1,0.14,23.0,8.0,5.2,
2739,2.1,0.14,22.0,8.0,3.6,
2740,1.9,0.13,21.0,7.0,3.3,
2741,2.1,0.13,22.0,6.0,4.7,
2742,2.4,0.13,23.0,6.0,7.6,
2743,2.5,0.14,24.0,5.0,17.1,
2744,3.5,0.16,25.0,6.0,22.2,
2745,4.4,0.29,28.0,7.0,22.4,
2746,3.3,0.64,29.0,7.0,20.7,
2747,2.8,0.94,31.0,9.0,23.2,
2748,5.1,1.36,33.0,10.0,19.6,
2749,8.0,1.62,34.0,11.0,21.2,
2750,26.6,1.99,36.0,12.0,11.3,
2751,7.9,1.99,37.0,13.0,19.1,
2752,3.8,1.99,40.0,12.0,19.8,
2753,2.5,2.1,42.0,13.0,16.4,
2754,1.6,1.71,43.0,12.0,13.6,
2755,1.7,1.38,44.0,12.0,10.6,
2756,1.6,0.92,42.0,13.0,11.7,
2757,1.9,0.62,42.0,15.0,8.4,
2758,2.0,0.21,42.0,16.0,7.5,
2759,1.8,0.2,43.0,19.0,6.4,
2760,2.0,0.19,44.0,19.0,5.7,
2761,2.0,0.18,45.0,19.0,5.3,
2762,1.6,0.16,44.0,19.0,6.0,
2763,1.7,0.16,44.0,17.0,5.5,
2764,1.9,0.14,43.0,17.0,5.2,
2765,2.1,0.14,42.0,16.0,5.9,
2766,2.0,0.14,44.0,17.0,8.7,
2767,2.2,0.16,45.0,18.0,17.2,
2768,2.4,0.18,46.0,20.0,23.2,
2769,2.5,0.19,48.0,20.0,20.0,
2770,2.1,0.2,50.0,21.0,17.1,
2771,2.0,0.21,50.0,19.0,15.9,
2772,2.1,0.22,52.0,18.0,14.1,
2773,2.7,0.23,54.0,19.0,16.5,
2774,2.7,0.23,55.0,19.0,15.7,
2775,2.3,0.22,58.0,20.0,19.3,
2776,2.5,0.2,58.0,21.0,23.1,
2777,2.6,0.21,60.0,20.0,25.4,
2778,2.3,0.23,63.0,21.0,25.6,
2779,2.2,0.25,66.0,21.0,26.6,
2780,1.9,0.25,69.0,21.0,17.9,
2781,2.5,0.26,70.0,22.0,14.1,
2782,2.7,0.26,67.0,22.0,13.4,
2783,2.3,0.27,64.0,22.0,12.5,
2784,2.0,0.26,60.0,22.0,11.2,
2785,1.9,0.25,58.0,21.0,15.1,
2786,1.8,0.25,56.0,21.0,20.4,
2787,1.9,0.25,56.0,22.0,20.6,
2788,2.6,0.25,56.0,24.0,20.0,
2789,2.7,0.25,57.0,27.0,14.0,
2790,2.3,0.25,58.0,28.0,25.1,
2791,2.1,0.29,59.0,28.0,29.2,
2792,3.4,0.32,58.0,29.0,27.2,
2793,2.9,0.37,59.0,29.0,34.4,
2794,4.5,0.5,61.0,31.0,40.3,
2795,4.3,0.59,65.0,33.0,42.4,
2796,8.1,0.76,71.0,35.0,47.1,
2797,5.6,0.83,78.0,38.0,52.2,
2798,4.1,0.86,86.0,41.0,45.1,
2799,2.8,0.85,90.0,41.0,38.7,
2800,3.8,0.88,90.0,39.0,41.3,
2801,4.2,0.91,89.0,37.0,40.6,
2802,4.1,0.87,86.0,36.0,36.2,
2803,3.1,0.9,82.0,35.0,34.5,
2804,2.9,0.82,77.0,33.0,32.0,
2805,3.7,0.91,74.0,33.0,31.2,
2806,3.7,0.91,74.0,33.0,31.2,
2807,3.7,0.91,74.0,33.0,31.2,
2808,3.7,0.91,74.0,33.0,31.2,
2809,3.7,0.91,74.0,33.0,31.2,
2810,3.7,0.91,74.0,33.0,31.2,
2811,3.7,0.91,74.0,33.0,31.2,
2812,3.7,0.91,74.0,33.0,31.2,
2813,3.7,0.91,74.0,33.0,31.2,
2814,1.6,0.39,34.0,13.0,14.1,
2815,1.9,0.29,30.0,12.0,23.1,
2816,2.7,0.21,29.0,11.0,30.8,
2817,2.6,0.21,30.0,12.0,31.8,
2818,2.4,0.22,32.0,12.0,29.6,
2819,1.9,0.23,34.0,12.0,25.2,
2820,2.0,0.24,36.0,12.0,25.7,
2821,2.3,0.26,36.0,11.0,26.4,
2822,2.3,0.26,36.0,11.0,26.4,
2823,2.3,0.26,36.0,11.0,26.4,
2824,2.2,0.25,41.0,14.0,30.5,
2825,2.4,0.27,44.0,13.0,42.0,
2826,2.7,0.31,49.0,14.0,39.0,
2827,3.7,0.34,52.0,15.0,38.7,
2828,3.4,0.4,56.0,15.0,41.2,
2829,3.9,0.47,59.0,18.0,40.1,
2830,3.0,0.54,60.0,20.0,38.8,
2831,3.7,0.6,60.0,21.0,36.1,
2832,3.5,0.68,61.0,22.0,35.4,
2833,2.8,0.68,62.0,23.0,32.6,
2834,2.0,0.67,63.0,22.0,31.6,
2835,2.5,0.68,64.0,23.0,32.5,
2836,2.6,0.7,64.0,26.0,34.2,
2837,2.8,0.71,63.0,27.0,32.0,
2838,3.1,0.78,62.0,28.0,32.3,
2839,3.8,0.93,62.0,29.0,37.4,
2840,4.3,1.06,62.0,30.0,39.2,
2841,5.9,1.28,64.0,32.0,45.0,
2842,6.3,1.34,68.0,35.0,44.8,
2843,5.8,1.36,75.0,37.0,47.7,
2844,3.0,1.3,81.0,39.0,32.7,
2845,2.7,1.22,85.0,37.0,24.7,
2846,3.5,1.08,84.0,34.0,24.5,
2847,2.1,0.89,81.0,33.0,22.3,
2848,2.3,0.7,80.0,33.0,31.2,
2849,4.9,0.5,80.0,35.0,39.2,
2850,3.9,0.47,84.0,36.0,41.6,
2851,3.1,0.53,88.0,36.0,42.6,
2852,2.3,0.55,90.0,38.0,32.4,
2853,2.1,0.58,90.0,39.0,27.4,
2854,2.0,0.62,89.0,42.0,30.2,
2855,2.4,0.67,87.0,45.0,33.1,
2856,2.4,0.66,85.0,46.0,24.0,
2857,2.0,0.62,84.0,46.0,26.1,
2858,1.7,0.58,84.0,46.0,26.9,
2859,1.9,0.47,84.0,45.0,24.7,
2860,1.6,0.43,86.0,46.0,19.1,
2861,1.6,0.41,85.0,46.0,12.9,
2862,1.4,0.36,83.0,45.0,13.5,
2863,2.4,0.33,63.0,29.0,19.1,
2864,2.4,0.32,60.0,27.0,22.0,
2865,2.5,0.31,56.0,25.0,25.9,
2866,2.9,0.31,52.0,22.0,29.1,
2867,2.1,0.31,48.0,21.0,27.3,
2868,1.5,0.31,48.0,19.0,19.3,
2869,1.8,0.3,48.0,20.0,20.7,
2870,1.8,0.3,48.0,20.0,20.7,
2871,2.1,0.29,48.0,21.0,12.9,
2872,2.1,0.29,47.0,21.0,10.5,
2873,2.4,0.29,46.0,22.0,11.8,
2874,1.6,0.28,46.0,22.0,8.1,
2875,1.5,0.26,46.0,22.0,6.2,
2876,1.3,0.25,42.0,20.0,6.6,
2877,1.6,0.25,39.0,17.0,5.8,
2878,2.3,0.24,34.0,13.0,5.6,
2879,2.3,0.24,30.0,11.0,4.9,
2880,2.4,0.25,28.0,11.0,9.6,
2881,1.6,0.23,30.0,11.0,15.6,
2882,1.5,0.23,31.0,12.0,15.2,
2883,1.2,0.23,34.0,14.0,13.6,
2884,1.4,0.23,35.0,14.0,12.9,
2885,1.3,0.23,36.0,13.0,10.2,
2886,1.9,0.22,36.0,12.0,9.5,
2887,1.9,0.22,36.0,12.0,9.5,
2888,2.1,0.21,36.0,12.0,11.9,
2889,2.2,0.21,40.0,14.0,13.6,
2890,2.4,0.21,47.0,18.0,18.1,
2891,2.0,0.21,56.0,22.0,13.9,
2892,2.1,0.22,62.0,23.0,12.3,
2893,1.9,0.22,66.0,25.0,11.4,
2894,3.0,0.22,67.0,25.0,11.7,
2895,2.5,0.22,66.0,24.0,9.8,
2896,2.7,0.22,64.0,24.0,8.5,
2897,2.5,0.21,62.0,22.0,5.6,
2898,1.9,0.2,60.0,21.0,6.3,
2899,1.9,0.18,60.0,20.0,5.9,
2900,1.5,0.17,63.0,19.0,3.6,
2901,1.6,0.16,68.0,19.0,4.5,
2902,2.0,0.14,74.0,18.0,5.4,
2903,1.3,0.14,78.0,18.0,9.0,
2904,1.6,0.16,81.0,18.0,22.5,
2905,2.5,0.19,82.0,18.0,32.4,
2906,2.1,0.21,84.0,18.0,29.3,
2907,1.6,0.22,86.0,17.0,21.9,
2908,1.6,0.23,88.0,17.0,18.0,
2909,1.5,0.24,89.0,17.0,15.5,
2910,2.1,0.25,88.0,17.0,12.6,
2911,1.9,0.25,88.0,18.0,14.8,
2912,2.5,0.24,88.0,18.0,17.9,
2913,2.6,0.22,96.0,20.0,20.4,
2914,2.7,0.23,107.0,22.0,26.6,
2915,2.5,0.25,118.0,23.0,28.2,
2916,2.2,0.26,128.0,25.0,23.8,
2917,2.1,0.27,132.0,26.0,19.4,
2918,2.1,0.28,129.0,27.0,19.1,
2919,1.7,0.29,125.0,28.0,18.7,
2920,1.8,0.29,122.0,28.0,14.6,
2921,1.3,0.28,118.0,26.0,9.1,
2922,1.6,0.26,114.0,25.0,9.9,
2923,1.4,0.24,111.0,24.0,11.2,
2924,1.6,0.22,108.0,24.0,14.3,
2925,1.2,0.21,104.0,24.0,11.6,
2926,1.7,0.19,100.0,24.0,13.0,
2927,1.9,0.19,96.0,24.0,22.4,
2928,2.5,0.24,93.0,24.0,35.6,
2929,3.4,0.27,92.0,24.0,28.4,
2930,3.1,0.31,92.0,26.0,33.7,
2931,2.2,0.32,96.0,27.0,22.1,
2932,2.7,0.34,100.0,27.0,32.2,
2933,2.7,0.34,100.0,27.0,32.2,
2934,2.4,0.36,104.0,29.0,24.5,
2935,6.1,0.37,104.0,31.0,21.2,
2936,5.7,0.33,101.0,32.0,19.3,
2937,5.6,0.32,101.0,31.0,26.1,
2938,5.4,0.3,103.0,31.0,30.0,
2939,6.5,0.32,108.0,30.0,30.8,
2940,4.7,0.32,112.0,30.0,31.4,
2941,3.9,0.32,115.0,30.0,30.5,
2942,2.6,0.33,116.0,30.0,27.0,
2943,2.2,0.33,115.0,30.0,27.1,
2944,3.0,0.34,113.0,30.0,29.0,
2945,5.1,0.33,113.0,31.0,32.3,
2946,6.5,0.32,114.0,33.0,30.2,
2947,6.5,0.32,114.0,33.0,30.2,
2948,6.5,0.32,114.0,33.0,30.2,
2949,2.3,0.27,122.0,36.0,30.6,
2950,2.3,0.27,120.0,37.0,27.6,
2951,2.2,0.28,117.0,37.0,26.7,
2952,2.9,0.32,112.0,36.0,29.3,
2953,3.6,0.38,106.0,37.0,31.6,
2954,3.0,0.43,105.0,41.0,34.2,
2955,2.5,0.45,108.0,44.0,32.5,
2956,2.1,0.46,112.0,45.0,24.7,
2957,2.0,0.45,114.0,44.0,16.1,
