,SO2,CO,O3,PM10,PM25,NO2,NO,pr
6038,1.4,0.2,47.0,32.0,13.0,7.4,0.7,
6039,1.3,0.19,49.0,33.0,14.0,6.5,0.6,
6040,0.9,0.18,49.0,33.0,5.0,6.2,0.6,
6041,1.9,0.18,50.0,34.0,4.0,6.5,0.4,
6042,1.9,0.16,51.0,26.0,2.0,6.3,0.5,
6043,1.9,0.16,53.0,27.0,13.0,5.3,0.4,
6044,1.9,0.16,53.0,26.0,14.0,5.0,0.3,
6045,2.1,0.17,53.0,37.0,18.0,4.9,0.3,
6046,2.0,0.18,52.0,28.0,16.0,5.1,0.5,
6047,2.1,0.2,51.0,37.0,20.0,6.5,0.7,
6048,2.1,0.2,52.0,35.0,19.0,7.0,1.1,
6049,2.0,0.19,53.0,46.0,12.0,6.7,0.9,
6050,2.0,0.19,56.0,47.0,9.0,6.6,1.2,
6051,2.0,0.19,60.0,50.0,11.0,6.5,0.9,
6052,2.1,0.19,63.0,55.0,19.0,7.0,1.1,
6053,1.9,0.17,67.0,57.0,18.0,6.7,0.9,
6054,2.0,0.18,66.0,61.0,18.0,6.8,0.9,
6055,2.0,0.19,67.0,61.0,16.0,6.8,0.7,
6056,2.1,0.2,66.0,53.0,22.0,7.8,0.7,
6057,2.1,0.22,64.0,58.0,21.0,9.2,0.7,
6058,2.1,0.23,64.0,58.0,23.0,9.7,0.7,
6059,2.1,0.23,66.0,62.0,21.0,8.9,0.6,
6060,2.1,0.23,68.0,51.0,23.0,8.1,0.4,
6061,1.9,0.22,67.0,50.0,17.0,7.2,0.5,
6062,1.8,0.2,66.0,48.0,15.0,6.3,0.4,
6063,2.2,0.22,64.0,46.0,10.0,6.9,0.5,
6064,1.7,0.22,63.0,41.0,12.0,7.0,0.4,
6065,1.7,0.22,61.0,36.0,5.0,6.3,1.1,
6066,1.8,0.23,61.0,34.0,14.0,5.6,1.2,
6067,1.8,0.24,60.0,35.0,14.0,5.9,1.0,
6068,1.9,0.25,60.0,36.0,17.0,5.5,1.1,
6069,1.9,0.25,61.0,42.0,13.0,5.6,1.1,
6070,2.0,0.26,60.0,41.0,13.0,6.0,1.3,
6071,1.8,0.31,60.0,44.0,13.0,6.5,1.3,
6072,1.8,0.34,63.0,42.0,15.0,6.4,1.7,
6073,1.8,0.36,68.0,46.0,18.0,6.2,1.5,
6074,2.0,0.38,74.0,49.0,18.0,6.9,1.4,
6075,2.1,0.38,78.0,55.0,18.0,7.0,1.3,
6076,1.9,0.35,80.0,51.0,19.0,6.8,1.3,
6077,1.9,0.35,82.0,44.0,20.0,6.7,1.3,
6078,1.9,0.36,83.0,44.0,22.0,7.0,1.3,
6079,2.0,0.38,82.0,49.0,29.0,7.6,1.3,
6080,1.8,0.39,79.0,60.0,30.0,8.3,1.1,
6081,2.0,0.41,73.0,67.0,33.0,9.2,1.1,
6082,1.9,0.41,69.0,61.0,27.0,10.0,1.1,
6083,2.2,0.4,69.0,56.0,34.0,11.0,1.2,
6084,2.2,0.4,69.0,46.0,34.0,9.8,1.0,
6085,2.0,0.4,66.0,46.0,36.0,11.0,1.3,
6086,2.0,0.36,71.0,48.0,35.0,8.4,1.1,
6087,2.3,0.37,62.0,50.0,31.0,12.0,1.0,
6088,2.4,0.35,62.0,52.0,30.0,11.0,1.0,
6089,1.7,0.33,63.0,58.0,22.0,11.0,0.8,
6090,1.6,0.33,63.0,57.0,23.0,9.9,0.7,
6091,1.7,0.31,61.0,53.0,27.0,9.7,0.8,
6092,1.3,0.29,63.0,46.0,29.0,7.9,0.8,
6093,1.4,0.32,63.0,50.0,32.0,7.9,0.7,
6094,2.0,0.4,55.0,53.0,29.0,14.0,1.2,
6095,2.1,0.51,50.0,61.0,37.0,17.0,2.0,
6096,1.9,0.44,53.0,63.0,30.0,16.0,2.8,
6097,2.1,0.44,73.0,75.0,38.0,13.0,2.1,
6098,2.0,0.47,80.0,75.0,50.0,9.7,1.6,
6099,2.0,0.45,81.0,81.0,48.0,11.0,1.3,
6100,1.6,0.45,80.0,76.0,41.0,11.0,1.4,
6101,2.2,0.44,75.0,87.0,36.0,14.0,0.9,
6102,2.0,0.46,63.0,85.0,35.0,16.0,1.2,
6103,2.2,0.47,57.0,81.0,31.0,15.0,0.9,
6104,2.2,0.44,55.0,69.0,26.0,14.0,0.8,
6105,2.5,0.41,52.0,62.0,24.0,13.0,1.0,
6106,2.0,0.38,54.0,59.0,30.0,11.0,0.7,
6107,2.3,0.38,53.0,67.0,39.0,11.0,0.6,
6108,2.0,0.37,51.0,62.0,34.0,12.0,0.6,
6109,2.0,0.34,47.0,58.0,29.0,11.0,0.6,
6110,1.8,0.34,46.0,43.0,27.0,9.1,0.4,
6111,2.7,0.33,47.0,50.0,29.0,9.4,0.5,
6112,2.6,0.32,47.0,48.0,26.0,10.0,0.5,
6113,2.5,0.3,49.0,54.0,18.0,9.7,0.4,
6114,2.4,0.33,45.0,48.0,26.0,14.0,0.9,
6115,2.4,0.41,44.0,44.0,32.0,14.0,1.3,
6116,2.8,0.47,41.0,49.0,27.0,17.0,3.2,
6117,2.2,0.35,52.0,53.0,21.0,12.0,2.7,
6118,1.5,0.29,64.0,58.0,19.0,8.7,1.3,
6119,2.0,0.27,74.0,51.0,24.0,9.0,1.1,
6120,1.8,0.26,76.0,48.0,19.0,8.8,1.1,
6121,2.0,0.26,77.0,52.0,19.0,10.0,1.1,
6122,2.1,0.25,72.0,55.0,17.0,9.7,1.1,
6123,2.3,0.24,68.0,56.0,22.0,10.0,1.2,
6124,2.2,0.25,60.0,53.0,17.0,11.0,1.1,
6125,2.1,0.28,52.0,45.0,20.0,12.0,0.7,
6126,1.7,0.28,50.0,50.0,16.0,12.0,0.5,
6127,1.9,0.25,51.0,51.0,16.0,10.0,0.5,
6128,1.8,0.25,50.0,58.0,12.0,9.5,0.4,
6129,1.9,0.25,51.0,56.0,17.0,9.4,0.5,
6130,2.3,0.25,48.0,47.0,22.0,10.0,0.6,
6131,2.2,0.23,47.0,43.0,19.0,10.0,0.4,
6132,1.5,0.22,47.0,31.0,18.0,9.3,0.6,
6133,1.8,0.22,44.0,31.0,16.0,8.8,0.4,
6134,2.0,0.22,43.0,26.0,18.0,8.7,0.3,
6135,2.0,0.21,42.0,26.0,11.0,8.2,0.4,
6136,2.0,0.21,42.0,26.0,11.0,8.2,0.4,
6137,1.8,0.21,44.0,34.0,6.0,7.8,0.3,
6138,1.6,0.23,42.0,33.0,13.0,9.3,0.4,
6139,1.9,0.29,43.0,35.0,18.0,12.0,1.5,
6140,1.6,0.29,48.0,27.0,14.0,10.0,1.9,
6141,2.0,0.27,52.0,42.0,14.0,13.0,2.9,
6142,1.6,0.23,57.0,42.0,14.0,7.4,1.5,
6143,2.1,0.23,70.0,46.0,12.0,8.0,1.1,
6144,2.4,0.23,74.0,51.0,13.0,7.0,0.7,
6145,1.8,0.23,77.0,51.0,13.0,7.5,0.7,
6146,1.8,0.24,76.0,56.0,15.0,9.1,0.9,
6147,1.6,0.24,72.0,61.0,17.0,9.3,0.6,
6148,1.5,0.27,63.0,54.0,19.0,9.5,0.8,
6149,1.7,0.29,54.0,42.0,19.0,11.0,0.6,
6150,1.5,0.29,49.0,40.0,19.0,10.0,0.4,
6151,1.4,0.27,47.0,38.0,18.0,9.1,0.3,
6152,1.4,0.26,46.0,40.0,15.0,8.5,0.4,
6153,1.7,0.26,44.0,33.0,16.0,9.0,0.3,
6154,1.5,0.23,46.0,33.0,12.0,7.8,0.2,
6155,1.9,0.24,42.0,27.0,14.0,8.1,0.4,
6156,2.6,0.24,37.0,25.0,10.0,9.5,0.4,
6157,2.7,0.22,36.0,24.0,12.0,10.0,0.4,
6158,2.2,0.19,39.0,26.0,6.0,10.0,0.4,
6159,2.1,0.17,41.0,35.0,11.0,9.2,0.4,
6160,2.2,0.17,40.0,33.0,6.0,8.8,0.5,
6161,1.9,0.19,37.0,30.0,9.0,8.3,0.4,
6162,2.7,0.29,26.0,27.0,2.0,18.0,3.9,
6163,2.0,0.31,35.0,27.0,5.0,14.0,2.6,
6164,2.0,0.29,39.0,35.0,15.0,13.0,3.3,
6165,1.5,0.21,50.0,38.0,14.0,9.5,2.4,
6166,1.9,0.2,63.0,40.0,16.0,8.1,1.4,
6167,2.1,0.2,74.0,37.0,11.0,7.3,1.0,
6168,1.9,0.2,77.0,35.0,15.0,7.1,0.9,
6169,2.3,0.2,78.0,43.0,15.0,9.9,0.9,
6170,2.2,0.19,73.0,49.0,15.0,11.0,1.2,
6171,2.1,0.19,70.0,61.0,18.0,9.6,1.0,
6172,2.3,0.22,64.0,53.0,19.0,11.0,1.0,
6173,2.4,0.27,58.0,56.0,15.0,13.0,0.7,
6174,2.5,0.28,51.0,48.0,16.0,15.0,0.6,
6175,2.4,0.27,47.0,49.0,16.0,15.0,0.7,
6176,2.0,0.28,47.0,40.0,24.0,12.0,0.4,
6177,2.8,0.26,45.0,37.0,19.0,12.0,0.4,
6178,3.2,0.26,45.0,37.0,16.0,11.0,0.4,
6179,2.8,0.24,46.0,32.0,8.0,10.0,0.4,
6180,2.1,0.23,46.0,33.0,9.0,9.3,0.5,
6181,2.7,0.19,49.0,28.0,12.0,7.5,1.3,
6182,2.3,0.15,55.0,35.0,14.0,5.9,0.9,
6183,2.2,0.15,56.0,31.0,11.0,4.5,1.2,
6184,2.1,0.15,56.0,39.0,9.0,4.1,1.1,
6185,1.6,0.15,61.0,40.0,12.0,4.0,1.1,
6186,1.6,0.18,57.0,45.0,12.0,5.4,1.2,
6187,1.6,0.24,58.0,35.0,10.0,7.7,1.2,
6188,1.7,0.2,61.0,43.0,12.0,7.3,1.8,
6189,1.7,0.19,65.0,42.0,15.0,7.4,2.0,
6190,2.1,0.21,69.0,48.0,16.0,9.3,2.2,
6191,2.2,0.19,73.0,46.0,8.0,8.6,2.0,
6192,2.0,0.17,75.0,49.0,8.0,7.4,1.9,
6193,1.9,0.16,75.0,57.0,11.0,7.2,1.6,
6194,1.9,0.16,70.0,58.0,19.0,7.4,1.8,
6195,1.8,0.17,67.0,60.0,19.0,8.5,1.6,
6196,1.9,0.19,63.0,58.0,22.0,9.9,1.3,
6197,2.3,0.22,61.0,58.0,21.0,11.0,1.3,
6198,2.3,0.23,58.0,61.0,20.0,11.0,1.3,
6199,2.3,0.23,57.0,57.0,19.0,10.0,1.3,
6200,2.3,0.22,60.0,54.0,19.0,9.3,1.2,
6201,2.2,0.22,58.0,53.0,22.0,8.8,1.1,
6202,2.1,0.19,60.0,54.0,22.0,8.1,1.2,
6203,2.2,0.2,54.0,55.0,22.0,8.2,1.0,
6204,2.2,0.22,52.0,53.0,22.0,10.0,1.0,
6205,2.5,0.16,57.0,52.0,20.0,6.4,1.0,
6206,2.4,0.15,58.0,50.0,16.0,5.6,0.9,
6207,2.2,0.14,60.0,45.0,18.0,4.6,0.8,
6208,2.9,0.15,58.0,36.0,18.0,5.6,0.8,
6209,3.0,0.16,58.0,39.0,16.0,6.6,0.9,
6210,2.8,0.18,55.0,47.0,15.0,7.1,1.1,
6211,2.2,0.23,51.0,60.0,14.0,9.2,1.5,
6212,2.3,0.22,52.0,51.0,15.0,7.8,1.3,
6213,2.3,0.22,56.0,46.0,15.0,7.3,1.8,
6214,2.3,0.22,57.0,39.0,17.0,7.7,1.7,
6215,2.3,0.25,61.0,53.0,16.0,7.3,1.7,
6216,2.3,0.25,66.0,60.0,24.0,7.1,1.5,
6217,2.2,0.24,67.0,64.0,24.0,7.5,1.6,
6218,2.1,0.23,66.0,60.0,30.0,8.5,1.7,
6219,2.1,0.25,64.0,60.0,23.0,9.2,1.6,
6220,2.3,0.27,66.0,69.0,29.0,11.0,1.4,
6221,2.6,0.3,65.0,69.0,30.0,11.0,1.1,
6222,2.5,0.31,59.0,65.0,33.0,13.0,1.1,
6223,2.7,0.31,57.0,61.0,31.0,15.0,1.5,
6224,2.4,0.28,62.0,59.0,32.0,9.8,1.2,
6225,2.2,0.27,58.0,57.0,31.0,9.3,0.9,
6226,1.9,0.26,59.0,48.0,28.0,8.8,1.1,
6227,2.3,0.27,58.0,45.0,28.0,8.5,1.0,
6228,2.2,0.26,58.0,39.0,20.0,8.1,0.9,
6229,2.9,0.27,52.0,32.0,20.0,9.2,0.4,
6230,2.6,0.25,63.0,30.0,20.0,7.8,0.6,
6231,2.1,0.25,64.0,34.0,26.0,6.6,0.4,
6232,2.7,0.28,61.0,44.0,24.0,7.6,0.3,
6233,2.7,0.3,57.0,48.0,20.0,9.1,0.4,
6234,2.8,0.33,53.0,50.0,18.0,9.5,0.5,
6235,2.7,0.36,50.0,43.0,23.0,11.0,1.1,
6236,2.9,0.32,53.0,37.0,24.0,9.3,1.3,
6237,2.4,0.27,60.0,36.0,24.0,7.3,1.1,
6238,2.3,0.25,71.0,47.0,22.0,5.7,0.7,
6239,2.4,0.26,74.0,53.0,24.0,5.7,0.6,
6240,2.4,0.29,80.0,58.0,26.0,6.1,0.9,
6241,2.4,0.29,80.0,63.0,26.0,6.6,0.5,
6242,2.3,0.28,77.0,70.0,22.0,6.5,0.6,
6243,2.4,0.26,76.0,70.0,26.0,6.9,0.6,
6244,2.2,0.25,70.0,71.0,21.0,7.2,0.7,
6245,2.0,0.25,66.0,63.0,32.0,7.7,0.4,
6246,2.0,0.23,66.0,61.0,20.0,6.9,0.4,
6247,2.0,0.22,64.0,52.0,24.0,6.7,0.4,
6248,1.9,0.22,63.0,55.0,13.0,6.7,0.4,
6249,1.9,0.24,61.0,54.0,21.0,7.2,0.5,
6250,2.4,0.26,59.0,52.0,21.0,8.2,0.4,
6251,1.9,0.23,73.0,66.0,27.0,9.9,1.2,
6252,1.7,0.21,66.0,57.0,19.0,9.6,1.3,
6253,1.5,0.21,51.0,51.0,14.0,8.9,0.8,
6254,1.5,0.26,41.0,45.0,14.0,12.0,0.8,
6255,1.5,0.31,33.0,43.0,4.0,15.0,0.6,
6256,1.6,0.31,24.0,32.0,9.0,22.0,0.8,
6257,2.0,0.36,15.0,34.0,18.0,30.0,0.8,
6258,2.2,0.38,15.0,34.0,17.0,26.0,1.7,
6259,2.4,0.46,12.0,38.0,14.0,23.0,1.0,
6260,2.5,0.52,5.5,36.0,8.0,27.0,2.4,
6261,1.9,0.5,4.1,33.0,8.0,27.0,2.5,
6262,3.6,0.53,3.4,26.0,14.0,28.0,11.0,
6263,3.4,0.56,3.2,32.0,26.0,29.0,13.0,
6264,3.1,0.62,3.5,35.0,26.0,28.0,16.0,
6265,3.2,0.62,3.6,36.0,18.0,25.0,19.0,
6266,2.7,0.41,5.1,34.0,9.0,22.0,3.6,
6267,2.8,0.39,13.0,37.0,10.0,18.0,3.0,
6268,3.6,0.71,13.0,52.0,24.0,27.0,16.0,
6269,3.4,0.6,30.0,57.0,28.0,24.0,10.0,
6270,3.4,0.34,51.0,58.0,32.0,14.0,3.3,
6271,2.6,0.27,66.0,51.0,22.0,12.0,2.1,
6272,2.3,0.24,70.0,50.0,18.0,10.0,1.6,
6273,2.8,0.21,69.0,54.0,16.0,9.6,1.6,
6274,2.6,0.19,73.0,54.0,16.0,7.8,1.2,
6275,2.4,0.2,73.0,62.0,17.0,9.3,1.4,
6276,2.5,0.2,70.0,67.0,19.0,9.8,1.3,
6277,2.4,0.21,58.0,71.0,13.0,11.0,1.2,
6278,2.3,0.27,46.0,67.0,14.0,16.0,1.7,
6279,2.7,0.3,36.0,58.0,16.0,19.0,1.3,
6280,2.9,0.31,34.0,51.0,15.0,15.0,0.9,
6281,2.9,0.39,27.0,51.0,19.0,18.0,0.9,
6282,2.9,0.59,14.0,64.0,8.0,27.0,1.6,
6283,3.1,0.72,5.4,63.0,18.0,32.0,5.3,
6284,3.9,0.51,11.0,66.0,9.0,24.0,2.8,
6285,5.1,0.41,11.0,60.0,20.0,23.0,0.9,
6286,4.1,0.42,8.9,63.0,20.0,22.0,1.5,
6287,3.5,0.52,3.5,60.0,31.0,28.0,5.8,
6288,3.1,0.51,8.1,57.0,26.0,26.0,3.3,
6289,3.3,0.25,34.0,49.0,24.0,15.0,1.2,
6290,3.1,0.23,34.0,36.0,20.0,12.0,1.1,
