"PublishTime","SiteName","SO2","CO","PM25","O3","PM10","NO2","NOx","NO"
"2019-12-19 08:00","霧峰","0.8","0.66","24","0","40","17.4",,
"2019-12-19 08:00","烏日","2.7","0.56","23","5","50","24.0",,
"2019-12-19 08:00","后里","1.1","0.67","19","11","28","10.6",,
"2019-12-19 08:00","梧棲","3.1","NA","9","18","36","10.8",,
"2019-12-19 08:00","大肚","2.3","NA","16","15","49","13.3",,
"2019-12-19 08:00","東大","1.3","NA","20","12","36","17.3",,
"2019-12-19 08:00","清水","4.4","NA","12","16","41","14.2",,
"2019-12-19 08:00","龍井","4.5","0.66","11","16","30","21.3",,
"2019-12-19 09:00","大里交通測站","1.1","1.56","29","5","52","21.5",,
"2019-12-19 09:00","交通監測車","1.3","2.87","28","9","43","20.6",,
"2019-12-19 09:00","大里","3.2","0.98","19","5.8","31","19","40","21"
"2019-12-19 09:00","西屯","1","0.5","10","21","33","10","14","3.8"
"2019-12-19 09:00","沙鹿","1.4","0.46","12","20","23","14","18","4.3"
"2019-12-19 09:00","忠明","2","0.53","12","17","19","12","17","4.5"
"2019-12-19 09:00","豐原","1.1","0.37","10","13","17","6.4","11","4.7"
"2019-12-19 09:00","文山","1.5","0.72","24","15","34","13.2",,
"2019-12-19 09:00","大甲","2.1","0.87","12","18","26","12.9",,
"2019-12-19 09:00","太平","1.3","0.75","25","2","42","16.5",,
"2019-12-19 09:00","霧峰","0.8","0.66","24","0","40","17.4",,
"2019-12-19 09:00","烏日","2.5","0.56","24","6","52","16.7",,
"2019-12-19 09:00","后里","1.2","0.67","18","12","27","11.2",,
"2019-12-19 09:00","梧棲","2.9","NA","10","21","38","9.6",,
"2019-12-19 09:00","大肚","2.2","NA","15","16","48","11.5",,
"2019-12-19 09:00","東大","1.7","NA","19","13","34","13.3",,
"2019-12-19 09:00","清水","3.0","NA","12","17","40","10.5",,
"2019-12-19 09:00","龍井","4.3","0.65","12","16","32","15.9",,
"2019-12-19 10:00","交通監測車","1.3","2.11","21","16","NA","18.0",,
"2019-12-19 10:00","大里交通測站","1.1","1.11","29","7","49","21.6",,
"2019-12-19 10:00","大里","2.9","0.65","12","13","27","16","26","10"
"2019-12-19 10:00","西屯","1","0.42","12","26","36","9.4","13","3.8"
"2019-12-19 10:00","沙鹿","1.4","0.38","17","27","22","11","15","3.9"
"2019-12-19 10:00","忠明","1.9","0.45","13","24","21","11","15","4"
"2019-12-19 10:00","豐原","0.8","0.36","7","21","11","4.8","8","3.3"
"2019-12-19 10:00","文山","1.7","0.71","25","17","35","11.9",,
"2019-12-19 10:00","大甲","2.1","0.85","12","18","26","11.9",,
"2019-12-19 10:00","太平","1.2","0.70","24","3","42","12.6",,
"2019-12-19 10:00","霧峰","0.0","0.67","25","1","42","0.0",,
"2019-12-19 10:00","烏日","1.9","0.56","25","7","54","14.8",,
"2019-12-19 10:00","后里","1.4","0.67","17","13","26","10.6",,
"2019-12-19 10:00","梧棲","2.7","NA","11","21","39","10.7",,
"2019-12-19 10:00","大肚","2.0","NA","15","18","48","10.2",,
"2019-12-19 10:00","東大","2.3","NA","19","14","33","11.4",,
"2019-12-19 10:00","清水","2.1","NA","12","18","40","10.3",,
"2019-12-19 10:00","龍井","2.2","0.63","13","16","34","12.1",,
"2019-12-19 11:00","大里交通測站","1.2","0.84","24","14","44","21.1",,
"2019-12-19 11:00","交通監測車","1.2","1.52","23","21","NA","15.1",,
"2019-12-19 11:00","大里","2.3","0.52","11","25","23","13","20","6.5"
"2019-12-19 11:00","西屯","1","0.38","16","31","32","9.9","14","3.7"
"2019-12-19 11:00","沙鹿","1.2","0.37","17","26","25","12","16","4"
"2019-12-19 11:00","忠明","1.8","0.41","14","28","25",,,
"2019-12-19 11:00","豐原","1","0.34","6","30","11","4.4","7.2","2.8"
"2019-12-19 11:00","文山","1.7","0.68","24","20","34","11.8",,
"2019-12-19 11:00","大甲","1.9","0.83","13","18","26","14.4",,
"2019-12-19 11:00","太平","0.6","0.63","23","6","40","10.5",,
"2019-12-19 11:00","霧峰","0.9","0.72","26","2","43","23.4",,
"2019-12-19 11:00","烏日","1.5","0.55","24","8","56","13.4",,
"2019-12-19 11:00","后里","1.4","0.65","16","15","27","10.4",,
"2019-12-19 11:00","梧棲","2.9","NA","11","22","40","10.7",,
"2019-12-19 11:00","大肚","1.3","NA","16","20","50","12.1",,
"2019-12-19 11:00","東大","2.1","NA","18","16","34","11.4",,
"2019-12-19 11:00","清水","2.0","NA","12","18","42","12.6",,
"2019-12-19 11:00","龍井","2.0","0.60","13","18","35","10.3",,
"2019-12-19 12:00","大里交通測站","1.0","0.71","18","23","34","18.2",,
"2019-12-19 12:00","交通監測車","1.4","0.67","23","21","50","16.5",,
"2019-12-19 12:00","大里","2.4","0.5","12","36","30","13","17","4.5"
"2019-12-19 12:00","西屯",,,"12",,,"12","16","3.9"
"2019-12-19 12:00","沙鹿","1.6","0.34","22","34","39","13","17","3.9"
"2019-12-19 12:00","忠明","1.8","0.38","11","37","21","11","14","3.5"
"2019-12-19 12:00","豐原","0.8","0.36","5","40","15","4.4","7.1","2.7"
"2019-12-19 12:00","文山","1.5","0.65","23","24","34","12.4",,
"2019-12-19 12:00","大甲","1.9","0.80","13","20","27","11.3",,
"2019-12-19 12:00","太平","0.0","0.54","21","10","37","10.9",,
"2019-12-19 12:00","霧峰","0.8","0.75","27","4","44","22.4",,
"2019-12-19 12:00","烏日","0.9","0.54","22","11","56","12.6",,
"2019-12-19 12:00","后里","1.3","0.63","14","17","28","10.2",,
"2019-12-19 12:00","梧棲","2.7","NA","11","22","42","12.0",,
"2019-12-19 12:00","大肚","3.5","NA","17","22","49","14.4",,
"2019-12-19 12:00","東大","2.3","NA","16","19","34","11.7",,
"2019-12-19 12:00","清水","2.1","NA","13","20","42","12.0",,
"2019-12-19 12:00","龍井","1.1","0.58","12","18","40","12.3",,
"2019-12-19 13:00","大里交通測站","0.9","0.71","18","31","40","20.8",,
"2019-12-19 13:00","交通監測車","1.2","0.52","NA","NA","45","18.7",,
"2019-12-19 13:00","大里","2.2","0.49","12","51","34","13","16","3"
"2019-12-19 13:00","西屯",,,,"41","20","11","14","3.1"
"2019-12-19 13:00","沙鹿","1.6","0.31","15","40","29","11","14","3.2"
"2019-12-19 13:00","忠明","1.9","0.39","16","42","24","12","13","1.1"
"2019-12-19 13:00","豐原","2","0.39","11","39","22","9.2","13","3.9"
"2019-12-19 13:00","文山","1.5","0.63","21","28","36","11.6",,
"2019-12-19 13:00","大甲","2.0","0.77","13","22","28","9.9",,
"2019-12-19 13:00","太平","0.0","0.48","19","14","34","14.3",,
"2019-12-19 13:00","霧峰","0.0","0.75","26","7","44","15.5",,
"2019-12-19 13:00","烏日","0.6","0.52","19","15","54","14.1",,
"2019-12-19 13:00","后里","2.8","0.62","13","20","29","11.9",,
"2019-12-19 13:00","梧棲","2.7","NA","12","24","45","10.9",,
"2019-12-19 13:00","大肚","3.4","NA","17","25","51","13.4",,
"2019-12-19 13:00","東大","2.8","NA","17","22","36","12.0",,
"2019-12-19 13:00","清水","2.1","NA","14","22","44","11.0",,
"2019-12-19 13:00","龍井","1.8","0.56","12","20","44","9.8",,
"2019-12-19 14:00","交通監測車","1.3","1.55","NA","NA","50","18.4",,
"2019-12-19 14:00","大里交通測站","0.8","0.75","19","47","39","21.5",,
"2019-12-19 14:00","大里","2.3","0.46","13","44","34","15","17","2.7"
"2019-12-19 14:00","西屯","2","0.31","14","41","36","12","14","3"
"2019-12-19 14:00","沙鹿","1.3","0.21","10","41","22","8.7","10","1.6"
"2019-12-19 14:00","忠明","1.8","0.32","12","40","33","13","16","2.8"
"2019-12-19 14:00","豐原","2.1","0.4","15","37","29","13","17","4.6"
"2019-12-19 14:00","文山","1.4","0.60","21","30","36","9.4",,
"2019-12-19 14:00","大甲","1.6","0.73","13","24","30","8.5",,
"2019-12-19 14:00","太平","0.0","0.44","17","19","32","16.4",,
"2019-12-19 14:00","霧峰","0.0","0.69","23","16","43","15.8",,
"2019-12-19 14:00","烏日","0.0","0.51","19","18","53","15.8",,
"2019-12-19 14:00","后里","1.8","0.62","14","22","32","13.5",,
"2019-12-19 14:00","梧棲","2.7","NA","12","26","48","9.6",,
"2019-12-19 14:00","大肚","3.5","NA","17","27","52","11.9",,
"2019-12-19 14:00","東大","3.3","NA","17","24","36","11.0",,
"2019-12-19 14:00","清水","1.8","NA","14","24","44","8.2",,
"2019-12-19 14:00","龍井","1.1","0.53","12","23","44","6.9",,
"2019-12-19 15:00","交通監測車","1.1","1.80","19","NA","46","17.0",,
"2019-12-19 15:00","大里交通測站","0.6","0.82","25","40","49","24.3",,
"2019-12-19 15:00","大里","2.1","0.42","14","40","35","15","18","3"
"2019-12-19 15:00","西屯","1.9","0.27","11","39","32","12","15","3.1"
"2019-12-19 15:00","沙鹿",,,,,"19",,,
"2019-12-19 15:00","忠明","1.7","0.29","17","37","29","12","15","3.1"
"2019-12-19 15:00","豐原","1.6","0.36","11","36","30","13","16","3.9"
"2019-12-19 15:00","文山","1.4","0.57","20","33","38","9.9",,
"2019-12-19 15:00","大甲","1.5","0.69","12","26","28","8.1",,
"2019-12-19 15:00","太平","0.0","0.39","18","22","34","18.2",,
"2019-12-19 15:00","霧峰","0.0","0.69","23","16","43","15.8",,
"2019-12-19 15:00","烏日","0.0","0.45","20","21","54","16.1",,
"2019-12-19 15:00","后里","1.3","0.61","15","24","40","13.6",,
"2019-12-19 15:00","梧棲","2.6","NA","12","27","48","10.2",,
"2019-12-19 15:00","大肚","3.4","NA","17","30","53","11.5",,
"2019-12-19 15:00","東大","2.4","NA","16","27","36","11.1",,
"2019-12-19 15:00","清水","2.3","NA","13","27","44","9.5",,
"2019-12-19 15:00","龍井","1.0","0.49","11","27","46","7.6",,
"2019-12-19 16:00","交通監測車","NA","NA","18","NA","41","NA",,
"2019-12-19 16:00","大里交通測站","0.6","0.76","21","33","51","24.8",,
"2019-12-19 16:00","大里","2.3","0.43","18","35","33","16","19","2.9"
"2019-12-19 16:00","西屯","1.6","0.28","13","37","107","14","16","2.9"
"2019-12-19 16:00","沙鹿","1.2","0.24","9","36",,"10","12","1.5"
"2019-12-19 16:00","忠明","1.7","0.3","13","34","29","15","18","3.4"
"2019-12-19 16:00","豐原","1.4","0.35","20","35","35","11","14","3.3"
"2019-12-19 16:00","文山","1.3","0.54","21","36","39","11.0",,
"2019-12-19 16:00","大甲","1.7","0.64","11","28","28","10.0",,
"2019-12-19 16:00","太平","0.0","0.33","18","25","36","20.6",,
"2019-12-19 16:00","霧峰","0.6","0.64","22","19","44","21.8",,
"2019-12-19 16:00","烏日","0.6","0.30","20","23","56","15.9",,
"2019-12-19 16:00","后里","1.2","0.60","16","25","46","16.4",,
"2019-12-19 16:00","梧棲","2.6","NA","12","28","46","11.9",,
"2019-12-19 16:00","大肚","3.3","NA","16","33","54","13.3",,
"2019-12-19 16:00","東大","1.7","NA","15","30","36","12.7",,
"2019-12-19 16:00","清水","2.1","NA","12","29","44","10.6",,
"2019-12-19 16:00","龍井","1.5","0.44","10","30","46","9.3",,
"2019-12-19 17:00","交通監測車","NA","NA","21","NA","47","NA",,
"2019-12-19 17:00","大里交通測站","0.6","0.71","19","33","43","21.7",,
"2019-12-19 17:00","大里","2.4","0.47","12","25","31","20","23","2.8"
"2019-12-19 17:00","西屯","1.8","0.29","16","31","39","15","18","2.4"
"2019-12-19 17:00","沙鹿",,,"12",,"26",,,
"2019-12-19 17:00","忠明","2.1","0.33","15","28","30","17","19","2.4"
"2019-12-19 17:00","豐原","1.4","0.36","16","31","29","12","14","2.7"
"2019-12-19 17:00","文山","1.6","0.51","21","38","40","15.6",,
"2019-12-19 17:00","大甲","1.7","0.60","10","29","28","12.0",,
"2019-12-19 17:00","太平","0.0","0.29","18","26","38","27.2",,
"2019-12-19 17:00","霧峰","0.0","0.57","21","22","44","24.7",,
"2019-12-19 17:00","烏日","1.0","0.26","21","24","60","24.3",,
"2019-12-19 17:00","后里","1.5","0.60","16","26","48","18.3",,
"2019-12-19 17:00","梧棲","2.5","NA","10","29","44","14.5",,
"2019-12-19 17:00","大肚","3.3","NA","15","34","53","16.5",,
"2019-12-19 17:00","東大","1.7","NA","13","31","36","16.4",,
"2019-12-19 17:00","清水","2.1","NA","10","30","43","14.7",,
"2019-12-19 17:00","龍井","1.6","0.41","9","32","45","12.8",,
"2019-12-19 18:00","大里交通測站","0.6","0.69","17","24","49","24.8",,
"2019-12-19 18:00","交通監測車","NA","NA","21","22","44","NA",,
"2019-12-19 18:00","大里","2.5","0.62","19","13","36","29","32","2.7"
"2019-12-19 18:00","西屯","1.9","0.33","12","25","31","19","20","1.4"
"2019-12-19 18:00","沙鹿","1.7","0.27","12","28","26","15","15","0.9"
"2019-12-19 18:00","忠明","2.1","0.4","16","21","31","21","23","1.8"
"2019-12-19 18:00","豐原","1.2","0.41","16","25","30","15","17","2.4"
"2019-12-19 18:00","文山","1.5","0.50","20","38","40","16.5",,
"2019-12-19 18:00","大甲","1.6","0.58","10","30","28","11.9",,
"2019-12-19 18:00","太平","0.8","0.30","18","26","41","29.6",,
"2019-12-19 18:00","霧峰","0.0","0.56","21","24","48","21.6",,
"2019-12-19 18:00","烏日","1.8","0.25","21","24","64","27.3",,
"2019-12-19 18:00","后里","1.5","0.59","16","26","50","19.0",,
"2019-12-19 18:00","梧棲","2.6","NA","10","29","44","17.2",,
"2019-12-19 18:00","大肚","3.3","NA","13","34","54","19.3",,
"2019-12-19 18:00","東大","1.5","NA","13","31","38","18.6",,
"2019-12-19 18:00","清水","2.3","NA","10","30","44","16.4",,
"2019-12-19 18:00","龍井","1.2","0.38","8","32","46","11.9",,
"2019-12-19 19:00","大里交通測站","0.7","1.02","28","13","47","33.7",,
"2019-12-19 19:00","交通監測車","1.4","2.82","16","19","45","22.0",,
"2019-12-19 19:00","大里","2.5","0.61","18","12","29","27","29","2.1"
"2019-12-19 19:00","西屯","1.7","0.31","14","25","27","16","17","0.9"
"2019-12-19 19:00","沙鹿","1.7","0.27","14","27","22","15","16","0.9"
"2019-12-19 19:00","忠明","2","0.46","16","16","28","24","25","1.6"
"2019-12-19 19:00","豐原","1","0.36","16","24","26","14","16","2.2"
"2019-12-19 19:00","文山","1.5","0.50","20","38","39","18.6",,
"2019-12-19 19:00","大甲","2.0","0.55","11","31","29","12.2",,
